name,value
Abdul Carter,5414.0
Adisa Isaac,769.0
Aidan Hutchinson,5667.0
AJ Epenesa,804.0
Akeem Davis Gaither,792.0
Alex Anzalone,1237.0
Alex Highsmith,2940.0
Alex Singleton,1373.0
Alex Wright,763.0
Alim McNeil,766.0
Alohi Gilman,1233.0
Alontae Taylor,1225.0
Amani Hooker,1236.0
Andrew Mukuba,1229.0
Andrew Van Ginkel,2948.0
Andrew Wingard,854.0
Andru Phillips,1242.0
Anfernee Jennings,801.0
Anthony Hill,1961.0
Antoine Winfield,1920.0
Arden Key,791.0
Arnold Ebiketie,761.0
Arvell Reese,4164.0
Ashawn Robinson,765.0
Ashton Gillotte,1911.0
Ashtyn Davis,759.0
Austin Booker,1912.0
Azeez Al Shaair,1939.0
Azeez Ojulari,798.0
Baron Browning,1227.0
Barrett Carter,2028.0
Billy Bowman,1269.0
Blake Cashman,2141.0
Bobby Okereke,1926.0
Bobby Wagner,1919.0
Boye Mafe,1931.0
Braden Fiske,1913.0
Bradley Chubb,1244.0
Bralen Trice,769.0
Brandon Dorlus,871.0
Brandon Jones,1234.0
Brian Branch,3593.0
Brian Burns,3606.0
Bryan Bresee,1225.0
Bryan Cook,1265.0
Bryce Huff,755.0
Budda Baker,1923.0
Byron Murphy,3009.0
Byron Young,3020.0
Caleb Downs,3609.0
Calen Bullock,899.0
Calijah Kancey,2098.0
Cam Taylor Britt,913.0
Cameron Heyward,1225.0
Camryn Bynum,1234.0
Carl Granderson,1925.0
Carson Schwesinger,5651.0
Cedric Gray,3068.0
Chamarri Conner,1314.0
Charvarius Ward,762.0
Chase Young,1973.0
Chop Robinson,1980.0
Chris Braswell,805.0
Chris Jones,1388.0
Christian Barmore,894.0
Christian Benford,923.0
Christian Elliss,1226.0
Christian Gonzalez,1229.0
Christian Harris,1911.0
Christian Izien,757.0
Christian Rozeboom,1324.0
CJ Allen,3162.0
CJ Gardner-Johnson,903.0
Coby Bryant,1225.0
Cody Barton,1245.0
Cody Lindenberg,755.0
Cody Simon,1910.0
Cole Bishop,1915.0
Cooper Dejean,2980.0
Cooper McDonald,773.0
Craig Woodson,857.0
D.J. Wonnum,882.0
Dadrion Taylor-Demerson,1915.0
Daiyan Henley,2108.0
Dallas Turner,4169.0
Danielle Hunter,2999.0
Danny Stutsman,2129.0
Dante Fowler,761.0
Dante Trader,842.0
Darien Porter,756.0
Darius Muasau,771.0
Darius Robinson,1225.0
Daron Payne,848.0
David Bailey,3596.0
David Walker,779.0
Daxton Hill,1233.0
Dayo Odeyingbo,1227.0
Dee Winters,1259.0
DeForest Buckner,1932.0
Demarcus Lawrence,775.0
Demario Davis,1230.0
Demarvion Overshown,2048.0
Demetrius Knight,1953.0
Deommodore Lenoir,829.0
Deone Walker,767.0
Derek Barnett,756.0
Derek Stingley,908.0
Derick Hall,1231.0
Derrick Barnes,1271.0
Derrick Brown,1291.0
Derrick Harmon,1913.0
Derwin James,2989.0
Deshon Elliot,1226.0
Devin Bush,3200.0
Devin Lloyd,3220.0
Devin White,1920.0
Devon Witherspoon,2971.0
Devonte Wyatt,1238.0
Dexter Lawrence,1228.0
Dillon Thieneman,3096.0
Divine Deablo,1927.0
Dondrea Tillman,755.0
Donovan Ezeiruaku,2011.0
Donovan Wilson,763.0
Dorance Armstrong,1228.0
Dorian Williams,1226.0
Drake Thomas,1246.0
Dre Greenlaw,1256.0
Drew Sanders,787.0
Drue Tranquill,1225.0
Ed Oliver,1310.0
Edgerrin Cooper,3527.0
EJ Speed,770.0
Elijah Molden,822.0
Elijah Roberts,756.0
Emmanuel McNeil-Warren,3082.0
Eric Kendricks,760.0
Eric Wilson,786.0
Ernest Jones,3603.0
Evan Williams,776.0
Foye Oluokun,2955.0
Frankie Luvu,1935.0
Fred Warner,5404.0
Geno Stone,762.0
George Karlaftis,2017.0
Germaine Pratt,1225.0
Gervon Dexter Dr,1239.0
Grant Delpit,1267.0
Greg Newsome,757.0
Greg Rousseau,2022.0
Haason Reddick,1225.0
Harold Landry,1346.0
Henry To'oTo'o,1226.0
Ifeatu Melifonwu,759.0
Isaiah Mcduffie,779.0
Isaiah McGuire,1229.0
Isaiah Rodgers,756.0
Ivan pace,2035.0
Ja'Quan McMillian,764.0
Jack Campbell,5637.0
Jack Kiser,1247.0
Jack Sanborn,1241.0
Jack Sawyer,1352.0
Jacob Parrish,1302.0
Jacob Rodriguez,3180.0
Jaden Hicks,767.0
Jaelan Phillips,2001.0
Jahdae Barron,1329.0
Jake Golday,2089.0
Jalen Carter,3127.0
Jalen Pitre,1923.0
Jalen Ramsey,1225.0
Jalen Redmond,867.0
Jalen Thompson,928.0
Jalon Walker,3396.0
Jalyx Hunt,1911.0
James Pearce,1340.0
James Williams,757.0
Jamien Sherwood,3043.0
Jaquan Brisker,1284.0
Jared Verse,3599.0
Jason Pinnock,759.0
Javon Bullard,860.0
Javon Hargrave,768.0
Javon Solomon,799.0
Jaycee Horn,1225.0
Jaylon Carlies,886.0
Jaylon Jones,755.0
Jeffery Simmons,3241.0
Jeffrey Bassa,785.0
Jeremiah Trotter,796.0
Jeremy Chinn,1917.0
Jermaine Johnson,1288.0
Jerome Baker,760.0
Jessie Bates,1914.0
Jevon Holland,951.0
Jihaad Campbell,3595.0
Joe Bachie,772.0
Joey Bosa,790.0
Joey Porter,802.0
John Franklin-Myers,775.0
Johnny Newton,1912.0
Jonah Elliss,1253.0
Jonah Laulu,874.0
Jonas Sanker,1236.0
Jonathan Allen,845.0
Jonathan Greenard,2006.0
Jonathon Cooper,1947.0
Jordan Battle,1294.0
Jordan Burch,1251.0
Jordan Magee,789.0
Jordyn Brooks,2963.0
Josaiah Stewart,1250.0
Joseph Ossai,1243.0
Josey Jewell,760.0
Josh Hines Allen,3492.0
Josh Metellus,1365.0
Josh Sweat,1945.0
Josiah Trotter,1958.0
JT Tuimoloau,1912.0
Julian Love,1917.0
Junior Colson,1226.0
Justin Madubuike,1228.0
Justin Reid,934.0
Justin Strnad,763.0
K'lavon Chaisson,1279.0
Kaden Elliss,1964.0
Kain Medrano,784.0
Kamari Lassiter,1319.0
Kamren Curl,1298.0
Kamren Kinchens,878.0
Kayvon Thibodeaux,2080.0
Keeanu Benton,1225.0
Keion White,807.0
Keisean Nixon,1228.0
Kenneth Grant,1232.0
Kenneth Murray,890.0
Kenny Moore,1240.0
Kerby Joseph,1225.0
Kevin Byard,777.0
Kevin Winston,2071.0
Khalil Mack,1249.0
Kiko Mauigoa,759.0
Kobie Turner,1912.0
Kool Aid McKinstry,918.0
Kris Jenkins,761.0
Kwity Paye,1334.0
Kyle Hamilton,3611.0
Kyle Van Noy,774.0
Kyler Gordon,1226.0
L'Jarius Sneed,837.0
Laiatu Latu,3598.0
Landon Jackson,1261.0
Lathan Ransom,1227.0
Lavonte David,1918.0
Leo Chenal,3111.0
Leonard Williams,1406.0
Logan Wilson,1229.0
Lukas Van Ness,1235.0
Mack Wilson,1254.0
Malaki Starks,1916.0
Malcolm Koonce,1226.0
Malik Mustapha,1263.0
Marcus Jones,1380.0
Marist Liufau,772.0
Marlon Humphrey,757.0
Marlowe Wax,771.0
Mason Graham,1415.0
Matt Judon,766.0
Matt Milano,782.0
Max Melton,758.0
Maxx Crosby,5409.0
Micah Mcfadden,1273.0
Micah Parsons,5399.0
Michael Hall,814.0
Mike Green,2041.0
Mike Sainristill,1397.0
Milton Williams,1913.0
Minkah Fitzpatrick,1226.0
Montez Sweat,1933.0
Mykel Williams,1928.0
Myles Garrett,5419.0
Myles Murphy,1911.0
Nahshon Wright,758.0
Nakobe Dean,3339.0
Nate Hobbs,812.0
Nate Landman,3264.0
Nate Wiggins,834.0
