name,value
2026 1st,2873
2026 2nd,1499
2026 3rd,989
2026 4th,738
2026 Pick 1.01,7020
2026 Pick 1.02,4819
2026 Pick 1.03,4147
2026 Pick 1.04,3791
2026 Pick 1.05,3449
2026 Pick 1.06,3035
2026 Pick 1.07,2711
2026 Pick 1.08,2536
2026 Pick 1.09,2435
2026 Pick 1.10,2304
2026 Pick 1.11,2199
2026 Pick 1.12,2121
2026 Pick 2.01,1893
2026 Pick 2.02,1801
2026 Pick 2.03,1706
2026 Pick 2.04,1657
2026 Pick 2.05,1595
2026 Pick 2.06,1540
2026 Pick 2.07,1457
2026 Pick 2.08,1427
2026 Pick 2.09,1396
2026 Pick 2.10,1355
2026 Pick 2.11,1350
2026 Pick 2.12,1326
2026 Pick 3.01,1183
2026 Pick 3.02,1141
2026 Pick 3.03,1137
2026 Pick 3.04,1063
2026 Pick 3.05,1032
2026 Pick 3.06,1002
2026 Pick 3.07,975
2026 Pick 3.08,948
2026 Pick 3.09,923
2026 Pick 3.10,900
2026 Pick 3.11,877
2026 Pick 3.12,856
2026 Pick 4.01,835
2026 Pick 4.02,816
2026 Pick 4.03,797
2026 Pick 4.04,779
2026 Pick 4.05,762
2026 Pick 4.06,746
2026 Pick 4.07,731
2026 Pick 4.08,716
2026 Pick 4.09,701
2026 Pick 4.10,688
2026 Pick 4.11,674
2026 Pick 4.12,662
2027 1st,3015
2027 2nd,1532
2027 3rd,1041
2027 4th,768
2028 1st,2183
2028 2nd,1327
2028 3rd,947
2028 4th,758
A.J. Brown,3393
Aaron Anderson,595
Aaron Jones,1142
Aaron Rodgers,720
Adam Randall,1199
Adonai Mitchell,1264
Aidan O'Connell,25
AJ Barner,1551
Alec Pierce,2349
Alvin Kamara,1130
Amon-Ra St. Brown,7421
Andrei Iosivas,127
Anthony Richardson,1334
Antonio Williams,1355
Arian Smith,44
Ashton Jeanty,6882
Audric Estime,227
Baker Mayfield,3521
Bauer Sharp,57
Ben Sinnott,480
Bhayshul Tuten,2168
Bijan Robinson,9942
Blake Corum,1659
Bo Nix,4964
Braelon Allen,1268
Brandon Aiyuk,1563
Brashard Smith,608
Breece Hall,4069
Brenen Thompson,1161
Brenton Strange,1679
Brian Robinson,1255
Brian Thomas,3510
Brock Bowers,7130
Brock Purdy,4624
Bryce Young,2836
Bucky Irving,3620
C.J. Stroud,3417
Cade Klubnik,636
Cade Otton,1055
Cade Stover,15
Caleb Williams,6809
Calvin Austin,252
Calvin Ridley,767
Cam Skattebo,2819
Cam Ward,3597
Carnell Tate,4327
Carson Beck,1316
Carson Wentz,64
Cedric Tillman,377
CeeDee Lamb,6749
Chase Brown,3643
Chig Okonkwo,1601
Chimere Dike,1188
Chris Bell,1642
Chris Brazzell,1581
Chris Godwin,1685
Chris Olave,4054
Chris Rodriguez,1314
Christian Kirk,546
Christian McCaffrey,4137
Christian Watson,1978
Chuba Hubbard,1871
CJ Daniels,1027
CJ Donaldson,933
Colby Parkinson,664
Cole Kmet,383
Cole Payton,638
Colston Loveland,4989
Cooper Kupp,430
Courtland Sutton,1803
D'Andre Swift,2084
Dak Prescott,4055
Dallas Goedert,1445
Dalton Kincaid,1934
Dalton Schultz,1002
Dane Key,718
Daniel Jones,2663
Darius Cooper,4
Darius Slayton,168
Darnell Mooney,786
Darnell Washington,208
Darren Waller,171
Davante Adams,2176
David Montgomery,2031
David Njoku,1178
Davis Mills,233
Dawson Knox,128
De'Von Achane,6087
Dean Connors,322
Deebo Samuel,1230
Deion Burks,1100
DeMario Douglas,285
Demond Claiborne,1382
Denzel Boston,2731
Derrick Henry,2536
Deshaun Watson,1014
Desmond Reid,352
Devaughn Vele,372
Devin Neal,687
Devin Singletary,194
DeVonta Smith,3018
Devontez Walker,18
Dillon Gabriel,225
DJ Giddens,688
DJ Moore,2596
DK Metcalf,1953
Dont'e Thornton,628
Dontayvion Wicks,406
Drake London,5916
Drake Maye,8806
Drew Allar,967
Dyami Brown,50
Dylan Devezin,545
Dylan Sampson,1280
Efton Chism,78
Eli Stowers,2194
Elic Ayomanor,1030
Elijah Arroyo,855
Elijah Higgins,6
Elijah Sarratt,1709
Emanuel Wilson,1207
Emari Demercado,148
Emeka Egbuka,4325
Emmett Johnson,1966
Eric McAlister,1092
Eric Rivers,407
Evan Engram,626
Fernando Mendoza,4023
Gardner Minshew,360
Garrett Nussmeier,481
Garrett Wilson,4119
Geno Smith,1405
George Holani,89
George Kittle,2088
George Pickens,4747
Germie Bernard,1495
Greg Dulcich,300
Gunnar Helm,1448
Harold Fannin,3301
Hollywood Smothers,444
Hunter Henry,901
Isaac Guerendo,200
Isaac TeSlaa,1321
Isaiah Bond,795
Isaiah Davis,313
Isaiah Likely,2093
Isiah Pacheco,1300
J'Mari Taylor,1016
J.J. McCarthy,1787
J.K. Dobbins,1646
Ja'Kobi Lane,1425
Ja'Lynn Polk,256
Ja'Marr Chase,9583
Ja'Tavion Sanders,460
Jack Bech,946
Jack Endries,1104
Jacoby Brissett,1595
Jacory Croskey-Merritt,1345
Jadarian Price,2414
Jahan Dotson,319
Jahdae Walker,105
Jahmyr Gibbs,9434
Jake Browning,70
Jake Ferguson,1961
Jake Tonges,1028
Jakobi Meyers,1680
Jalen Coker,1457
Jalen Hurts,5565
Jalen McMillan,1628
Jalen Milroe,752
Jalen Nailor,1087
Jalen Royals,282
Jalen Tolbert,346
Jalin Hyatt,51
Jam Miller,340
Jameis Winston,289
James Conner,1119
James Cook,4865
Jameson Williams,3041
Jared Goff,3385
Jarquez Hunter,290
Jarrett Stidham,38
Jauan Jennings,1185
Javonte Williams,2955
Jaxon Smith-Njigba,9359
Jaxson Dart,5621
Jayden Daniels,7501
Jayden Higgins,1924
Jayden Reed,1670
Jaydon Blue,671
Jaylen Waddle,3190
Jaylen Warren,1708
Jaylen Wright,608
Jaylin Lane,319
Jaylin Noel,1142
Jeff Caldwell,454
Jeremiyah Love,6907
Jerome Ford,172
Jerry Jeudy,1312
Jimmy Horn,139
Joe Burrow,6604
Joe Fagnano,644
Joe Flacco,527
Joe Milton,335
Joe Mixon,508
John Metchie,244
John Michael Gyllenborg,333
Jonah Coleman,2734
Jonathan Taylor,4971
Jonathon Brooks,1462
Jonnu Smith,103
Jordan Addison,2375
Jordan James,773
Jordan Love,4056
Jordan Mason,1384
Jordan Watkins,25
Jordyn Tyson,3571
Josh Allen,10794
Josh Cameron,686
Josh Cuevas,379
Josh Downs,1634
Josh Jacobs,3209
Joshua Palmer,29
Justice Hill,152
Justin Fields,1388
Justin Herbert,5849
Justin Jefferson,7236
Justin Joly,416
Juwan Johnson,1285
Kaleb Johnson,1264
Kareem Hunt,158
KaVontae Turpin,82
Kayshon Boutte,1058
Kaytron Allen,671
KC Concepcion,2689
KeAndre Lambert-Smith,148
Keaton Mitchell,1204
Keenan Allen,238
Kendre Miller,377
Kendrick Bourne,53
Kenneth Gainwell,1474
Kenneth Walker,4188
Kenny McIntosh,223
Kenyon Sadiq,3189
Keon Coleman,1289
Kevin Coleman,578
Khalil Shakir,1480
Kimani Vidal,780
Kirk Cousins,605
Konata Mumpfield,28
Kyle Monangai,1705
Kyle Pitts,2889
Kyle Williams,1135
Kyler Murray,3094
Kyren Williams,3222
Ladd McConkey,4044
Lamar Jackson,7507
Le'Veon Moss,1117
LeQuint Allen,497
Luke McCaffrey,183
Luke Musgrave,119
Luther Burden,3627
Mac Jones,1233
Mack Hollins,52
Makai Lemon,4456
Malachi Fields,1329
Malik Benson,358
Malik Nabers,7454
Malik Washington,1080
Malik Willis,2538
Marcus Mariota,476
Mark Andrews,1494
Mark Fletcher,256
Marlin Klein,819
Marquise Brown,421
MarShawn Lloyd,294
Marvin Harrison,3348
Marvin Mims,503
Mason Taylor,1517
Matthew Golden,1941
Matthew Stafford,2406
Max Klare,1352
Michael Carter,152
Michael Mayer,729
Michael Penix,1836
Michael Pittman,2029
Michael Trigg,471
Michael Wilson,2135
Mike Evans,1995
Mike Gesicki,266
Mike Washington,1836
Mitchell Evans,16
Najee Harris,690
Nicholas Singleton,1879
Nick Chubb,167
Nico Collins,4401
Noah Gray,190
Noah Thomas,780
Olamide Zaccheaus,93
Ollie Gordon,750
Omar Cooper,2172
Omarion Hampton,5781
Oronde Gadsden,2303
Oscar Delp,898
Parker Washington,1991
Pat Bryant,1358
Pat Freiermuth,882
Patrick Mahomes,5768
Puka Nacua,8878
Quentin Johnston,1759
Quinn Ewers,467
Quinshon Judkins,3787
Rachaad White,1404
Rahsul Faison,283
Rashee Rice,3422
Rashid Shaheed,1333
Rashod Bateman,384
Ray Davis,402
Reggie Virgil,278
Rhamondre Stevenson,1531
Ricky Pearsall,1987
Rico Dowdle,1840
Riley Leonard,516
RJ Harvey,2232
Roman Wilson,95
Rome Odunze,3828
Romeo Doubs,2002
Roschon Johnson,58
Ryan Flournoy,312
Sam Darnold,3046
Sam Howell,16
Sam LaPorta,3184
Sam Roush,605
Saquon Barkley,3819
Savion Williams,109
Sean Tucker,762
Shedeur Sanders,1770
Skyler Bell,700
Spencer Rattler,173
Stefon Diggs,889
T.J. Hockenson,1532
Tahj Brooks,267
Tai Felton,40
Tank Bigsby,1053
Tank Dell,1127
Tanner McKee,126
Taylen Green,1123
Ted Hurst,1181
Tee Higgins,3327
Terrance Ferguson,1411
Terry McLaurin,2097
Tetairoa McMillan,5200
Tez Johnson,747
Theo Johnson,923
Tony Pollard,1388
Tory Horton,1164
Travis Etienne,3053
Travis Hunter,2168
Travis Kelce,1533
Tre Tucker,874
Tre' Harris,1517
Trebor Pena,394
TreVeyon Henderson,3764
Trevor Etienne,367
Trevor Lawrence,4930
Trey Benson,1401
Trey Lance,165
Trey McBride,7216
Treylon Burks,119
Troy Franklin,1311
Tua Tagovailoa,1800
Tucker Kraft,3230
Tutu Atwell,90
Ty Simpson,2202
Tyjae Spears,1050
Tyler Allgeier,1854
Tyler Higbee,111
Tyler Huntley,127
Tyler Shough,3073
Tyler Warren,4493
Tyquan Thornton,174
Tyreek Hill,1445
Tyrone Tracy,994
Tyson Bagent,156
Wan'Dale Robinson,2237
Will Howard,538
Will Levis,162
Will Shipley,43
Woody Marks,1361
Xavier Hutchinson,51
Xavier Legette,468
Xavier Worthy,1829
Zach Charbonnet,2171
Zach Ertz,347
Zach Wilson,65
Zachariah Branch,1626
Zay Flowers,3362
Zonovan Knight,140
