name,value
2026 Early 1st,5762
2026 Early 2nd,3342
2026 Early 3rd,2369
2026 Early 4th,1783
2026 Late 1st,3941
2026 Late 2nd,2847
2026 Late 3rd,2105
2026 Late 4th,1525
2026 Mid 1st,4668
2026 Mid 2nd,2999
2026 Mid 3rd,2230
2026 Mid 4th,1661
2027 Early 1st,6844
2027 Early 2nd,3799
2027 Early 3rd,2533
2027 Early 4th,1854
2027 Late 1st,4821
2027 Late 2nd,3078
2027 Late 3rd,2256
2027 Late 4th,1668
2027 Mid 1st,5608
2027 Mid 2nd,3396
2027 Mid 3rd,2372
2027 Mid 4th,1783
2028 Early 1st,5034
2028 Early 2nd,3100
2028 Early 3rd,2164
2028 Early 4th,1638
2028 Late 1st,3944
2028 Late 2nd,2748
2028 Late 3rd,1955
2028 Late 4th,1280
2028 Mid 1st,4539
2028 Mid 2nd,2913
2028 Mid 3rd,2109
2028 Mid 4th,1555
A.J. Brown,4759
Aaron Jones,2122
Aaron Rodgers,1876
Adam Trautman,704
Adonai Mitchell,2727
Aidan O'Connell,990
Ainias Smith,844
AJ Barner,2872
AJ Dillon,797
Alec Pierce,4342
Alexander Mattison,831
Alvin Kamara,2110
Amon-Ra St. Brown,7749
Andrei Iosivas,1707
Anthony Richardson,2560
Antonio Gibson,767
Antonio Williams,1296
Arian Smith,1057
Ashton Jeanty,7443
Audric Estime,1640
Baker Mayfield,4747
Bam Knight,1419
Barion Brown,682
Ben Sinnott,1876
Bhayshul Tuten,3921
Bijan Robinson,9999
Blake Corum,3249
Bo Melton,1103
Bo Nix,6277
Braelon Allen,2754
Brandon Aiyuk,2549
Brashard Smith,2141
Breece Hall,5414
Brenden Rice,842
Brenton Strange,3060
Brevin Jordan,1041
Brian Robinson,2276
Brian Thomas,4907
Brock Bowers,7726
Brock Purdy,5968
Brock Wright,983
Bryce Young,4520
Bub Means,919
Bucky Irving,5023
C.J. Stroud,4856
Cade Klubnik,1017
Cade Otton,2447
Cade Stover,1488
Caleb Williams,7791
Calvin Austin,1659
Calvin Ridley,1864
Cam Akers,970
Cam Skattebo,4455
Cam Ward,5127
Carnell Tate,5189
Carson Wentz,794
Cedric Tillman,2127
CeeDee Lamb,7383
Charlie Kolar,1043
Chase Brown,4983
Chigoziem Okonkwo,2813
Chimere Dike,2703
Chris Bell,1989
Chris Brazzell,2175
Chris Brooks,1120
Chris Godwin,2903
Chris Olave,5729
Chris Rodriguez,2330
Christian Kirk,2081
Christian McCaffrey,5147
Christian Watson,3636
Chuba Hubbard,3404
CJ Daniels,901
Colby Parkinson,2153
Cole Kmet,2058
Colston Loveland,6050
Cooper Kupp,1854
Courtland Sutton,3134
Curtis Samuel,746
D'Andre Swift,3551
D.J. Moore,3893
Dak Prescott,5042
Dallas Goedert,2605
Dalton Kincaid,3333
Dalton Schultz,2307
Dameon Pierce,1134
Damien Martinez,1207
Daniel Bellinger,1566
Daniel Jones,4234
Darius Slayton,1579
Darnell Mooney,2130
Darnell Washington,1904
Darren Waller,1154
Davante Adams,3529
David Montgomery,3444
David Njoku,2639
Davis Allen,1065
Davis Mills,1617
Dawson Knox,1734
De'Von Achane,6817
DeAndre Hopkins,843
Deebo Samuel,2476
Deion Burks,934
Demarcus Robinson,923
Demario Douglas,2132
Demond Claiborne,1124
Denzel Boston,3378
Derius Davis,691
Derrick Henry,3813
Deshaun Watson,1407
Deuce Vaughn,958
Devaughn Vele,1743
Devin Neal,2273
Devin Singletary,1458
DeVonta Smith,4921
Devontez Walker,1426
Dillon Gabriel,1585
DJ Giddens,2128
DK Metcalf,3625
Donovan Edwards,1077
Dont'e Thornton,2152
Dontayvion Wicks,2414
Drake London,6909
Drake Maye,9405
Drew Lock,1038
Dyami Brown,1440
Dylan Sampson,2748
Efton Chism,1477
Eli Stowers,2654
Elic Ayomanor,2833
Elijah Arroyo,2516
Elijah Higgins,1232
Elijah Mitchell,966
Elijah Moore,1223
Elijah Sarratt,2461
Emanuel Wilson,2249
Emari Demercado,1213
Emeka Egbuka,6034
Emmett Johnson,2147
Erick All,1220
Evan Engram,1808
Fernando Mendoza,5601
Frank Gore,927
Gabriel Davis,1192
Gardner Minshew,1244
Garrett Nussmeier,2059
Garrett Wilson,5775
Geno Smith,2164
George Holani,1330
George Kittle,3297
George Pickens,5981
Germie Bernard,1766
Grant Calcaterra,900
Greg Dortch,1206
Greg Dulcich,1604
Gunnar Helm,2563
Harold Fannin,4929
Hassan Haskins,1016
Hunter Henry,2310
Hunter Long,681
Isaac Guerendo,1727
Isaac TeSlaa,2852
Isaiah Bond,2289
Isaiah Davis,1920
Isaiah Hodgins,1019
Isaiah Likely,3487
Isiah Pacheco,2346
Israel Abanikanda,959
J'Mari Taylor,987
J.J. McCarthy,2898
J.K. Dobbins,3048
Ja'Kobi Lane,1743
Ja'Lynn Polk,1622
Ja'Marr Chase,9959
Ja'Tavion Sanders,2131
Jack Bech,2424
Jack Endries,882
Jacob Cowing,1105
Jacoby Brissett,2767
Jacory Croskey-Merritt,2824
Jadarian Price,3075
Jahan Dotson,1826
Jahmyr Gibbs,9639
Jake Bobo,1188
Jake Browning,830
Jake Ferguson,3316
Jake Tonges,2383
Jakobi Meyers,3358
Jaleel McLaughlin,1478
Jalen Coker,3081
Jalen Hurts,6257
Jalen McMillan,3122
Jalen Milroe,2466
Jalen Nailor,2346
