name,value
Jahmyr Gibbs,10200
Josh Allen,10200
Ja'Marr Chase,10200
Bijan Robinson,10191
Jaxon Smith-Njigba,10173
Drake Maye,9970
Puka Nacua,9393
Brock Bowers,8085
Lamar Jackson,8034
Jayden Daniels,7997
Malik Nabers,7980
Trey McBride,7925
Caleb Williams,7912
Justin Jefferson,7879
Amon-Ra St. Brown,7750
Ashton Jeanty,7607
Joe Burrow,7333
CeeDee Lamb,7325
Justin Herbert,6599
De'Von Achane,6484
Patrick Mahomes,6480
Jeremiyah Love,6372
Omarion Hampton,6354
Drake London,6156
Jalen Hurts,6122
Jaxson Dart,5972
Colston Loveland,5529
Tetairoa McMillan,5527
Bo Nix,5500
Trevor Lawrence,5470
Jonathan Taylor,5353
James Cook,5239
Brock Purdy,5218
Tyler Warren,5060
George Pickens,5018
Emeka Egbuka,4970
Nico Collins,4607
Garrett Wilson,4501
Chris Olave,4490
Jordan Love,4458
Kenneth Walker,4429
Christian McCaffrey,4332
Dak Prescott,4324
TreVeyon Henderson,4217
Quinshon Judkins,3992
Breece Hall,3857
Fernando Mendoza,3839
Carnell Tate,3808
Ladd McConkey,3775
Cam Ward,3675
Rome Odunze,3619
Chase Brown,3540
Rashee Rice,3484
Bucky Irving,3473
Makai Lemon,3469
Saquon Barkley,3416
Harold Fannin,3409
Kenyon Sadiq,3404
Luther Burden,3404
Baker Mayfield,3393
Tucker Kraft,3347
Marvin Harrison,3297
Brian Thomas,3256
Jared Goff,3222
C.J. Stroud,3219
Sam LaPorta,3199
A.J. Brown,3177
Tee Higgins,3118
Jordyn Tyson,3094
Kyren Williams,3071
DeVonta Smith,3056
Zay Flowers,3049
Tyler Shough,2994
Sam Darnold,2985
Javonte Williams,2973
Jaylen Waddle,2947
Travis Etienne,2946
Josh Jacobs,2921
Jameson Williams,2920
Bryce Young,2886
Kyle Pitts,2883
Cam Skattebo,2879
Kyler Murray,2824
Malik Willis,2658
DJ Moore,2584
Jadarian Price,2571
Daniel Jones,2518
KC Concepcion,2495
Oronde Gadsden,2487
Bhayshul Tuten,2474
Alec Pierce,2451
Derrick Henry,2410
RJ Harvey,2373
Travis Hunter,2342
Omar Cooper,2290
Eli Stowers,2217
Jonah Coleman,2210
Jordan Addison,2195
Parker Washington,2140
Denzel Boston,2123
Matthew Golden,2090
Michael Wilson,2088
Matthew Stafford,2073
Davante Adams,2067
David Montgomery,2051
Isaiah Likely,2032
Wan'Dale Robinson,2027
Ty Simpson,2021
Emmett Johnson,2013
Mike Evans,1991
Christian Watson,1944
Mike Washington,1924
D'Andre Swift,1920
Nicholas Singleton,1849
Terry McLaurin,1825
Chuba Hubbard,1812
Zach Charbonnet,1789
George Kittle,1787
Elijah Sarratt,1776
Dalton Kincaid,1767
Jake Ferguson,1762
Chris Bell,1759
DK Metcalf,1748
Romeo Doubs,1747
Tyler Allgeier,1735
Michael Pittman,1732
Kyle Monangai,1719
Ricky Pearsall,1660
Jayden Higgins,1653
Michael Penix,1619
Xavier Worthy,1612
Chig Okonkwo,1548
Brenton Strange,1541
Jonathon Brooks,1525
T.J. Hockenson,1513
J.K. Dobbins,1504
Jalen McMillan,1498
Zachariah Branch,1494
Jayden Reed,1490
Josh Downs,1486
Courtland Sutton,1485
Tua Tagovailoa,1484
J.J. McCarthy,1483
Jakobi Meyers,1477
Quentin Johnston,1475
Rico Dowdle,1475
Chris Brazzell,1446
Blake Corum,1446
Jaylen Warren,1425
Demond Claiborne,1416
Shedeur Sanders,1399
Rhamondre Stevenson,1393
Mark Andrews,1381
Gunnar Helm,1379
Jacoby Brissett,1377
AJ Barner,1374
Mason Taylor,1367
Chris Godwin,1347
Germie Bernard,1342
Kenneth Gainwell,1338
Terrance Ferguson,1332
Chris Rodriguez,1327
Dallas Goedert,1324
Braelon Allen,1317
Dylan Sampson,1309
Max Klare,1303
Tre' Harris,1302
Brian Robinson,1290
Malachi Fields,1285
Dontayvion Wicks,1268
Travis Kelce,1261
Jalen Coker,1258
Kirk Cousins,1258
Ja'Kobi Lane,1257
Jordan Mason,1241
Tank Bigsby,1240
Brandon Aiyuk,1230
Jacory Croskey-Merritt,1228
Khalil Shakir,1224
Rachaad White,1221
Geno Smith,1220
Mac Jones,1209
Juwan Johnson,1206
Skyler Bell,1202
Antonio Williams,1194
Tank Dell,1191
Kaytron Allen,1178
Jerry Jeudy,1178
Ted Hurst,1159
Kaleb Johnson,1151
Tyreek Hill,1150
Deshaun Watson,1144
Trey Benson,1138
Rashid Shaheed,1135
Dalton Schultz,1130
Justin Fields,1126
Tony Pollard,1126
Keaton Mitchell,1119
Isaac TeSlaa,1118
Cade Otton,1117
Woody Marks,1115
Jaylin Noel,1104
Pat Bryant,1101
Elic Ayomanor,1097
Jordan James,1095
Isiah Pacheco,1085
Pat Freiermuth,1076
Keon Coleman,1076
Adonai Mitchell,1058
