name,value
Jahmyr Gibbs,10200
Bijan Robinson,10200
Josh Allen,10200
Ja'Marr Chase,10147
Jaxon Smith-Njigba,10022
Drake Maye,9977
Puka Nacua,9401
Lamar Jackson,8021
Brock Bowers,8003
Malik Nabers,7987
Jayden Daniels,7896
Trey McBride,7886
Justin Jefferson,7850
Caleb Williams,7738
Amon-Ra St. Brown,7738
Ashton Jeanty,7546
Joe Burrow,7400
CeeDee Lamb,7228
Justin Herbert,6602
Jeremiyah Love,6532
Patrick Mahomes,6420
De'Von Achane,6357
Omarion Hampton,6348
Drake London,6184
Jalen Hurts,6084
Jaxson Dart,5934
Colston Loveland,5534
Trevor Lawrence,5502
Tetairoa McMillan,5488
Bo Nix,5454
Jonathan Taylor,5364
James Cook,5296
Brock Purdy,5194
Tyler Warren,5008
George Pickens,4964
Emeka Egbuka,4911
Jordan Love,4592
Nico Collins,4539
Chris Olave,4470
Garrett Wilson,4458
Kenneth Walker,4411
Dak Prescott,4340
Christian McCaffrey,4265
TreVeyon Henderson,4251
Quinshon Judkins,4024
Breece Hall,3893
Carnell Tate,3810
Ladd McConkey,3799
Cam Ward,3728
Fernando Mendoza,3726
Rome Odunze,3607
Chase Brown,3544
Makai Lemon,3508
Rashee Rice,3496
Bucky Irving,3476
Luther Burden,3399
Saquon Barkley,3396
Harold Fannin,3391
Baker Mayfield,3376
Kenyon Sadiq,3361
Tucker Kraft,3342
Marvin Harrison,3318
C.J. Stroud,3244
Brian Thomas,3208
A.J. Brown,3186
Sam LaPorta,3183
Jared Goff,3144
Tee Higgins,3120
Zay Flowers,3070
Kyren Williams,3048
Jordyn Tyson,3018
DeVonta Smith,3010
Tyler Shough,2979
Jaylen Waddle,2970
Sam Darnold,2955
Travis Etienne,2947
Kyle Pitts,2947
Javonte Williams,2935
Bryce Young,2929
Josh Jacobs,2914
Cam Skattebo,2912
Jameson Williams,2888
Kyler Murray,2865
Malik Willis,2691
Daniel Jones,2593
DJ Moore,2584
Jadarian Price,2571
Oronde Gadsden,2518
Bhayshul Tuten,2498
Alec Pierce,2475
KC Concepcion,2438
Omar Cooper,2410
Derrick Henry,2407
RJ Harvey,2372
Jonah Coleman,2330
Travis Hunter,2280
Eli Stowers,2243
Jordan Addison,2201
Denzel Boston,2120
Parker Washington,2108
Matthew Stafford,2088
David Montgomery,2085
Isaiah Likely,2085
Michael Wilson,2071
Davante Adams,2064
Wan'Dale Robinson,2062
Matthew Golden,2032
Emmett Johnson,2018
Mike Evans,1989
Nicholas Singleton,1954
Ty Simpson,1940
Mike Washington,1925
D'Andre Swift,1911
Christian Watson,1899
DK Metcalf,1828
Terry McLaurin,1818
Chuba Hubbard,1802
Zach Charbonnet,1802
Elijah Sarratt,1795
Romeo Doubs,1795
Chris Bell,1787
George Kittle,1785
Dalton Kincaid,1765
Michael Pittman,1762
Jake Ferguson,1731
Tyler Allgeier,1718
Kyle Monangai,1711
Ricky Pearsall,1672
Jayden Higgins,1661
Michael Penix,1587
Chig Okonkwo,1571
Xavier Worthy,1565
Josh Downs,1529
Jonathon Brooks,1523
J.J. McCarthy,1518
Brenton Strange,1515
Courtland Sutton,1508
Tua Tagovailoa,1506
T.J. Hockenson,1498
Jayden Reed,1497
Rico Dowdle,1495
Zachariah Branch,1482
Quentin Johnston,1482
J.K. Dobbins,1476
Jalen McMillan,1476
Jaylen Warren,1463
Jakobi Meyers,1457
Rhamondre Stevenson,1418
Gunnar Helm,1405
Shedeur Sanders,1405
Chris Godwin,1405
Chris Brazzell,1399
AJ Barner,1399
Demond Claiborne,1396
Blake Corum,1395
Mason Taylor,1384
Chris Rodriguez,1346
Dallas Goedert,1335
Brian Robinson,1335
Jacoby Brissett,1334
Germie Bernard,1332
Kirk Cousins,1331
Mark Andrews,1327
Terrance Ferguson,1320
Tre' Harris,1316
Braelon Allen,1310
Max Klare,1310
Kenneth Gainwell,1306
Travis Kelce,1304
Malachi Fields,1292
Dylan Sampson,1277
Ja'Kobi Lane,1272
Jalen Coker,1265
Geno Smith,1244
Tank Bigsby,1237
Mac Jones,1233
Khalil Shakir,1225
Tank Dell,1224
Juwan Johnson,1220
Brandon Aiyuk,1220
Jordan Mason,1217
Rachaad White,1211
Jacory Croskey-Merritt,1209
Antonio Williams,1194
Kaytron Allen,1193
Dontayvion Wicks,1192
David Njoku,1181
Skyler Bell,1180
Justin Fields,1177
Jerry Jeudy,1169
Woody Marks,1166
Ted Hurst,1165
Tyreek Hill,1163
Kaleb Johnson,1142
Deshaun Watson,1142
Isaac TeSlaa,1139
Tony Pollard,1120
Cade Otton,1119
Trey Benson,1115
Keaton Mitchell,1112
Rashid Shaheed,1109
Jordan James,1108
Keon Coleman,1103
Pat Bryant,1102
Anthony Richardson,1100
Isiah Pacheco,1099
Hunter Henry,1093
Jauan Jennings,1092
Elic Ayomanor,1085
Dalton Schultz,1076
Adonai Mitchell,1071
Tyrone Tracy,1065
Ollie Gordon,1061
Troy Franklin,1049
Pat Freiermuth,1041
