name,value
2026 Early 1st,5760
2026 Early 2nd,3308
2026 Early 3rd,2360
2026 Early 4th,1805
2026 Late 1st,3943
2026 Late 2nd,2839
2026 Late 3rd,2129
2026 Late 4th,1533
2026 Mid 1st,4680
2026 Mid 2nd,2982
2026 Mid 3rd,2213
2026 Mid 4th,1645
2027 Early 1st,6836
2027 Early 2nd,3815
2027 Early 3rd,2480
2027 Early 4th,1897
2027 Late 1st,4861
2027 Late 2nd,3070
2027 Late 3rd,2249
2027 Late 4th,1652
2027 Mid 1st,5636
2027 Mid 2nd,3389
2027 Mid 3rd,2374
2027 Mid 4th,1756
2028 Early 1st,5047
2028 Early 2nd,3104
2028 Early 3rd,2181
2028 Early 4th,1605
2028 Late 1st,3914
2028 Late 2nd,2708
2028 Late 3rd,1945
2028 Late 4th,1268
2028 Mid 1st,4563
2028 Mid 2nd,2900
2028 Mid 3rd,2116
2028 Mid 4th,1532
A.J. Brown,4799
Aaron Jones,2168
Aaron Rodgers,1896
Adam Trautman,732
Adonai Mitchell,2742
Aidan O'Connell,993
Ainias Smith,856
AJ Barner,2852
AJ Dillon,774
Alec Pierce,4325
Alexander Mattison,852
Alvin Kamara,2061
Amon-Ra St. Brown,7738
Andrei Iosivas,1692
Anthony Richardson,2535
Antonio Gibson,751
Antonio Williams,1293
Arian Smith,1021
Ashton Jeanty,7429
Audric Estime,1614
Baker Mayfield,4773
Bam Knight,1443
Ben Sinnott,1859
Bhayshul Tuten,3944
Bijan Robinson,9999
Blake Corum,3257
Bo Melton,1115
Bo Nix,6213
Braelon Allen,2703
Brandon Aiyuk,2536
Brashard Smith,2142
Breece Hall,5391
Brenden Rice,860
Brenton Strange,3053
Brevin Jordan,1032
Brian Robinson,2322
Brian Thomas,4915
Brock Bowers,7806
Brock Purdy,6018
Brock Wright,954
Bryce Young,4579
Bub Means,922
Bucky Irving,4971
C.J. Stroud,4824
Cade Klubnik,1057
Cade Otton,2417
Cade Stover,1478
Caleb Williams,7828
Calvin Austin,1648
Calvin Ridley,1889
Cam Akers,1001
Cam Skattebo,4381
Cam Ward,5133
Carnell Tate,5256
Carson Wentz,830
Cedric Tillman,2081
CeeDee Lamb,7307
Charlie Kolar,1029
Chase Brown,4910
Chigoziem Okonkwo,2784
Chimere Dike,2739
Chris Bell,2021
Chris Brazzell,2240
Chris Brooks,1153
Chris Godwin,2933
Chris Olave,5714
