name,value
2026 Early 1st,5103.0
2026 Early 2nd,1881.0
2026 Early 3rd,822.0
2026 Early 4th,484.0
2026 Late 1st,2373.0
2026 Late 2nd,1284.0
2026 Late 3rd,542.0
2026 Late 4th,406.0
2026 Mid 1st,3026.0
2026 Mid 2nd,1580.0
2026 Mid 3rd,655.0
2026 Mid 4th,456.0
2027 Early 1st,3761.0
2027 Early 2nd,1851.0
2027 Early 3rd,806.0
2027 Early 4th,474.0
2027 Late 1st,2260.0
2027 Late 2nd,1241.0
2027 Late 3rd,519.0
2027 Late 4th,388.0
2027 Mid 1st,2934.0
2027 Mid 2nd,1576.0
2027 Mid 3rd,603.0
2027 Mid 4th,430.0
2028 Early 1st,3224.0
2028 Early 2nd,1668.0
2028 Early 3rd,777.0
2028 Early 4th,456.0
2028 Late 1st,2204.0
2028 Late 2nd,1232.0
2028 Late 3rd,508.0
2028 Late 4th,377.0
2028 Mid 1st,2892.0
2028 Mid 2nd,1513.0
2028 Mid 3rd,556.0
2028 Mid 4th,419.0
A.J. Brown,3158.0
Aaron Jones,1078.0
Aaron Rodgers,941.0
Adonai Mitchell,1111.0
AJ Barner,1299.0
Alec Pierce,2443.0
Alvin Kamara,1056.0
Amon-Ra St. Brown,7472.0
Andrei Iosivas,38.0
Anthony Richardson,1189.0
Antonio Williams,1182.0
Ashton Jeanty,7273.0
Audric Estime,8.0
Baker Mayfield,3172.0
Ben Sinnott,240.0
Bhayshul Tuten,2432.0
Bijan Robinson,10149.0
Blake Corum,1453.0
Bo Nix,5458.0
Braelon Allen,1225.0
Brandon Aiyuk,1336.0
Brashard Smith,461.0
Breece Hall,3890.0
Brenton Strange,1510.0
Brian Robinson,1469.0
Brian Thomas,3275.0
Brock Bowers,7668.0
Brock Purdy,5246.0
Bryce Young,2861.0
Bucky Irving,3799.0
C.J. Stroud,3282.0
Cade Otton,1228.0
Caleb Williams,7714.0
Calvin Austin,82.0
Calvin Ridley,831.0
Cam Skattebo,2867.0
Cam Ward,3964.0
Carnell Tate,3839.0
Cedric Tillman,170.0
CeeDee Lamb,6921.0
Chase Brown,3500.0
Chig Okonkwo,1617.0
Chimere Dike,1088.0
Chris Bell,1801.0
Chris Brazzell,1435.0
Chris Godwin,1419.0
Chris Olave,4399.0
Chris Rodriguez,1385.0
Christian Kirk,444.0
Christian McCaffrey,4384.0
Christian Watson,1800.0
Chuba Hubbard,1758.0
Colby Parkinson,362.0
Cole Kmet,84.0
Colston Loveland,5464.0
Cooper Kupp,233.0
Courtland Sutton,1583.0
D'Andre Swift,1842.0
Dak Prescott,4393.0
Dallas Goedert,1320.0
Dalton Kincaid,1730.0
Dalton Schultz,1277.0
Daniel Bellinger,136.0
Daniel Jones,2648.0
Darius Slayton,21.0
Darnell Mooney,702.0
Darnell Washington,173.0
Darren Waller,34.0
Davante Adams,2224.0
David Montgomery,2041.0
David Njoku,1194.0
Davis Mills,73.0
De'Von Achane,6322.0
Deebo Samuel,974.0
DeMario Douglas,186.0
Demond Claiborne,1405.0
Denzel Boston,2640.0
Derrick Henry,2520.0
Deshaun Watson,1140.0
Devaughn Vele,284.0
Devin Neal,302.0
DeVonta Smith,3052.0
Dillon Gabriel,6.0
DJ Giddens,843.0
DJ Moore,2662.0
DK Metcalf,1819.0
Dont'e Thornton,823.0
Dontayvion Wicks,200.0
Drake London,6220.0
Drake Maye,9716.0
Dylan Sampson,1260.0
Efton Chism,33.0
Eli Stowers,2228.0
Elic Ayomanor,1081.0
Elijah Arroyo,954.0
Elijah Sarratt,1728.0
Emanuel Wilson,1223.0
Emari Demercado,53.0
Emeka Egbuka,4780.0
Emmett Johnson,2208.0
Evan Engram,455.0
Fernando Mendoza,4203.0
Gardner Minshew,171.0
Garrett Nussmeier,701.0
Garrett Wilson,4414.0
Geno Smith,1322.0
George Holani,70.0
George Kittle,1828.0
George Pickens,4908.0
Germie Bernard,1302.0
Greg Dulcich,267.0
Gunnar Helm,1235.0
Harold Fannin,3279.0
Hunter Henry,1142.0
Isaac Guerendo,137.0
Isaac TeSlaa,1169.0
Isaiah Bond,931.0
Isaiah Davis,92.0
Isaiah Likely,2176.0
Isiah Pacheco,1128.0
J.J. McCarthy,1507.0
J.K. Dobbins,1461.0
Ja'Kobi Lane,1295.0
Ja'Lynn Polk,49.0
Ja'Marr Chase,10035.0
Ja'Tavion Sanders,204.0
Jack Bech,1091.0
Jacoby Brissett,1382.0
Jacory Croskey-Merritt,1233.0
Jadarian Price,2529.0
Jahan Dotson,254.0
Jahmyr Gibbs,9888.0
Jake Ferguson,1873.0
Jake Tonges,1050.0
Jakobi Meyers,1450.0
Jalen Coker,1352.0
Jalen Hurts,6197.0
Jalen McMillan,1472.0
Jalen Milroe,381.0
Jalen Nailor,1052.0
Jalen Royals,188.0
Jalen Tolbert,294.0
Jameis Winston,45.0
James Conner,980.0
James Cook,5157.0
Jameson Williams,2898.0
Jared Goff,3074.0
Jarquez Hunter,226.0
Jauan Jennings,1252.0
Javonte Williams,2945.0
Jaxon Smith-Njigba,10200.0
Jaxson Dart,5939.0
Jayden Daniels,7853.0
Jayden Higgins,1729.0
Jayden Reed,1450.0
Jaydon Blue,485.0
Jaylen Waddle,2969.0
Jaylen Warren,1473.0
Jaylen Wright,469.0
Jaylin Lane,185.0
Jaylin Noel,1107.0
Jeremiyah Love,6899.0
Jerome Ford,61.0
Jerry Jeudy,1223.0
Jimmy Horn,2.0
Joe Burrow,7353.0
Joe Flacco,914.0
Joe Milton,230.0
Joe Mixon,227.0
John Metchie,56.0
Jonah Coleman,2676.0
Jonathan Taylor,5361.0
Jonathon Brooks,1510.0
Jordan Addison,2299.0
Jordan James,961.0
Jordan Love,4504.0
Jordan Mason,1144.0
Jordyn Tyson,3120.0
Josh Allen,10200.0
Josh Downs,1528.0
Josh Jacobs,2978.0
Justice Hill,20.0
Justin Fields,1368.0
Justin Herbert,6699.0
Justin Jefferson,7623.0
Juwan Johnson,1261.0
Kaleb Johnson,1191.0
Kayshon Boutte,990.0
Kaytron Allen,1371.0
KC Concepcion,2360.0
KeAndre Lambert-Smith,5.0
Keaton Mitchell,1238.0
Keenan Allen,30.0
Kendre Miller,13.0
Kenneth Gainwell,1335.0
Kenneth Walker,4281.0
Kenyon Sadiq,3121.0
Keon Coleman,1130.0
Khalil Shakir,1298.0
Kimani Vidal,934.0
Kirk Cousins,994.0
Kyle Monangai,1597.0
Kyle Pitts,2997.0
Kyle Williams,986.0
Kyler Murray,2876.0
Kyren Williams,3086.0
Ladd McConkey,3964.0
Lamar Jackson,7734.0
LeQuint Allen,401.0
Luke McCaffrey,155.0
Luke Musgrave,3.0
Luther Burden,3313.0
Mac Jones,1287.0
Mack Hollins,3.0
Makai Lemon,4490.0
Malachi Fields,1298.0
Malik Nabers,7752.0
Malik Washington,1084.0
Malik Willis,2608.0
Marcus Mariota,289.0
Mark Andrews,1381.0
Marquise Brown,241.0
MarShawn Lloyd,225.0
Marvin Harrison,3366.0
Marvin Mims,131.0
Mason Taylor,1344.0
Matthew Golden,1768.0
Matthew Stafford,2141.0
Max Klare,1383.0
Michael Mayer,584.0
Michael Penix,1575.0
Michael Pittman,1866.0
Michael Trigg,670.0
Michael Wilson,2151.0
Mike Evans,2035.0
Mike Washington,1641.0
Najee Harris,772.0
Nicholas Singleton,2011.0
Nico Collins,4663.0
Noah Gray,42.0
Ollie Gordon,956.0
Omar Cooper,2243.0
Omarion Hampton,6203.0
Oronde Gadsden,2535.0
Parker Washington,2007.0
Pat Bryant,1131.0
Pat Freiermuth,1089.0
Patrick Mahomes,6330.0
Puka Nacua,9569.0
Quentin Johnston,1530.0
Quinn Ewers,221.0
Quinshon Judkins,3629.0
Rachaad White,1323.0
Rashee Rice,3582.0
Rashid Shaheed,1164.0
Rashod Bateman,267.0
Ray Davis,141.0
Rhamondre Stevenson,1283.0
Ricky Pearsall,1753.0
Rico Dowdle,1687.0
Riley Leonard,272.0
RJ Harvey,2528.0
Roman Wilson,2.0
Rome Odunze,3449.0
Romeo Doubs,1738.0
Ryan Flournoy,188.0
Sam Darnold,2956.0
Sam LaPorta,3145.0
Saquon Barkley,3372.0
Savion Williams,3.0
Sean Tucker,722.0
Shedeur Sanders,1473.0
Skyler Bell,1278.0
Spencer Rattler,42.0
Stefon Diggs,774.0
T.J. Hockenson,1533.0
Tahj Brooks,170.0
Tank Bigsby,1175.0
Tank Dell,1172.0
Tanner McKee,24.0
Tee Higgins,3083.0
Terrance Ferguson,1314.0
Terry McLaurin,1873.0
Tetairoa McMillan,5358.0
Tez Johnson,742.0
Theo Johnson,670.0
Tony Pollard,1163.0
Tory Horton,1091.0
Travis Etienne,2940.0
Travis Hunter,2208.0
Travis Kelce,1414.0
Tre Tucker,865.0
Tre' Harris,1344.0
TreVeyon Henderson,4233.0
Trevor Etienne,257.0
Trevor Lawrence,5451.0
Trey Benson,1249.0
Trey Lance,12.0
Trey McBride,7853.0
Treylon Burks,115.0
Troy Franklin,1204.0
Tua Tagovailoa,1551.0
Tucker Kraft,3275.0
Tutu Atwell,262.0
Ty Simpson,1932.0
Tyjae Spears,1017.0
Tyler Allgeier,1773.0
Tyler Shough,3004.0
Tyler Warren,4805.0
Tyquan Thornton,16.0
Tyreek Hill,1197.0
Tyrone Tracy,1065.0
Tyson Bagent,2.0
Wan'Dale Robinson,2189.0
Will Howard,247.0
Will Levis,111.0
Woody Marks,1148.0
Xavier Legette,298.0
Xavier Worthy,1594.0
Zach Charbonnet,1919.0
Zachariah Branch,1387.0
Zay Flowers,2963.0
