name,value
Aaron Jones,95.0
Aaron Rodgers,13.0
Adam Randall,131.0
Adonai Mitchell,149.0
AJ Barner,59.0
Alvin Kamara,236.0
Antonio Gibson,25.0
Ben Sinnott,14.0
Blake Corum,336.0
Braelon Allen,165.0
Brandon Aiyuk,434.0
Brashard Smith,87.0
Brenton Strange,86.0
Brian Robinson,75.0
Bryce Lance,127.0
Bryce Young,179.0
Cade Otton,83.0
Calvin Austin,10.0
Calvin Ridley,52.0
Cam Akers,14.0
Cedric Tillman,100.0
Chigoziem Okonkwo,11.0
Chimere Dike,191.0
Chris Bell,240.0
Chris Brazzell,380.0
Chris Rodriguez,27.0
Christian Kirk,34.0
Colby Parkinson,16.0
Cole Kmet,19.0
Cooper Kupp,90.0
Dallas Goedert,252.0
Dalton Schultz,29.0
Damien Martinez,27.0
Daniel Jones,497.0
Darnell Mooney,53.0
David Njoku,257.0
DeAndre Hopkins,13.0
Deebo Samuel,490.0
Demario Douglas,23.0
Demond Claiborne,35.0
Deshaun Watson,16.0
Devin Neal,62.0
Dillon Gabriel,19.0
DJ Giddens,14.0
Dont'e Thornton,39.0
Dontayvion Wicks,28.0
Dyami Brown,25.0
Dylan Sampson,194.0
Eli Stowers,441.0
Elic Ayomanor,272.0
Elijah Arroyo,85.0
Elijah Moore,102.0
Elijah Sarratt,38.0
Emanuel Wilson,31.0
Emmett Johnson,115.0
Evan Engram,49.0
Geno Smith,17.0
Germie Bernard,315.0
Gunnar Helm,48.0
Hunter Henry,43.0
Isaac TeSlaa,127.0
Isaiah Bond,44.0
Isaiah Davis,11.0
Isaiah Likely,486.0
Isiah Pacheco,136.0
J.J. McCarthy,260.0
Jack Bech,149.0
Jacoby Brissett,52.0
Jacory Croskey-Merritt,390.0
Jakobi Meyers,470.0
Jalen Coker,74.0
Jalen McMillan,121.0
Jalen Royals,32.0
Jalin Hyatt,10.0
James Conner,44.0
Jared Wiley,15.0
Jarquez Hunter,12.0
Jauan Jennings,380.0
Javon Baker,41.0
Jaydon Blue,56.0
Jaylen Wright,96.0
Jaylin Noel,217.0
Joe Mixon,61.0
Jonathon Brooks,287.0
Jonnu Smith,52.0
Jordan James,19.0
Jordan Mason,266.0
Joshua Palmer,14.0
Justice Hill,11.0
Justin Fields,14.0
Juwan Johnson,76.0
Kaleb Johnson,303.0
Kareem Hunt,21.0
Kayshon Boutte,141.0
Keaton Mitchell,15.0
Keenan Allen,23.0
Kendre Miller,21.0
Kenneth Gainwell,122.0
Keon Coleman,168.0
Kimani Vidal,48.0
Kirk Cousins,30.0
Kyle Monangai,467.0
Kyle Williams,171.0
Kyler Murray,489.0
Le'Veon Moss,71.0
LeQuint Allen,18.0
Luke Musgrave,10.0
Mac Jones,12.0
Malachi Corley,64.0
Malachi Fields,142.0
Malik Washington,19.0
Malik Willis,176.0
Mark Andrews,329.0
MarShawn Lloyd,10.0
Marvin Mims,53.0
Matthew Stafford,201.0
Max Klare,203.0
Michael Mayer,17.0
Michael Penix,278.0
Michael Trigg,125.0
Mike Evans,440.0
Mike Washington,315.0
Mike Williams,24.0
Najee Harris,21.0
Nick Chubb,34.0
Noah Gray,11.0
Ollie Gordon,87.0
Parker Washington,285.0
Pat Bryant,73.0
Pat Freiermuth,29.0
Quinn Ewers,9.0
Rachaad White,54.0
Raheem Mostert,17.0
Rashid Shaheed,273.0
Rashod Bateman,23.0
Ray Davis,35.0
Rhamondre Stevenson,414.0
Roman Wilson,31.0
Roschon Johnson,13.0
Sean Tucker,29.0
Shedeur Sanders,19.0
Stefon Diggs,144.0
Tank Bigsby,40.0
Tank Dell,49.0
Taylen Green,9.0
Ted Hurst,187.0
Terrance Ferguson,203.0
Tez Johnson,51.0
Theo Johnson,90.0
Tony Pollard,328.0
Tory Horton,128.0
Travis Kelce,92.0
Tre Harris,191.0
Tre Tucker,75.0
Trevor Etienne,17.0
Troy Franklin,253.0
Tua Tagovailoa,69.0
Ty Simpson,267.0
Tyjae Spears,360.0
Tyler Allgeier,361.0
Tyler Lockett,24.0
Tyler Shough,101.0
Tyreek Hill,47.0
Tyrone Tracy,321.0
Will Shipley,18.0
Xavier Legette,136.0
Zach Charbonnet,485.0
Zachariah Branch,59.0
