name,value
Aaron Jones,96.0
Aaron Rodgers,12.0
Adam Randall,116.0
Adonai Mitchell,124.0
AJ Barner,49.0
Alvin Kamara,208.0
Antonio Gibson,23.0
Ben Sinnott,13.0
Blake Corum,336.0
Braelon Allen,183.0
Brashard Smith,80.0
Brenton Strange,100.0
Brian Robinson,95.0
Bryce Lance,119.0
Bryce Young,211.0
Cade Otton,66.0
Calvin Austin,10.0
Calvin Ridley,66.0
Cam Akers,15.0
Cedric Tillman,98.0
Chigoziem Okonkwo,12.0
Chimere Dike,171.0
Chris Bell,194.0
Chris Brazzell,320.0
Chris Rodriguez,26.0
Christian Kirk,35.0
Colby Parkinson,17.0
Cole Kmet,19.0
Cooper Kupp,70.0
Dallas Goedert,223.0
Dalton Schultz,33.0
Damien Martinez,25.0
Daniel Jones,464.0
Darnell Mooney,55.0
David Njoku,293.0
DeAndre Hopkins,13.0
Deebo Samuel,473.0
Demario Douglas,22.0
Demond Claiborne,31.0
Deshaun Watson,16.0
Devin Neal,69.0
Dillon Gabriel,16.0
DJ Giddens,15.0
Dont'e Thornton,42.0
Dontayvion Wicks,28.0
Dyami Brown,21.0
Dylan Sampson,172.0
Eli Stowers,441.0
Elic Ayomanor,284.0
Elijah Arroyo,81.0
Elijah Moore,113.0
Elijah Sarratt,38.0
Emanuel Wilson,38.0
Emmett Johnson,135.0
Evan Engram,47.0
Geno Smith,20.0
Germie Bernard,292.0
Gunnar Helm,49.0
Hunter Henry,40.0
Isaac TeSlaa,123.0
Isaiah Bond,48.0
Isaiah Davis,10.0
Isaiah Likely,383.0
Isiah Pacheco,113.0
J.J. McCarthy,249.0
Jack Bech,124.0
Jacoby Brissett,66.0
Jacory Croskey-Merritt,318.0
Jakobi Meyers,453.0
Jalen Coker,62.0
Jalen McMillan,123.0
Jalen Royals,37.0
Jalin Hyatt,10.0
James Conner,39.0
Jared Wiley,15.0
Jarquez Hunter,13.0
Jauan Jennings,380.0
Javon Baker,41.0
Jaydon Blue,46.0
Jaylen Wright,102.0
Jaylin Noel,207.0
Joe Mixon,66.0
Jonathon Brooks,267.0
Jonnu Smith,52.0
Jordan James,21.0
Jordan Mason,261.0
Joshua Palmer,13.0
Justice Hill,11.0
Justin Fields,16.0
Juwan Johnson,93.0
Kaleb Johnson,276.0
Kareem Hunt,20.0
Kayshon Boutte,148.0
Keaton Mitchell,14.0
Keenan Allen,27.0
Kendre Miller,25.0
Kenneth Gainwell,146.0
Keon Coleman,138.0
Kimani Vidal,53.0
Kirk Cousins,28.0
Kyle Monangai,492.0
Kyle Williams,160.0
Kyler Murray,468.0
Le'Veon Moss,79.0
LeQuint Allen,19.0
Luke Musgrave,8.0
Mac Jones,13.0
Malachi Corley,65.0
Malachi Fields,186.0
Malik Washington,20.0
Malik Willis,220.0
Mark Andrews,344.0
MarShawn Lloyd,10.0
Marvin Mims,54.0
Matthew Stafford,175.0
Max Klare,239.0
Michael Mayer,20.0
Michael Penix,244.0
Michael Trigg,122.0
Mike Evans,444.0
Mike Washington,318.0
Mike Williams,29.0
Najee Harris,22.0
Nick Chubb,31.0
Noah Gray,11.0
Ollie Gordon,67.0
Parker Washington,257.0
Pat Bryant,88.0
Pat Freiermuth,31.0
Quinn Ewers,10.0
Rachaad White,66.0
Raheem Mostert,15.0
Rashid Shaheed,345.0
Rashod Bateman,25.0
Ray Davis,34.0
Rhamondre Stevenson,349.0
Roman Wilson,34.0
Roschon Johnson,12.0
Sean Tucker,33.0
Shedeur Sanders,23.0
Stefon Diggs,135.0
Tank Bigsby,41.0
Tank Dell,47.0
Taylen Green,9.0
Ted Hurst,176.0
Terrance Ferguson,175.0
Tez Johnson,59.0
Theo Johnson,92.0
Tony Pollard,389.0
Tory Horton,133.0
Travis Kelce,99.0
Tre Harris,193.0
Tre Tucker,77.0
Trevor Etienne,16.0
Troy Franklin,262.0
Tua Tagovailoa,61.0
Ty Simpson,272.0
Tyjae Spears,379.0
Tyler Allgeier,306.0
Tyler Lockett,25.0
Tyler Shough,104.0
Tyreek Hill,54.0
Tyrone Tracy,353.0
Will Shipley,18.0
Woody Marks,468.0
Xavier Legette,149.0
Zachariah Branch,63.0
