name,value
2026 1st,2872
2026 2nd,1497
2026 3rd,988
2026 4th,738
2026 Pick 1.01,7016
2026 Pick 1.02,4818
2026 Pick 1.03,4145
2026 Pick 1.04,3791
2026 Pick 1.05,3448
2026 Pick 1.06,3033
2026 Pick 1.07,2711
2026 Pick 1.08,2534
2026 Pick 1.09,2434
2026 Pick 1.10,2306
2026 Pick 1.11,2198
2026 Pick 1.12,2117
2026 Pick 2.01,1894
2026 Pick 2.02,1801
2026 Pick 2.03,1703
2026 Pick 2.04,1659
2026 Pick 2.05,1593
2026 Pick 2.06,1538
2026 Pick 2.07,1456
2026 Pick 2.08,1427
2026 Pick 2.09,1396
2026 Pick 2.10,1353
2026 Pick 2.11,1351
2026 Pick 2.12,1327
2026 Pick 3.01,1182
2026 Pick 3.02,1140
2026 Pick 3.03,1136
2026 Pick 3.04,1063
2026 Pick 3.05,1032
2026 Pick 3.06,1002
2026 Pick 3.07,974
2026 Pick 3.08,948
2026 Pick 3.09,923
2026 Pick 3.10,899
2026 Pick 3.11,877
2026 Pick 3.12,855
2026 Pick 4.01,835
2026 Pick 4.02,816
2026 Pick 4.03,797
2026 Pick 4.04,779
2026 Pick 4.05,762
2026 Pick 4.06,746
2026 Pick 4.07,731
2026 Pick 4.08,716
2026 Pick 4.09,701
2026 Pick 4.10,687
2026 Pick 4.11,674
2026 Pick 4.12,662
2027 1st,3007
2027 2nd,1530
2027 3rd,1041
2027 4th,767
2028 1st,2182
2028 2nd,1326
2028 3rd,946
2028 4th,757
A.J. Brown,3411
Aaron Anderson,594
Aaron Jones,1140
Aaron Rodgers,752
Adam Randall,1199
Adonai Mitchell,1230
Aidan O'Connell,23
AJ Barner,1545
Alec Pierce,2364
Alvin Kamara,1118
Amon-Ra St. Brown,7426
Andrei Iosivas,147
Anthony Richardson,1323
Antonio Williams,1355
Arian Smith,38
Ashton Jeanty,6861
Audric Estime,217
Baker Mayfield,3506
Bauer Sharp,57
Ben Sinnott,482
Bhayshul Tuten,2153
Bijan Robinson,9915
Blake Corum,1658
Bo Nix,4953
Braelon Allen,1261
Brandon Aiyuk,1564
Brashard Smith,595
Breece Hall,4056
Brenen Thompson,1161
Brenton Strange,1668
Brian Robinson,1280
Brian Thomas,3508
Brock Bowers,7113
Brock Purdy,4587
Bryce Young,2846
Bucky Irving,3634
C.J. Stroud,3444
Cade Klubnik,636
Cade Otton,1079
Caleb Williams,6815
Calvin Austin,242
Calvin Ridley,777
Cam Skattebo,2812
Cam Ward,3621
Carnell Tate,4328
Carson Beck,1316
Carson Wentz,39
Cedric Tillman,381
CeeDee Lamb,6801
Chase Brown,3637
Chig Okonkwo,1602
Chimere Dike,1180
Chris Bell,1642
Chris Brazzell,1581
Chris Godwin,1676
Chris Olave,4010
Chris Rodriguez,1322
Christian Kirk,547
Christian McCaffrey,4134
Christian Watson,1960
Chuba Hubbard,1874
CJ Daniels,1027
CJ Donaldson,933
Colby Parkinson,661
Cole Kmet,427
Cole Payton,638
Colston Loveland,4987
Cooper Kupp,430
Courtland Sutton,1806
D'Andre Swift,2072
Dak Prescott,4036
Dallas Goedert,1447
Dalton Kincaid,1933
Dalton Schultz,974
Damien Martinez,12
Dane Key,718
Daniel Jones,2648
Darius Slayton,187
Darnell Mooney,791
Darnell Washington,221
Darren Waller,158
Davante Adams,2165
David Montgomery,2051
David Njoku,1188
Davis Mills,243
Dawson Knox,155
De'Von Achane,6086
Dean Connors,322
Deebo Samuel,1196
Deion Burks,1100
DeMario Douglas,291
Demond Claiborne,1382
Denzel Boston,2730
Derrick Henry,2515
Deshaun Watson,1068
Desmond Reid,352
Devaughn Vele,376
Devin Neal,681
Devin Singletary,183
DeVonta Smith,3029
Devontez Walker,41
Dillon Gabriel,216
DJ Giddens,700
DJ Moore,2616
DK Metcalf,1929
Dont'e Thornton,625
Dontayvion Wicks,393
Drake London,5923
Drake Maye,8791
Drew Allar,967
Dyami Brown,43
Dylan Devezin,545
Dylan Sampson,1272
Efton Chism,71
Eli Stowers,2194
Elic Ayomanor,1017
Elijah Arroyo,866
Elijah Higgins,10
Elijah Sarratt,1709
Emanuel Wilson,1203
Emari Demercado,140
Emeka Egbuka,4349
Emmett Johnson,1965
Eric McAlister,1091
Eric Rivers,406
Evan Engram,623
Fernando Mendoza,4022
Gardner Minshew,347
Garrett Nussmeier,481
Garrett Wilson,4150
Geno Smith,1416
George Holani,84
George Kittle,2085
George Pickens,4774
Germie Bernard,1495
Greg Dulcich,291
Gunnar Helm,1447
Harold Fannin,3329
Hollywood Smothers,444
Hunter Henry,962
Isaac Guerendo,192
Isaac TeSlaa,1318
Isaiah Bond,787
Isaiah Davis,321
Isaiah Likely,2076
Isiah Pacheco,1296
J'Mari Taylor,1016
J.J. McCarthy,1791
J.K. Dobbins,1641
Ja'Kobi Lane,1425
Ja'Lynn Polk,248
Ja'Marr Chase,9648
Ja'Tavion Sanders,446
Jack Bech,934
Jack Endries,1104
Jacoby Brissett,1595
Jacory Croskey-Merritt,1340
Jadarian Price,2413
Jahan Dotson,307
Jahdae Walker,97
Jahmyr Gibbs,9407
Jake Browning,58
Jake Ferguson,1957
Jake Tonges,1054
Jakobi Meyers,1694
Jalen Coker,1451
Jalen Hurts,5566
Jalen McMillan,1626
Jalen Milroe,767
Jalen Nailor,1082
Jalen Royals,272
Jalen Tolbert,349
Jalin Hyatt,46
Jam Miller,340
Jameis Winston,278
James Conner,1115
James Cook,4911
Jameson Williams,3035
Jared Goff,3351
Jarquez Hunter,280
Jarrett Stidham,31
Jauan Jennings,1152
Javonte Williams,2935
Jaxon Smith-Njigba,9354
Jaxson Dart,5626
Jayden Daniels,7490
Jayden Higgins,1930
Jayden Reed,1661
Jaydon Blue,665
Jaylen Waddle,3216
Jaylen Warren,1706
Jaylen Wright,635
Jaylin Lane,322
Jaylin Noel,1113
Jeff Caldwell,454
Jeremiyah Love,6910
Jerome Ford,165
Jerry Jeudy,1312
Jimmy Horn,132
Joe Burrow,6635
Joe Fagnano,644
Joe Flacco,523
Joe Milton,323
Joe Mixon,513
John Metchie,251
John Michael Gyllenborg,333
Jonah Coleman,2733
Jonathan Taylor,4963
Jonathon Brooks,1470
Jonnu Smith,92
Jordan Addison,2382
Jordan James,794
Jordan Love,4076
Jordan Mason,1379
Jordan Watkins,20
Jordyn Tyson,3569
Josh Allen,10780
Josh Cameron,686
Josh Cuevas,379
Josh Downs,1627
Josh Jacobs,3209
Joshua Palmer,7
Justice Hill,164
Justin Fields,1379
Justin Herbert,5899
Justin Jefferson,7195
Justin Joly,415
Juwan Johnson,1250
Kaleb Johnson,1257
Kareem Hunt,146
KaVontae Turpin,76
Kayshon Boutte,1084
Kaytron Allen,670
KC Concepcion,2688
KeAndre Lambert-Smith,155
Keaton Mitchell,1201
Keenan Allen,226
Kendre Miller,394
Kendrick Bourne,40
Kenneth Gainwell,1484
Kenneth Walker,4165
Kenny McIntosh,214
Kenyon Sadiq,3188
Keon Coleman,1296
Kevin Coleman,577
Khalil Shakir,1481
Kimani Vidal,779
Kirk Cousins,588
Konata Mumpfield,23
Kyle Monangai,1700
Kyle Pitts,2879
Kyle Williams,1167
Kyler Murray,3101
Kyren Williams,3231
Ladd McConkey,4045
Lamar Jackson,7506
Le'Veon Moss,1117
LeQuint Allen,481
Luke McCaffrey,177
Luke Musgrave,142
Luther Burden,3605
Mac Jones,1221
Mack Hollins,54
Makai Lemon,4458
Malachi Fields,1329
Malik Benson,358
Malik Nabers,7478
Malik Washington,1076
Malik Willis,2578
Marcus Mariota,461
Mark Andrews,1510
Mark Fletcher,256
Marlin Klein,819
Marquise Brown,422
MarShawn Lloyd,314
Marvin Harrison,3360
Marvin Mims,488
Mason Taylor,1519
Matthew Golden,1938
Matthew Stafford,2407
Max Klare,1352
Michael Carter,139
Michael Mayer,708
Michael Penix,1836
Michael Pittman,2017
Michael Trigg,470
Michael Wilson,2132
Mike Evans,1989
Mike Gesicki,255
Mike Washington,1835
Mitchell Evans,11
Najee Harris,685
Nicholas Singleton,1879
Nick Chubb,159
Nico Collins,4413
Noah Gray,182
Noah Thomas,780
Olamide Zaccheaus,85
Ollie Gordon,802
Omar Cooper,2172
Omarion Hampton,5814
Oronde Gadsden,2272
Oscar Delp,898
Parker Washington,2010
Pat Bryant,1356
Pat Freiermuth,857
Patrick Mahomes,5751
Puka Nacua,8892
Quentin Johnston,1751
Quinn Ewers,474
Quinshon Judkins,3778
Rachaad White,1420
Rahsul Faison,283
Rashee Rice,3428
Rashid Shaheed,1331
Rashod Bateman,372
Ray Davis,389
Reggie Virgil,278
Rhamondre Stevenson,1530
Ricky Pearsall,1993
Rico Dowdle,1858
Riley Leonard,500
RJ Harvey,2245
Roman Wilson,86
Rome Odunze,3832
Romeo Doubs,1994
Roschon Johnson,53
Ryan Flournoy,302
Sam Darnold,3046
Sam LaPorta,3210
Sam Roush,605
Saquon Barkley,3834
Savion Williams,102
Sean Tucker,756
Shedeur Sanders,1770
Skyler Bell,700
Spencer Rattler,193
Stefon Diggs,884
T.J. Hockenson,1520
Tahj Brooks,258
Tai Felton,35
Tank Bigsby,1076
Tank Dell,1099
Tanner McKee,154
Taylen Green,1123
Taysom Hill,51
Ted Hurst,1180
Teddy Bridgewater,55
Tee Higgins,3325
Terrance Ferguson,1411
Terry McLaurin,2113
Tetairoa McMillan,5247
Tez Johnson,744
Theo Johnson,911
Tony Pollard,1395
Tory Horton,1151
Travis Etienne,3073
Travis Hunter,2170
Travis Kelce,1533
Tre Tucker,850
Tre' Harris,1513
Trebor Pena,394
TreVeyon Henderson,3790
Trevor Etienne,392
Trevor Lawrence,4935
Trey Benson,1422
Trey Lance,155
Trey McBride,7229
Treylon Burks,112
Troy Franklin,1312
Tua Tagovailoa,1793
Tucker Kraft,3260
Tutu Atwell,99
Ty Simpson,2201
Tyjae Spears,1040
Tyler Allgeier,1868
Tyler Higbee,103
Tyler Huntley,120
Tyler Shough,3064
Tyler Warren,4486
Tyquan Thornton,167
Tyreek Hill,1448
Tyrone Tracy,1022
Tyson Bagent,147
Wan'Dale Robinson,2247
Will Howard,568
Will Levis,155
Will Shipley,31
Woody Marks,1356
Xavier Hutchinson,45
Xavier Legette,455
Xavier Worthy,1827
Zach Charbonnet,2121
Zach Ertz,332
Zach Wilson,60
Zachariah Branch,1626
Zay Flowers,3374
Zonovan Knight,125
