name,value
2026 Early 1st,5787
2026 Early 2nd,3294
2026 Early 3rd,2358
2026 Early 4th,1793
2026 Late 1st,3939
2026 Late 2nd,2840
2026 Late 3rd,2123
2026 Late 4th,1533
2026 Mid 1st,4667
2026 Mid 2nd,2972
2026 Mid 3rd,2219
2026 Mid 4th,1628
2027 Early 1st,6864
2027 Early 2nd,3825
2027 Early 3rd,2493
2027 Early 4th,1866
2027 Late 1st,4867
2027 Late 2nd,3082
2027 Late 3rd,2245
2027 Late 4th,1614
2027 Mid 1st,5609
2027 Mid 2nd,3395
2027 Mid 3rd,2376
2027 Mid 4th,1766
2028 Early 1st,5030
2028 Early 2nd,3089
2028 Early 3rd,2179
2028 Early 4th,1633
2028 Late 1st,3920
2028 Late 2nd,2729
2028 Late 3rd,1969
2028 Late 4th,1245
2028 Mid 1st,4562
2028 Mid 2nd,2895
2028 Mid 3rd,2092
2028 Mid 4th,1529
A.J. Brown,4801
Aaron Jones,2162
Aaron Rodgers,1879
Adam Trautman,739
Adonai Mitchell,2745
Aidan O'Connell,990
Ainias Smith,878
AJ Barner,2866
AJ Dillon,795
Alec Pierce,4288
Alexander Mattison,858
Alvin Kamara,2067
Amon-Ra St. Brown,7758
Andrei Iosivas,1704
Anthony Richardson,2526
Antonio Gibson,758
Antonio Williams,1284
Arian Smith,1028
Ashton Jeanty,7474
Audric Estime,1629
Baker Mayfield,4789
Bam Knight,1447
Ben Sinnott,1873
Bhayshul Tuten,3986
Bijan Robinson,9993
Blake Corum,3243
Bo Melton,1112
Bo Nix,6236
Braelon Allen,2732
Brandon Aiyuk,2540
Brashard Smith,2134
Breece Hall,5398
Brenden Rice,843
Brenton Strange,3059
Brevin Jordan,1036
Brian Robinson,2359
Brian Thomas,4914
Brock Bowers,7794
Brock Purdy,6003
Brock Wright,963
Bryce Young,4574
Bub Means,928
Bucky Irving,4994
C.J. Stroud,4843
Cade Klubnik,1049
Cade Otton,2399
Cade Stover,1466
Caleb Williams,7819
Calvin Austin,1657
Calvin Ridley,1908
Cam Akers,1004
Cam Skattebo,4356
Cam Ward,5082
Carnell Tate,5265
Carson Wentz,833
Cedric Tillman,2084
CeeDee Lamb,7284
Charlie Kolar,1023
Chase Brown,4910
Chigoziem Okonkwo,2815
Chimere Dike,2748
Chris Bell,2033
Chris Brazzell,2243
Chris Brooks,1163
Chris Godwin,2908
Chris Olave,5685
Chris Rodriguez,2475
Christian Kirk,2132
Christian McCaffrey,5053
Christian Watson,3816
Chuba Hubbard,3430
CJ Daniels,860
Colby Parkinson,2101
Cole Kmet,2063
Colston Loveland,6031
Cooper Kupp,1812
Courtland Sutton,3103
Curtis Samuel,707
D'Andre Swift,3503
D.J. Moore,3830
Dak Prescott,5082
Dallas Goedert,2611
Dalton Kincaid,3349
Dalton Schultz,2318
Dameon Pierce,1102
Damien Martinez,1198
Daniel Bellinger,1533
Daniel Jones,4180
Darius Slayton,1571
Darnell Mooney,2152
Darnell Washington,1921
Darren Waller,1128
Davante Adams,3438
David Bell,680
David Montgomery,3458
David Njoku,2606
Davis Allen,1039
Davis Mills,1549
Dawson Knox,1764
De'Von Achane,6842
DeAndre Hopkins,843
Deebo Samuel,2437
Deion Burks,934
Demarcus Robinson,896
Demario Douglas,2116
Demond Claiborne,1080
Denzel Boston,3414
Derrick Henry,3748
Deshaun Watson,1771
Deuce Vaughn,1004
Devaughn Vele,1710
Devin Neal,2237
Devin Singletary,1426
DeVonta Smith,4983
Devontez Walker,1388
Dillon Gabriel,1568
DJ Giddens,2113
DK Metcalf,3597
Donovan Edwards,1122
Dont'e Thornton,2111
Dontayvion Wicks,2659
Drake London,6931
Drake Maye,9404
Drew Lock,1013
Dyami Brown,1470
Dylan Sampson,2752
Efton Chism,1426
Eli Stowers,2735
Elic Ayomanor,2790
Elijah Arroyo,2531
Elijah Higgins,1242
Elijah Mitchell,961
Elijah Moore,1257
Elijah Sarratt,2495
Emanuel Wilson,2256
Emari Demercado,1220
Emeka Egbuka,6015
Emmett Johnson,2158
Erick All,1257
Evan Engram,1830
Fernando Mendoza,5626
Frank Gore,940
Gabriel Davis,1154
Gardner Minshew,1216
Garrett Nussmeier,2039
Garrett Wilson,5758
Geno Smith,2171
George Holani,1388
George Kittle,3304
George Pickens,5985
Germie Bernard,1832
Grant Calcaterra,882
Greg Dortch,1215
Greg Dulcich,1648
Gunnar Helm,2654
Harold Fannin,4975
Harrison Bryant,684
Hassan Haskins,1036
Hunter Henry,2328
Hunter Long,707
Isaac Guerendo,1755
Isaac TeSlaa,2856
Isaiah Bond,2209
Isaiah Davis,1911
Isaiah Hodgins,1022
Isaiah Likely,3470
Isiah Pacheco,2305
Israel Abanikanda,971
J'Mari Taylor,1009
J.J. McCarthy,2889
J.K. Dobbins,3059
Ja'Kobi Lane,1694
Ja'Lynn Polk,1617
Ja'Marr Chase,9960
Ja'Tavion Sanders,2090
Jack Bech,2450
Jack Endries,768
Jacob Cowing,1123
Jacoby Brissett,2774
Jacory Croskey-Merritt,2835
Jadarian Price,3168
Jahan Dotson,1835
Jahmyr Gibbs,9600
Jake Bobo,1195
Jake Browning,854
Jake Ferguson,3296
Jake Tonges,2372
Jakobi Meyers,3344
Jaleel McLaughlin,1422
Jalen Coker,3083
Jalen Hurts,6248
Jalen McMillan,3121
Jalen Milroe,2407
Jalen Nailor,2341
Jalen Royals,1817
Jalen Tolbert,1787
Jalin Hyatt,1323
Jam Miller,955
Jamari Thrash,937
Jameis Winston,1524
James Conner,2171
James Cook,5943
Jameson Williams,4758
Jared Goff,4733
Jared Wiley,1051
Jarquez Hunter,1751
Jauan Jennings,2708
Javon Baker,1134
Javonte Williams,4535
Jawhar Jordan,965
Jaxon Smith-Njigba,9873
Jaxson Dart,6713
Jayden Daniels,7803
Jayden Higgins,3590
Jayden Reed,3420
Jaydon Blue,2031
Jaylen Waddle,4835
Jaylen Warren,3195
Jaylen Wright,2331
Jaylin Lane,1861
Jaylin Noel,2795
Jeremiyah Love,7532
Jeremy McNichols,883
Jeremy Ruckert,919
Jermaine Burton,704
Jerome Ford,1602
Jerry Jeudy,2753
Jimmy Horn,1659
Joe Burrow,7397
Joe Flacco,1148
Joe Milton,1793
Joe Mixon,1252
John Metchie,1743
Johnny Wilson,810
Jonah Coleman,2825
Jonathan Mingo,1155
Jonathan Taylor,6011
Jonathon Brooks,2974
Jonnu Smith,1372
Jordan Addison,3928
Jordan James,2092
Jordan Love,5694
Jordan Mason,2720
Jordan Watkins,1098
Jordan Whittington,1601
Jordyn Tyson,4769
Josh Allen,9999
Josh Downs,3449
Josh Jacobs,4514
Josh Oliver,702
Joshua Palmer,1587
JuJu Smith-Schuster,830
Julius Chestnut,752
Justice Hill,1335
Justin Fields,2290
Justin Herbert,6904
Justin Jefferson,7783
Juwan Johnson,2420
Kaleb Johnson,2427
Kalel Mullings,1136
Kameron Johnson,1186
Kareem Hunt,1087
KaVontae Turpin,1268
Kayshon Boutte,2873
Kaytron Allen,1876
KC Concepcion,3984
KeAndre Lambert-Smith,1636
Keaton Mitchell,2516
Keenan Allen,1664
Kendall Milton,860
Kendre Miller,2003
Kendrick Bourne,1505
Kenneth Gainwell,2884
Kenneth Walker,5711
Kenny McIntosh,926
Kenny Pickett,1212
Kenyon Sadiq,4357
Keon Coleman,2549
Kevin Coleman,1186
Khalil Herbert,817
Khalil Shakir,3026
Kimani Vidal,2464
Kirk Cousins,1900
Konata Mumpfield,1482
