name,value
A.J. Brown,71.0
Aaron Anderson,722.0
Aaron Jones,272.0
Aaron Rodgers,605.0
Adam Randall,305.0
Adonai Mitchell,244.0
AJ Barner,231.0
Alec Pierce,131.0
Alvin Kamara,261.0
Amon-Ra St. Brown,14.0
Andrei Iosivas,589.0
Andres Borregales,538.0
Anthony Gould,836.0
Anthony Richardson,389.0
Antonio Gibson,607.0
Antonio Williams,254.0
Arian Smith,698.0
Ashton Jeanty,20.0
Audric Estime,611.0
Baker Mayfield,73.0
Barion Brown,616.0
Barry Kpeenu,766.0
Bauer Sharp,866.0
Behren Morton,760.0
Ben Sinnott,838.0
Bhayshul Tuten,145.0
Bijan Robinson,4.0
Blake Corum,184.0
Bo Nix,43.0
Braelon Allen,228.0
Brandon Aiyuk,237.0
Brandon Aubrey,119.0
Brandon McManus,403.0
Brashard Smith,348.0
Breece Hall,47.0
Brenen Thompson,339.0
Brenton Strange,135.0
Brian Robinson,346.0
Brian Thomas,92.0
Brock Bowers,12.0
Brock Purdy,33.0
Bryce Lance,294.0
Bryce Young,88.0
Bub Means,803.0
Bucky Irving,69.0
C.J. Stroud,57.0
Cade Klubnik,744.0
Cade Otton,242.0
Cade Stover,839.0
Cairo Santos,612.0
Caleb Douglas,712.0
Caleb Williams,15.0
Calvin Austin,372.0
Calvin Ridley,455.0
Cam Little,293.0
Cameron Dicker,170.0
Cameron Skattebo,100.0
Cameron Ward,84.0
Carnell Tate,66.0
Carson Beck,519.0
Caullin Lacy,777.0
Cedric Tillman,352.0
CeeDee Lamb,16.0
Charlie Kolar,775.0
Charlie Smyth,673.0
Chase Brown,63.0
Chase McLaughlin,204.0
Chase Roberts,798.0
Chigoziem Okonkwo,212.0
Chimere Dike,308.0
Chip Trayanum,742.0
Chris Bell,210.0
Chris Boswell,409.0
Chris Brazzell,221.0
Chris Godwin,165.0
Chris Hilton,778.0
Chris Olave,51.0
Chris Rodriguez,324.0
Christian Kirk,539.0
Christian McCaffrey,49.0
Christian Watson,118.0
Chuba Hubbard,172.0
CJ Daniels,631.0
CJ Dippre,855.0
CJ Donaldson,723.0
Colbie Young,780.0
Colby Parkinson,306.0
Cole Kmet,745.0
Cole Payton,247.0
Colston Loveland,30.0
Cooper Kupp,521.0
Courtland Sutton,137.0
Cyrus Allen,824.0
D'Andre Swift,148.0
D.J. Moore,141.0
D.K. Metcalf,122.0
Dae'Quan Wright,867.0
Dak Prescott,50.0
Dallas Goedert,142.0
Dallen Bentley,857.0
Dalton Kincaid,78.0
Dalton Schultz,196.0
Dan Villari,872.0
Daniel Bellinger,792.0
Daniel Jones,97.0
Darius Slayton,680.0
Darnell Mooney,400.0
Darnell Washington,655.0
Darren Waller,829.0
Davante Adams,126.0
David Montgomery,181.0
David Njoku,166.0
Davis Allen,845.0
Dawson Knox,833.0
De'Von Achane,22.0
De'Zhaun Stribling,557.0
Deebo Samuel,334.0
Deion Burks,300.0
Demarcus Robinson,771.0
Demario Douglas,446.0
Demond Claiborne,295.0
Denzel Boston,140.0
Derius Davis,794.0
Derrick Henry,108.0
Deshaun Watson,651.0
Desmond Reid,716.0
Devaughn Vele,417.0
Devin Culp,856.0
Devin Neal,349.0
Devin Singletary,505.0
Devin Voisin,802.0
DeVonta Smith,68.0
Devontez Walker,752.0
Diego Pavia,740.0
Dillon Gabriel,451.0
DJ Giddens,561.0
DJ Rogers,827.0
Dominic Lovett,835.0
Donaven McCulley,795.0
Dont'e Thornton,392.0
Dontayvion Wicks,376.0
Drake London,24.0
Drake Maye,2.0
Drew Allar,249.0
Dyami Brown,757.0
Dylan Sampson,248.0
Eli Heidenreich,627.0
Eli Raridon,860.0
Eli Stowers,116.0
