name,value
2026 Early 1st,5793
2026 Early 2nd,3326
2026 Early 3rd,2372
2026 Early 4th,1786
2026 Late 1st,3918
2026 Late 2nd,2844
2026 Late 3rd,2111
2026 Late 4th,1531
2026 Mid 1st,4682
2026 Mid 2nd,3008
2026 Mid 3rd,2232
2026 Mid 4th,1655
2027 Early 1st,6867
2027 Early 2nd,3786
2027 Early 3rd,2537
2027 Early 4th,1851
2027 Late 1st,4826
2027 Late 2nd,3080
2027 Late 3rd,2254
2027 Late 4th,1667
2027 Mid 1st,5600
2027 Mid 2nd,3416
2027 Mid 3rd,2387
2027 Mid 4th,1780
2028 Early 1st,5059
2028 Early 2nd,3117
2028 Early 3rd,2166
2028 Early 4th,1638
2028 Late 1st,3903
2028 Late 2nd,2748
2028 Late 3rd,1952
2028 Late 4th,1286
2028 Mid 1st,4526
2028 Mid 2nd,2920
2028 Mid 3rd,2106
2028 Mid 4th,1549
A.J. Brown,4753
Aaron Jones,2113
Aaron Rodgers,1869
Adam Trautman,698
Adonai Mitchell,2747
Aidan O'Connell,984
Ainias Smith,847
AJ Barner,2860
AJ Dillon,800
Alec Pierce,4338
Alexander Mattison,819
Alvin Kamara,2107
Amon-Ra St. Brown,7752
Andrei Iosivas,1710
Anthony Richardson,2559
Antonio Gibson,767
Antonio Williams,1304
Arian Smith,1060
Ashton Jeanty,7442
Audric Estime,1643
Baker Mayfield,4751
Bam Knight,1422
Barion Brown,685
Ben Sinnott,1879
Bhayshul Tuten,3921
Bijan Robinson,9999
Blake Corum,3250
Bo Melton,1111
Bo Nix,6243
Braelon Allen,2748
Brandon Aiyuk,2543
Brashard Smith,2147
Breece Hall,5404
Brenden Rice,839
Brenton Strange,3070
Brevin Jordan,1053
Brian Robinson,2298
Brian Thomas,4915
Brock Bowers,7725
Brock Purdy,5985
Brock Wright,992
Bryce Young,4536
Bub Means,919
Bucky Irving,5046
C.J. Stroud,4830
Cade Klubnik,1023
Cade Otton,2472
Cade Stover,1485
Caleb Williams,7778
Calvin Austin,1655
Calvin Ridley,1873
Cam Akers,961
Cam Skattebo,4481
Cam Ward,5105
Carnell Tate,5175
Carson Wentz,773
Cedric Tillman,2133
CeeDee Lamb,7393
Charlie Kolar,1049
Chase Brown,4970
Chigoziem Okonkwo,2816
Chimere Dike,2692
Chris Bell,1992
Chris Brazzell,2181
Chris Brooks,1111
Chris Godwin,2893
Chris Olave,5753
Chris Rodriguez,2314
