name,value
Josh Allen,10200
Jahmyr Gibbs,10200
Bijan Robinson,10200
Ja'Marr Chase,10136
Jaxon Smith-Njigba,10024
Drake Maye,9965
Puka Nacua,9380
Lamar Jackson,8022
Brock Bowers,8013
Malik Nabers,7984
Jayden Daniels,7910
Trey McBride,7870
Justin Jefferson,7843
Amon-Ra St. Brown,7735
Caleb Williams,7726
Ashton Jeanty,7546
Joe Burrow,7397
CeeDee Lamb,7221
Justin Herbert,6593
Jeremiyah Love,6511
Patrick Mahomes,6427
De'Von Achane,6360
Omarion Hampton,6347
Drake London,6180
Jalen Hurts,6073
Jaxson Dart,5930
Colston Loveland,5536
Trevor Lawrence,5504
Tetairoa McMillan,5485
Bo Nix,5444
Jonathan Taylor,5363
James Cook,5289
Brock Purdy,5196
Tyler Warren,5005
George Pickens,4961
Emeka Egbuka,4911
Jordan Love,4588
Nico Collins,4544
Chris Olave,4465
Garrett Wilson,4457
Kenneth Walker,4403
Dak Prescott,4332
Christian McCaffrey,4261
TreVeyon Henderson,4251
Quinshon Judkins,4018
Breece Hall,3892
Carnell Tate,3808
Ladd McConkey,3795
Fernando Mendoza,3728
Cam Ward,3726
Rome Odunze,3595
Chase Brown,3542
Makai Lemon,3508
Rashee Rice,3500
Bucky Irving,3471
Luther Burden,3399
Saquon Barkley,3396
Harold Fannin,3383
Baker Mayfield,3372
Kenyon Sadiq,3361
Tucker Kraft,3338
Marvin Harrison,3313
C.J. Stroud,3236
Brian Thomas,3208
A.J. Brown,3185
Sam LaPorta,3183
Jared Goff,3148
Tee Higgins,3117
Zay Flowers,3065
Kyren Williams,3049
Jordyn Tyson,3015
DeVonta Smith,3007
Tyler Shough,2979
Jaylen Waddle,2969
Sam Darnold,2949
Kyle Pitts,2945
Travis Etienne,2943
Javonte Williams,2936
Bryce Young,2924
Josh Jacobs,2914
Cam Skattebo,2910
Jameson Williams,2882
Kyler Murray,2862
Malik Willis,2691
Daniel Jones,2590
DJ Moore,2582
Jadarian Price,2571
Oronde Gadsden,2511
Bhayshul Tuten,2500
Alec Pierce,2478
KC Concepcion,2429
Omar Cooper,2410
Derrick Henry,2406
RJ Harvey,2373
Jonah Coleman,2330
Travis Hunter,2283
Eli Stowers,2243
Jordan Addison,2203
Denzel Boston,2122
Parker Washington,2113
Matthew Stafford,2088
David Montgomery,2081
Michael Wilson,2073
Isaiah Likely,2069
Davante Adams,2069
Wan'Dale Robinson,2054
Matthew Golden,2044
Emmett Johnson,2018
Mike Evans,1994
Nicholas Singleton,1954
Ty Simpson,1940
Mike Washington,1925
D'Andre Swift,1909
Christian Watson,1908
DK Metcalf,1818
Terry McLaurin,1816
Zach Charbonnet,1809
Chuba Hubbard,1801
Romeo Doubs,1796
Elijah Sarratt,1795
Chris Bell,1787
George Kittle,1787
Dalton Kincaid,1768
Michael Pittman,1756
Jake Ferguson,1734
Tyler Allgeier,1714
Kyle Monangai,1705
Ricky Pearsall,1677
Jayden Higgins,1655
Michael Penix,1580
Xavier Worthy,1566
Chig Okonkwo,1566
Josh Downs,1525
Jonathon Brooks,1519
Brenton Strange,1514
J.J. McCarthy,1512
Jakobi Meyers,1504
T.J. Hockenson,1502
Courtland Sutton,1501
Rico Dowdle,1498
Jayden Reed,1486
Quentin Johnston,1484
Zachariah Branch,1482
Jalen McMillan,1478
J.K. Dobbins,1469
Jaylen Warren,1458
Tua Tagovailoa,1455
Blake Corum,1445
Rhamondre Stevenson,1415
Gunnar Helm,1405
Shedeur Sanders,1404
Chris Brazzell,1399
Demond Claiborne,1396
Chris Godwin,1395
AJ Barner,1395
Mason Taylor,1383
Mark Andrews,1379
Chris Rodriguez,1346
Jacoby Brissett,1344
Germie Bernard,1332
Dallas Goedert,1330
Brian Robinson,1327
Kirk Cousins,1322
Terrance Ferguson,1322
Max Klare,1310
Braelon Allen,1309
Tre' Harris,1305
Kenneth Gainwell,1303
Travis Kelce,1297
