name,value
Aaron Jones,93.0
Aaron Rodgers,12.0
Adam Randall,115.0
Adonai Mitchell,138.0
AJ Barner,60.0
Alvin Kamara,212.0
Antonio Gibson,25.0
Ben Sinnott,14.0
Blake Corum,293.0
Braelon Allen,162.0
Brashard Smith,100.0
Brenton Strange,88.0
Brian Robinson,93.0
Bryce Lance,111.0
Bryce Young,206.0
Cade Otton,65.0
Calvin Austin,11.0
Calvin Ridley,61.0
Cam Akers,15.0
Cedric Tillman,101.0
Chigoziem Okonkwo,12.0
Chimere Dike,169.0
Chris Bell,232.0
Chris Brazzell,380.0
Chris Rodriguez,29.0
Christian Kirk,33.0
Colby Parkinson,19.0
Cole Kmet,15.0
Cooper Kupp,93.0
Dallas Goedert,235.0
Dalton Schultz,32.0
Damien Martinez,26.0
Daniel Jones,455.0
Darnell Mooney,56.0
David Njoku,257.0
DeAndre Hopkins,12.0
Deebo Samuel,451.0
Demario Douglas,23.0
Demond Claiborne,33.0
Deshaun Watson,17.0
Devin Neal,70.0
Dillon Gabriel,20.0
DJ Giddens,15.0
Dont'e Thornton,42.0
Dontayvion Wicks,30.0
Dyami Brown,24.0
Dylan Sampson,160.0
Eli Stowers,374.0
Elic Ayomanor,269.0
Elijah Arroyo,84.0
Elijah Moore,105.0
Elijah Sarratt,39.0
Emanuel Wilson,33.0
Emmett Johnson,135.0
Evan Engram,45.0
Geno Smith,18.0
Germie Bernard,343.0
Gunnar Helm,47.0
Hunter Henry,46.0
Isaac TeSlaa,119.0
Isaiah Bond,54.0
Isaiah Davis,10.0
Isaiah Likely,428.0
Isiah Pacheco,130.0
J.J. McCarthy,220.0
Jack Bech,130.0
Jacoby Brissett,54.0
Jacory Croskey-Merritt,311.0
Jalen Coker,74.0
Jalen McMillan,126.0
Jalen Royals,41.0
Jalin Hyatt,10.0
James Conner,44.0
Jared Wiley,16.0
Jarquez Hunter,12.0
Jauan Jennings,388.0
Javon Baker,37.0
Jaydon Blue,46.0
Jaylen Wright,86.0
Jaylin Noel,192.0
Joe Mixon,65.0
Jonathon Brooks,274.0
Jonnu Smith,43.0
Jordan James,19.0
Jordan Mason,284.0
Joshua Palmer,14.0
Justice Hill,11.0
Justin Fields,13.0
Juwan Johnson,76.0
Kaleb Johnson,324.0
Kareem Hunt,22.0
Kayshon Boutte,169.0
Keaton Mitchell,14.0
Keenan Allen,25.0
Kendre Miller,24.0
Kenneth Gainwell,139.0
Keon Coleman,156.0
Kimani Vidal,49.0
Kirk Cousins,31.0
Kyle Williams,160.0
Le'Veon Moss,84.0
LeQuint Allen,19.0
Luke Musgrave,9.0
Mac Jones,14.0
Malachi Corley,64.0
Malachi Fields,143.0
Malik Washington,21.0
Malik Willis,196.0
Mark Andrews,384.0
MarShawn Lloyd,11.0
Marvin Mims,56.0
Matthew Stafford,213.0
Max Klare,206.0
Michael Mayer,17.0
Michael Penix,237.0
Michael Trigg,124.0
Mike Evans,400.0
Mike Washington,296.0
Mike Williams,25.0
Najee Harris,21.0
Nick Chubb,39.0
Noah Gray,11.0
Ollie Gordon,76.0
Parker Washington,252.0
Pat Bryant,79.0
Pat Freiermuth,29.0
Quinn Ewers,10.0
Rachaad White,57.0
Raheem Mostert,16.0
Rashid Shaheed,329.0
Rashod Bateman,24.0
Ray Davis,32.0
Rhamondre Stevenson,374.0
Roman Wilson,32.0
Romeo Doubs,495.0
Roschon Johnson,11.0
Sean Tucker,29.0
Shedeur Sanders,21.0
Stefon Diggs,123.0
Tank Bigsby,33.0
Tank Dell,55.0
Taylen Green,9.0
Ted Hurst,219.0
Terrance Ferguson,162.0
Tez Johnson,53.0
Theo Johnson,101.0
Tony Pollard,393.0
Tory Horton,128.0
Travis Kelce,84.0
Tre Harris,173.0
Tre Tucker,75.0
Trevor Etienne,17.0
Troy Franklin,313.0
Tua Tagovailoa,67.0
Ty Simpson,258.0
Tyjae Spears,420.0
Tyler Allgeier,375.0
Tyler Lockett,23.0
Tyler Shough,101.0
Tyreek Hill,55.0
Tyrone Tracy,342.0
Will Shipley,16.0
Woody Marks,435.0
Xavier Legette,136.0
Zachariah Branch,79.0
