name,value
A.J. Brown,73.0
Aaron Anderson,718.0
Aaron Jones,273.0
Aaron Rodgers,597.0
Adam Randall,329.0
Adonai Mitchell,245.0
AJ Barner,234.0
Alec Pierce,132.0
Alvin Kamara,262.0
Amon-Ra St. Brown,14.0
Andrei Iosivas,588.0
Andres Borregales,534.0
Anthony Gould,837.0
Anthony Richardson,383.0
Antonio Gibson,602.0
Antonio Williams,256.0
Arian Smith,692.0
Ashton Jeanty,20.0
Audric Estime,609.0
Baker Mayfield,71.0
Barion Brown,611.0
Barry Kpeenu,765.0
Bauer Sharp,866.0
Behren Morton,757.0
Ben Sinnott,839.0
Bhayshul Tuten,147.0
Bijan Robinson,4.0
Blake Corum,188.0
Bo Nix,42.0
Braelon Allen,229.0
Brandon Aiyuk,238.0
Brandon Aubrey,118.0
Brandon McManus,403.0
Brashard Smith,350.0
Breece Hall,47.0
Brenen Thompson,340.0
Brenton Strange,134.0
Brian Robinson,349.0
Brian Thomas,94.0
Brock Bowers,12.0
Brock Purdy,33.0
Bryce Lance,291.0
Bryce Young,88.0
Bub Means,803.0
Bucky Irving,70.0
C.J. Stroud,55.0
Cade Klubnik,743.0
Cade Otton,243.0
Cade Stover,840.0
Cairo Santos,610.0
Caleb Douglas,708.0
Caleb Williams,15.0
Calvin Austin,372.0
Calvin Ridley,455.0
Cam Little,288.0
Cameron Dicker,170.0
Cameron Skattebo,102.0
Cameron Ward,85.0
Carnell Tate,68.0
Carson Beck,506.0
Caullin Lacy,777.0
Cedric Tillman,355.0
CeeDee Lamb,16.0
Charlie Kolar,774.0
Charlie Smyth,671.0
Chase Brown,64.0
Chase McLaughlin,202.0
Chase Roberts,797.0
Chigoziem Okonkwo,213.0
Chimere Dike,309.0
Chip Trayanum,728.0
Chris Bell,212.0
Chris Boswell,409.0
Chris Brazzell,220.0
Chris Godwin,166.0
Chris Hilton,778.0
Chris Olave,51.0
Chris Rodriguez,325.0
Christian Kirk,535.0
Christian McCaffrey,49.0
Christian Watson,120.0
Chuba Hubbard,175.0
CJ Daniels,627.0
CJ Dippre,855.0
CJ Donaldson,722.0
Colbie Young,779.0
Colby Parkinson,305.0
Cole Kmet,746.0
Cole Payton,298.0
Colston Loveland,30.0
Cooper Kupp,516.0
Courtland Sutton,138.0
Cyrus Allen,807.0
D'Andre Swift,149.0
D.J. Moore,141.0
D.K. Metcalf,122.0
Dae'Quan Wright,867.0
Dak Prescott,50.0
Dallas Goedert,145.0
Dallen Bentley,857.0
Dalton Kincaid,79.0
Dalton Schultz,198.0
Dan Villari,872.0
Daniel Bellinger,792.0
Daniel Jones,97.0
Darius Slayton,677.0
Darnell Mooney,400.0
Darnell Washington,650.0
Darren Waller,830.0
Davante Adams,130.0
David Montgomery,186.0
David Njoku,167.0
Davis Allen,845.0
Dawson Knox,834.0
De'Von Achane,23.0
De'Zhaun Stribling,478.0
Deebo Samuel,339.0
Deion Burks,302.0
Demarcus Robinson,771.0
Demario Douglas,445.0
Demond Claiborne,293.0
Denzel Boston,140.0
Derius Davis,793.0
Derrick Henry,110.0
Deshaun Watson,644.0
Desmond Reid,714.0
Devaughn Vele,416.0
Devin Culp,856.0
Devin Neal,348.0
Devin Singletary,501.0
Devin Voisin,802.0
DeVonta Smith,69.0
Devontez Walker,750.0
Diego Pavia,726.0
Dillon Gabriel,449.0
DJ Giddens,557.0
DJ Rogers,811.0
Dominic Lovett,836.0
Donaven McCulley,794.0
Dont'e Thornton,392.0
Dontayvion Wicks,376.0
Drake London,24.0
Drake Maye,2.0
Drew Allar,297.0
Dyami Brown,754.0
Dylan Sampson,247.0
Eli Heidenreich,620.0
Eli Raridon,860.0
Eli Stowers,116.0
Elic Ayomanor,281.0
Elijah Arroyo,227.0
Elijah Sarratt,235.0
Emanuel Wilson,412.0
Emari Demercado,615.0
Emeka Egbuka,43.0
Emmanuel Henderson,798.0
Emmett Johnson,178.0
Eric McAlister,628.0
Eric Rivers,699.0
Evan Engram,509.0
Evan McPherson,277.0
Fernando Mendoza,44.0
Garrett Nussmeier,286.0
Garrett Wilson,59.0
Geno Smith,275.0
George Kittle,113.0
George Pickens,38.0
Germie Bernard,225.0
Graham Gano,849.0
Greg Dortch,770.0
Greg Dulcich,764.0
Gunnar Helm,253.0
Harold Fannin,32.0
Harrison Butker,219.0
Harrison Mevis,729.0
Harrison Wallace,619.0
Haynes King,730.0
Hunter Henry,179.0
Isaac Guerendo,425.0
Isaac TeSlaa,289.0
Isaiah Bond,473.0
Isaiah Davis,377.0
Isaiah Likely,129.0
Isiah Pacheco,261.0
J'Mari Taylor,608.0
J. Michael Sturdivant,747.0
J.J. McCarthy,112.0
J.K. Dobbins,206.0
Ja'Corey Brooks,825.0
Ja'Kobi Lane,264.0
Ja'Lynn Polk,809.0
Ja'Marr Chase,5.0
Ja'Tavion Sanders,539.0
Jack Bech,341.0
Jack Endries,810.0
Jackson Hawes,843.0
Jacob Cowing,831.0
Jacoby Brissett,343.0
Jacory Croskey-Merritt,216.0
Jadarian Price,133.0
Jahan Dotson,321.0
Jahmyr Gibbs,8.0
Jake Bates,146.0
Jake Briningstool,846.0
Jake Elliott,221.0
Jake Ferguson,82.0
Jake Tonges,832.0
Jakobi Meyers,172.0
Jaleel McLaughlin,586.0
Jalen Coker,239.0
Jalen Hurts,21.0
Jalen McMillan,211.0
Jalen Milroe,450.0
Jalen Nailor,502.0
Jalen Royals,559.0
Jalen Tolbert,694.0
Jalen Walthall,782.0
Jalin Hyatt,783.0
Jalon Daniels,748.0
Jamal Haynes,760.0
Jamarion Miller,367.0
James Conner,324.0
James Cook,37.0
Jameson Williams,76.0
Jared Goff,75.0
Jaren Kanak,869.0
Jarquez Hunter,448.0
Jason Myers,408.0
Jason Sanders,508.0
Jauan Jennings,233.0
Javonte Williams,115.0
Jawhar Jordan,690.0
Jaxon Smith-Njigba,6.0
Jaxson Dart,34.0
Jayden Daniels,3.0
Jayden Higgins,126.0
Jayden Reed,190.0
Jaydn Ott,701.0
Jaydon Blue,362.0
Jaylen Waddle,74.0
Jaylen Warren,150.0
Jaylen Wright,361.0
Jaylin Lane,542.0
Jaylin Noel,280.0
Jeff Caldwell,616.0
Jeremiyah Love,19.0
Jeremy Ruckert,853.0
Jerome Ford,499.0
Jerry Jeudy,290.0
Jimmy Horn,653.0
Joe Burrow,10.0
Joe Fagnano,763.0
Joe Mixon,315.0
Joe Royer,842.0
John Metchie,769.0
John Michael Gyllenborg,850.0
Jonah Coleman,164.0
Jonathan Mingo,776.0
Jonathan Taylor,29.0
Jonathon Brooks,240.0
Jonnu Smith,713.0
Jordan Addison,121.0
Jordan Hudson,651.0
Jordan James,432.0
Jordan Love,41.0
Jordan Mason,207.0
Jordan Watkins,655.0
Jordan Whittington,645.0
Jordyn Tyson,77.0
Josh Allen,1.0
Josh Cameron,568.0
Josh Cuevas,861.0
Josh Downs,199.0
Josh Jacobs,61.0
Joshua Palmer,514.0
Justice Hill,481.0
Justin Fields,217.0
Justin Herbert,22.0
Justin Jefferson,17.0
Justin Joly,799.0
Juwan Johnson,168.0
K.J. Osborn,808.0
Ka'imi Fairbairn,162.0
Kaden Wetjen,753.0
Kaelon Black,772.0
Kaleb Johnson,353.0
KaVontae Turpin,710.0
Kayshon Boutte,304.0
Kaytron Allen,236.0
KC Concepcion,114.0
KeAndre Lambert-Smith,601.0
Keaton Mitchell,326.0
Keenan Allen,389.0
Kejon Owens,761.0
Kendre Miller,491.0
Kendrick Law,711.0
Kenneth Gainwell,208.0
Kenneth Walker,46.0
Kentrel Bullock,766.0
Kenyon Sadiq,48.0
Keon Coleman,335.0
Kevin Coleman,612.0
Khalil Dinkins,870.0
Khalil Shakir,156.0
Kimani Vidal,424.0
Kirk Cousins,613.0
Konata Mumpfield,631.0
Kyle Monangai,201.0
Kyle Pitts,53.0
Kyle Williams,336.0
Kyler Murray,84.0
Kyren Williams,81.0
Ladd McConkey,60.0
Lake McRee,859.0
Lamar Jackson,9.0
Le'Veon Moss,589.0
LeQuint Allen,381.0
Lewis Bond,801.0
Luke Altmyer,724.0
Luke McCaffrey,700.0
Luke Musgrave,835.0
Luke Schoonmaker,848.0
Luther Burden,66.0
Mac Jones,471.0
Mack Hollins,752.0
Makai Lemon,65.0
Malachi Fields,257.0
Malik Benson,679.0
Malik Nabers,18.0
Malik Washington,386.0
Malik Willis,87.0
Marcus Mariota,648.0
Mark Andrews,176.0
Marlin Klein,847.0
Marquise Brown,359.0
MarShawn Lloyd,496.0
Marvin Harrison,96.0
Marvin Mims,498.0
Mason Taylor,153.0
Mason Tipton,796.0
Matthew Golden,160.0
Matthew Hibner,862.0
Matthew Stafford,90.0
Max Bredeson,864.0
Max Klare,456.0
Michael Carter,598.0
Michael Mayer,370.0
Michael Penix,104.0
Michael Pittman,131.0
Michael Trigg,614.0
Michael Wilson,184.0
Mike Evans,137.0
Mike Gesicki,587.0
Mike Washington,173.0
Miles Kitselman,871.0
Mitchell Evans,795.0
Mitchell Tinsley,756.0
Najee Harris,547.0
Nate Boerkircher,851.0
Nathaniel Dell,358.0
Nicholas Singleton,244.0
Nick Chubb,626.0
Nick Westbrook-Ikhine,682.0
Nico Collins,26.0
Noah Fant,767.0
Noah Thomas,833.0
Noah Whittington,667.0
Ollie Gordon,314.0
Omar Cooper,111.0
Omarion Hampton,25.0
Oronde Gadsden,80.0
Oscar Delp,806.0
Parker Washington,182.0
Pat Bryant,232.0
Pat Freiermuth,267.0
Patrick Mahomes,11.0
Phil Mafah,607.0
Puka Nacua,7.0
Quentin Johnston,194.0
Quinshon Judkins,52.0
Rachaad White,260.0
Raheim Sanders,683.0
Rahsul Faison,666.0
Rashee Rice,40.0
Rasheen Ali,640.0
Rashid Shaheed,223.0
Rashod Bateman,510.0
Ray Davis,415.0
Reggie Virgil,637.0
Rhamondre Stevenson,169.0
Ricky Pearsall,103.0
Rico Dowdle,231.0
Riley Leonard,717.0
Riley Nowakowski,863.0
RJ Harvey,105.0
RJ Maryland,854.0
Robert Henry,695.0
Roman Hemby,624.0
Roman Wilson,664.0
Rome Odunze,101.0
Romello Brinson,804.0
Romeo Doubs,163.0
Roschon Johnson,659.0
Ryan Fitzgerald,865.0
Ryan Flournoy,468.0
Sam Darnold,86.0
Sam LaPorta,62.0
Sam Roush,686.0
Samaje Perine,663.0
Saquon Barkley,58.0
Savion Williams,571.0
Sawyer Robertson,745.0
Sean Tucker,423.0
Seth McGowan,411.0
Seydou Traore,873.0
Shedeur Sanders,128.0
Skyler Bell,284.0
Spencer Shrader,874.0
Stefon Diggs,237.0
T.J. Hockenson,215.0
Tahj Brooks,561.0
Tai Felton,583.0
Tank Bigsby,393.0
Tanner Koziol,618.0
Tanner McKee,720.0
Taylen Green,320.0
Taysom Hill,858.0
Ted Hurst,285.0
Tee Higgins,56.0
Terrance Ferguson,218.0
Terry McLaurin,117.0
Tetairoa McMillan,35.0
Tez Johnson,462.0
Theo Johnson,306.0
Tip Reiman,844.0
Tommy Tremble,838.0
Tony Pollard,192.0
Tory Horton,310.0
Travis Etienne,119.0
Travis Hunter,136.0
Travis Kelce,205.0
Tre Harris,196.0
Tre Tucker,357.0
TreVeyon Henderson,28.0
Trevor Etienne,497.0
Trevor Lawrence,27.0
Trey Benson,209.0
Trey McBride,13.0
Treylon Burks,749.0
Troy Franklin,250.0
Tua Tagovailoa,125.0
Tucker Kraft,45.0
Tutu Atwell,638.0
Ty Johnson,676.0
Ty Simpson,106.0
Tyjae Spears,191.0
Tyler Allgeier,177.0
Tyler Badie,715.0
Tyler Bass,384.0
Tyler Conklin,852.0
Tyler Higbee,805.0
Tyler Loop,276.0
Tyler Shough,78.0
Tyler Warren,31.0
Tyquan Thornton,685.0
Tyreek Hill,301.0
Tyren Montgomery,773.0
Tyrone Tracy,249.0
Vinny Anthony,725.0
Wan'Dale Robinson,139.0
Wil Lutz,295.0
Will Howard,672.0
Will Kacmarek,868.0
Will Pauling,841.0
Will Reichard,287.0
Will Shipley,483.0
Woody Marks,193.0
Xavier Hutchinson,696.0
Xavier Legette,428.0
Xavier Restrepo,723.0
Xavier Worthy,135.0
Zach Charbonnet,161.0
Zachariah Branch,224.0
Zavion Thomas,780.0
Zay Flowers,57.0
