name,value
Bijan Robinson,10200
Ja'Marr Chase,10200
Josh Allen,10200
Jahmyr Gibbs,10143
Jaxon Smith-Njigba,10011
Drake Maye,9985
Puka Nacua,9412
Lamar Jackson,8021
Malik Nabers,7948
Brock Bowers,7937
Justin Jefferson,7932
Trey McBride,7884
Jayden Daniels,7789
Caleb Williams,7723
Amon-Ra St. Brown,7688
Ashton Jeanty,7471
Joe Burrow,7355
CeeDee Lamb,7169
Justin Herbert,6505
Patrick Mahomes,6400
Omarion Hampton,6293
De'Von Achane,6271
Jeremiyah Love,6211
Drake London,6204
Jalen Hurts,6102
Jaxson Dart,5949
Colston Loveland,5505
Bo Nix,5479
Tetairoa McMillan,5453
Trevor Lawrence,5426
Jonathan Taylor,5322
James Cook,5259
Brock Purdy,5188
Tyler Warren,4974
George Pickens,4969
Emeka Egbuka,4865
Nico Collins,4552
Jordan Love,4549
Chris Olave,4496
Garrett Wilson,4459
Kenneth Walker,4341
Christian McCaffrey,4299
Dak Prescott,4290
TreVeyon Henderson,4271
Quinshon Judkins,3979
Breece Hall,3922
Ladd McConkey,3835
Carnell Tate,3816
Cam Ward,3777
Fernando Mendoza,3724
Rome Odunze,3564
Rashee Rice,3531
Makai Lemon,3528
Chase Brown,3513
Bucky Irving,3456
Luther Burden,3396
Harold Fannin,3384
Kenyon Sadiq,3384
Saquon Barkley,3347
Baker Mayfield,3328
Tucker Kraft,3308
Marvin Harrison,3303
Brian Thomas,3229
Sam LaPorta,3217
C.J. Stroud,3205
A.J. Brown,3174
Tee Higgins,3143
Jared Goff,3124
Zay Flowers,3062
Kyren Williams,3047
Jordyn Tyson,3009
DeVonta Smith,2991
Jaylen Waddle,2976
Tyler Shough,2973
Kyle Pitts,2969
Javonte Williams,2963
Sam Darnold,2957
Travis Etienne,2920
Josh Jacobs,2918
Bryce Young,2904
Cam Skattebo,2890
Kyler Murray,2881
Jameson Williams,2860
Malik Willis,2685
Daniel Jones,2589
DJ Moore,2586
Jadarian Price,2564
Oronde Gadsden,2500
Alec Pierce,2491
Bhayshul Tuten,2481
Omar Cooper,2409
Derrick Henry,2386
KC Concepcion,2381
RJ Harvey,2365
Jonah Coleman,2344
Travis Hunter,2268
Eli Stowers,2231
Denzel Boston,2222
Jordan Addison,2204
Matthew Stafford,2114
Parker Washington,2103
Davante Adams,2100
Isaiah Likely,2098
David Montgomery,2087
Michael Wilson,2075
Wan'Dale Robinson,2063
Mike Evans,2007
Emmett Johnson,2005
Matthew Golden,1990
Nicholas Singleton,1956
Ty Simpson,1953
Mike Washington,1931
Christian Watson,1907
D'Andre Swift,1873
Terry McLaurin,1827
DK Metcalf,1826
Zach Charbonnet,1825
Romeo Doubs,1821
Chuba Hubbard,1794
Elijah Sarratt,1794
George Kittle,1792
Chris Bell,1779
Michael Pittman,1774
Dalton Kincaid,1760
Jake Ferguson,1750
Tyler Allgeier,1704
Ricky Pearsall,1693
Jayden Higgins,1667
Kyle Monangai,1658
Michael Penix,1590
Chig Okonkwo,1583
Xavier Worthy,1571
Brenton Strange,1539
Josh Downs,1538
J.J. McCarthy,1534
T.J. Hockenson,1523
Jonathon Brooks,1521
Courtland Sutton,1502
Rico Dowdle,1500
Jayden Reed,1494
Jaylen Warren,1491
Tua Tagovailoa,1486
J.K. Dobbins,1480
Zachariah Branch,1475
Jakobi Meyers,1465
Jalen McMillan,1461
Quentin Johnston,1458
Rhamondre Stevenson,1431
Shedeur Sanders,1421
Blake Corum,1410
Gunnar Helm,1405
Chris Brazzell,1399
Chris Godwin,1398
AJ Barner,1398
Demond Claiborne,1386
Mason Taylor,1384
Chris Rodriguez,1361
Kirk Cousins,1355
Jacoby Brissett,1347
Germie Bernard,1345
Terrance Ferguson,1334
Mark Andrews,1331
Brian Robinson,1327
Dallas Goedert,1324
Tre' Harris,1323
Max Klare,1315
Travis Kelce,1301
Malachi Fields,1300
Kenneth Gainwell,1289
Jalen Coker,1284
Braelon Allen,1282
Ja'Kobi Lane,1279
Dylan Sampson,1251
Geno Smith,1244
Khalil Shakir,1239
Tank Bigsby,1237
Mac Jones,1234
Brandon Aiyuk,1230
Jordan Mason,1229
Jacory Croskey-Merritt,1226
Tank Dell,1225
David Njoku,1212
Rachaad White,1206
Kaytron Allen,1202
Juwan Johnson,1201
Antonio Williams,1192
Justin Fields,1183
Skyler Bell,1183
Jerry Jeudy,1177
Woody Marks,1175
Tyreek Hill,1171
Dontayvion Wicks,1162
Ted Hurst,1155
Jauan Jennings,1155
Kaleb Johnson,1149
Anthony Richardson,1147
Deshaun Watson,1146
Tony Pollard,1142
Isaac TeSlaa,1141
Trey Benson,1130
Jordan James,1130
Cade Otton,1124
Rashid Shaheed,1123
Pat Bryant,1109
Keaton Mitchell,1108
Isiah Pacheco,1106
Hunter Henry,1093
Keon Coleman,1092
Elic Ayomanor,1090
Adonai Mitchell,1070
Ollie Gordon,1069
Jaylin Noel,1066
Tyrone Tracy,1066
Troy Franklin,1066
Emanuel Wilson,1062
Dalton Schultz,1049
Alvin Kamara,1044
Kayshon Boutte,1037
Tyjae Spears,1030
Jalen Nailor,1029
Pat Freiermuth,1004
Le'Veon Moss,1002
Chimere Dike,999
Aaron Jones,999
Calvin Ridley,994
Jack Bech,992
Kyle Williams,968
Garrett Nussmeier,952
Jake Tonges,944
Michael Trigg,931
Deebo Samuel,924
James Conner,918
Malik Washington,912
Tre Tucker,902
J'Mari Taylor,887
Ray Davis,857
Tory Horton,855
Aaron Rodgers,822
Theo Johnson,819
Kimani Vidal,788
Elijah Arroyo,732
Dont'e Thornton,719
Isaiah Bond,694
Tez Johnson,600
Cade Klubnik,596
Stefon Diggs,552
DJ Giddens,529
Evan Engram,483
Christian Kirk,468
Najee Harris,462
Joe Flacco,434
Darnell Mooney,431
Jaydon Blue,430
Xavier Legette,396
Michael Mayer,391
Will Howard,389
Ja'Tavion Sanders,376
Jaylen Wright,370
Sean Tucker,365
Riley Leonard,351
MarShawn Lloyd,305
DeMario Douglas,302
Jonnu Smith,297
Brashard Smith,293
Mike Gesicki,285
Luke Musgrave,276
Greg Dulcich,272
LeQuint Allen,272
Trevor Etienne,265
Marvin Mims,264
Jalen Milroe,261
Savion Williams,258
Jameis Winston,248
Cedric Tillman,242
Jalen Tolbert,233
Marcus Mariota,232
Colby Parkinson,231
Devin Neal,231
Ben Sinnott,224
Tyson Bagent,204
Cooper Kupp,203
Cole Kmet,200
Jaylin Lane,198
Jahan Dotson,197
Devaughn Vele,193
