name,value
2026 Early 1st,5264.0
2026 Early 2nd,1913.0
2026 Early 3rd,1013.0
2026 Early 4th,502.0
2026 Late 1st,2541.0
2026 Late 2nd,1382.0
2026 Late 3rd,549.0
2026 Late 4th,424.0
2026 Mid 1st,3032.0
2026 Mid 2nd,1592.0
2026 Mid 3rd,657.0
2026 Mid 4th,468.0
2027 Early 1st,3749.0
2027 Early 2nd,1858.0
2027 Early 3rd,888.0
2027 Early 4th,476.0
2027 Late 1st,2472.0
2027 Late 2nd,1374.0
2027 Late 3rd,527.0
2027 Late 4th,400.0
2027 Mid 1st,2945.0
2027 Mid 2nd,1577.0
2027 Mid 3rd,624.0
2027 Mid 4th,435.0
2028 Early 1st,3146.0
2028 Early 2nd,1842.0
2028 Early 3rd,843.0
2028 Early 4th,469.0
2028 Late 1st,2373.0
2028 Late 2nd,1359.0
2028 Late 3rd,509.0
2028 Late 4th,388.0
2028 Mid 1st,2919.0
2028 Mid 2nd,1539.0
2028 Mid 3rd,575.0
2028 Mid 4th,429.0
A.J. Brown,3201.0
Aaron Jones,1160.0
Aaron Rodgers,903.0
Adonai Mitchell,1108.0
AJ Barner,1313.0
Alec Pierce,2465.0
Alvin Kamara,1126.0
Amon-Ra St. Brown,7393.0
Andrei Iosivas,117.0
Anthony Richardson,1256.0
Antonio Williams,1194.0
Ashton Jeanty,7256.0
Audric Estime,67.0
Baker Mayfield,3161.0
Ben Sinnott,339.0
Bhayshul Tuten,2483.0
Bijan Robinson,10200.0
Blake Corum,1478.0
Bo Nix,5487.0
Braelon Allen,1238.0
Brandon Aiyuk,1376.0
Brashard Smith,684.0
Breece Hall,3961.0
Brenton Strange,1670.0
Brian Robinson,1091.0
Brian Thomas,3263.0
Brock Bowers,7896.0
Brock Purdy,5251.0
Bryce Young,2793.0
Bucky Irving,3992.0
C.J. Stroud,3382.0
Cade Otton,1200.0
Caleb Williams,7646.0
Calvin Austin,260.0
Calvin Ridley,945.0
Cam Skattebo,2852.0
Cam Ward,4057.0
Carnell Tate,4010.0
Cedric Tillman,231.0
CeeDee Lamb,7032.0
Chase Brown,3587.0
Chig Okonkwo,1718.0
Chimere Dike,1152.0
Chris Bell,1843.0
Chris Brazzell,1359.0
Chris Godwin,1472.0
Chris Olave,4592.0
Chris Rodriguez,1407.0
Christian Kirk,523.0
Christian McCaffrey,4256.0
Christian Watson,1721.0
Chuba Hubbard,1812.0
CJ Daniels,984.0
Colby Parkinson,366.0
Cole Kmet,210.0
Colston Loveland,5404.0
Cooper Kupp,286.0
Courtland Sutton,1601.0
D'Andre Swift,1864.0
Dak Prescott,4445.0
Dallas Goedert,1355.0
Dalton Kincaid,1743.0
Dalton Schultz,1222.0
Daniel Bellinger,119.0
Daniel Jones,2680.0
Darius Slayton,226.0
Darnell Mooney,960.0
Darnell Washington,203.0
Darren Waller,55.0
Davante Adams,2168.0
David Montgomery,2187.0
David Njoku,1223.0
Davis Mills,179.0
De'Von Achane,6378.0
Deebo Samuel,1031.0
Deion Burks,993.0
DeMario Douglas,27.0
Demond Claiborne,1433.0
Denzel Boston,2660.0
Derrick Henry,2543.0
Deshaun Watson,345.0
Devaughn Vele,237.0
Devin Neal,569.0
DeVonta Smith,2940.0
Dillon Gabriel,61.0
DJ Giddens,342.0
DJ Moore,2652.0
DK Metcalf,1995.0
Dont'e Thornton,801.0
Dontayvion Wicks,235.0
Drake London,6215.0
Drake Maye,9878.0
Dylan Sampson,1188.0
Efton Chism,80.0
Eli Stowers,2265.0
Elic Ayomanor,1075.0
Elijah Arroyo,487.0
Elijah Sarratt,1674.0
Emanuel Wilson,1307.0
Emari Demercado,295.0
Emeka Egbuka,4778.0
Emmett Johnson,2239.0
Evan Engram,457.0
Fernando Mendoza,4193.0
Gardner Minshew,220.0
Garrett Nussmeier,643.0
Garrett Wilson,4437.0
Geno Smith,1454.0
George Holani,285.0
George Kittle,1775.0
George Pickens,4989.0
Germie Bernard,1347.0
Greg Dulcich,369.0
Gunnar Helm,1256.0
Harold Fannin,3356.0
Hunter Henry,1091.0
Isaac TeSlaa,1088.0
Isaiah Bond,945.0
Isaiah Davis,144.0
Isaiah Likely,2279.0
Isiah Pacheco,1179.0
J'Mari Taylor,889.0
J.J. McCarthy,1656.0
J.K. Dobbins,1452.0
Ja'Kobi Lane,1289.0
Ja'Lynn Polk,93.0
Ja'Marr Chase,9964.0
Ja'Tavion Sanders,246.0
Jack Bech,1020.0
Jack Endries,1007.0
Jacoby Brissett,1455.0
Jacory Croskey-Merritt,1203.0
Jadarian Price,2533.0
Jahan Dotson,322.0
Jahmyr Gibbs,9946.0
Jake Ferguson,1922.0
Jake Tonges,1091.0
Jakobi Meyers,1527.0
Jalen Coker,1286.0
Jalen Hurts,6193.0
Jalen McMillan,1486.0
Jalen Milroe,342.0
Jalen Nailor,1116.0
Jalen Royals,187.0
Jalen Tolbert,343.0
Jam Miller,437.0
Jameis Winston,152.0
James Conner,940.0
James Cook,5170.0
Jameson Williams,2791.0
Jared Goff,3099.0
Jarquez Hunter,243.0
Jauan Jennings,1239.0
Javonte Williams,2924.0
Jaxon Smith-Njigba,10089.0
Jaxson Dart,5846.0
Jayden Daniels,7830.0
Jayden Higgins,1772.0
Jayden Reed,1416.0
Jaydon Blue,641.0
Jaylen Waddle,2998.0
Jaylen Warren,1518.0
Jaylen Wright,751.0
Jaylin Lane,188.0
Jaylin Noel,1103.0
Jeremiyah Love,6791.0
Jerome Ford,203.0
Jerry Jeudy,1305.0
Jimmy Horn,18.0
Joe Burrow,7130.0
Joe Flacco,286.0
Joe Milton,186.0
Joe Mixon,332.0
John Metchie,160.0
Jonah Coleman,2515.0
Jonathan Taylor,5488.0
Jonathon Brooks,1310.0
Jonnu Smith,3.0
Jordan Addison,2331.0
Jordan James,520.0
Jordan Love,4449.0
Jordan Mason,1241.0
Jordyn Tyson,3172.0
Josh Allen,10200.0
Josh Downs,1620.0
Josh Jacobs,2961.0
Justice Hill,184.0
Justin Fields,1580.0
Justin Herbert,6670.0
Justin Jefferson,7535.0
Juwan Johnson,1172.0
Kaleb Johnson,1215.0
Kayshon Boutte,1060.0
Kaytron Allen,1615.0
KC Concepcion,2590.0
KeAndre Lambert-Smith,5.0
Keaton Mitchell,1308.0
Keenan Allen,148.0
Kendre Miller,134.0
Kenneth Gainwell,1468.0
Kenneth Walker,4093.0
Kenyon Sadiq,3047.0
Keon Coleman,1114.0
Khalil Shakir,1271.0
Kimani Vidal,948.0
Kirk Cousins,296.0
Kyle Monangai,1734.0
Kyle Pitts,2961.0
Kyle Williams,970.0
Kyler Murray,2860.0
Kyren Williams,3157.0
Ladd McConkey,4027.0
Lamar Jackson,7759.0
Le'Veon Moss,1004.0
LeQuint Allen,748.0
Luke McCaffrey,123.0
Luke Musgrave,27.0
Luther Burden,3270.0
Mac Jones,1371.0
Mack Hollins,19.0
Makai Lemon,4744.0
Malachi Fields,1284.0
Malik Nabers,7600.0
Malik Washington,1150.0
Malik Willis,2577.0
Marcus Mariota,301.0
Mark Andrews,1399.0
Marquise Brown,277.0
MarShawn Lloyd,297.0
Marvin Harrison,3501.0
Marvin Mims,374.0
Mason Taylor,1380.0
Matthew Golden,1784.0
Matthew Stafford,2201.0
Max Klare,1419.0
Michael Mayer,509.0
Michael Penix,1601.0
Michael Pittman,1917.0
Michael Trigg,700.0
Michael Wilson,2189.0
Mike Evans,2020.0
Mike Washington,1666.0
Najee Harris,267.0
Nicholas Singleton,1998.0
Nico Collins,4849.0
