name,value
Josh Allen,10200
Bijan Robinson,10200
Jahmyr Gibbs,10200
Ja'Marr Chase,10164
Jaxon Smith-Njigba,10107
Drake Maye,9930
Puka Nacua,9334
Lamar Jackson,8029
Brock Bowers,7971
Jayden Daniels,7961
Malik Nabers,7927
Trey McBride,7867
Justin Jefferson,7863
Caleb Williams,7817
Amon-Ra St. Brown,7701
Ashton Jeanty,7543
Joe Burrow,7358
CeeDee Lamb,7268
Justin Herbert,6561
Patrick Mahomes,6463
Jeremiyah Love,6440
De'Von Achane,6415
Omarion Hampton,6289
Drake London,6150
Jalen Hurts,6075
Jaxson Dart,5960
Bo Nix,5514
Colston Loveland,5508
Tetairoa McMillan,5482
Trevor Lawrence,5429
Jonathan Taylor,5311
James Cook,5245
Brock Purdy,5203
Tyler Warren,5016
George Pickens,4973
Emeka Egbuka,4938
Nico Collins,4552
Jordan Love,4478
Chris Olave,4456
Garrett Wilson,4443
Kenneth Walker,4441
Dak Prescott,4330
Christian McCaffrey,4292
TreVeyon Henderson,4240
Quinshon Judkins,4028
Breece Hall,3876
Ladd McConkey,3780
Carnell Tate,3768
Fernando Mendoza,3766
Cam Ward,3677
Rome Odunze,3599
Chase Brown,3556
Rashee Rice,3489
Makai Lemon,3489
Bucky Irving,3482
Saquon Barkley,3433
Harold Fannin,3400
Luther Burden,3392
Kenyon Sadiq,3382
Baker Mayfield,3367
Tucker Kraft,3314
Marvin Harrison,3313
Brian Thomas,3223
C.J. Stroud,3211
A.J. Brown,3196
Sam LaPorta,3188
Jared Goff,3179
Tee Higgins,3139
Kyren Williams,3085
Jordyn Tyson,3044
DeVonta Smith,3041
Zay Flowers,3037
Tyler Shough,3000
Sam Darnold,2972
Jaylen Waddle,2970
Travis Etienne,2960
Javonte Williams,2943
Josh Jacobs,2936
Jameson Williams,2910
Kyle Pitts,2901
Cam Skattebo,2892
Bryce Young,2880
Kyler Murray,2840
Malik Willis,2676
Jadarian Price,2577
DJ Moore,2567
Daniel Jones,2544
Oronde Gadsden,2503
Bhayshul Tuten,2466
KC Concepcion,2456
Alec Pierce,2446
Omar Cooper,2427
Derrick Henry,2424
RJ Harvey,2376
Travis Hunter,2298
Jonah Coleman,2278
Eli Stowers,2234
Jordan Addison,2202
Parker Washington,2105
Denzel Boston,2090
David Montgomery,2088
Michael Wilson,2079
Matthew Stafford,2073
Matthew Golden,2069
Davante Adams,2064
Wan'Dale Robinson,2056
Isaiah Likely,2043
Emmett Johnson,2001
Mike Evans,1979
Ty Simpson,1940
Mike Washington,1931
D'Andre Swift,1921
Christian Watson,1918
Nicholas Singleton,1903
Terry McLaurin,1823
Chuba Hubbard,1804
Zach Charbonnet,1797
Elijah Sarratt,1787
DK Metcalf,1776
George Kittle,1775
Chris Bell,1770
Romeo Doubs,1768
Dalton Kincaid,1756
Jake Ferguson,1742
Tyler Allgeier,1724
Michael Pittman,1721
Kyle Monangai,1701
Ricky Pearsall,1671
Jayden Higgins,1645
Michael Penix,1635
Xavier Worthy,1564
Brenton Strange,1556
Chig Okonkwo,1547
Jonathon Brooks,1517
Josh Downs,1514
T.J. Hockenson,1509
J.K. Dobbins,1508
J.J. McCarthy,1505
Zachariah Branch,1493
Courtland Sutton,1488
Jalen McMillan,1487
Jakobi Meyers,1484
Jayden Reed,1477
Rico Dowdle,1472
Quentin Johnston,1467
Jaylen Warren,1441
Blake Corum,1436
Tua Tagovailoa,1434
Demond Claiborne,1410
Shedeur Sanders,1408
Rhamondre Stevenson,1407
AJ Barner,1401
Gunnar Helm,1396
Chris Brazzell,1394
Chris Godwin,1378
Mark Andrews,1377
Mason Taylor,1375
Jacoby Brissett,1337
Terrance Ferguson,1337
Brian Robinson,1331
Germie Bernard,1330
Dallas Goedert,1329
Braelon Allen,1325
Chris Rodriguez,1321
Kenneth Gainwell,1320
Max Klare,1313
Tre' Harris,1306
Dylan Sampson,1302
Jalen Coker,1293
Kirk Cousins,1282
Malachi Fields,1281
Travis Kelce,1273
Ja'Kobi Lane,1263
Jordan Mason,1258
Tank Bigsby,1247
Geno Smith,1233
Dontayvion Wicks,1232
Khalil Shakir,1227
Mac Jones,1216
Juwan Johnson,1215
Jacory Croskey-Merritt,1211
Rachaad White,1207
Tank Dell,1204
David Njoku,1201
Brandon Aiyuk,1200
Antonio Williams,1199
Skyler Bell,1191
Kaytron Allen,1187
Jerry Jeudy,1174
Tyreek Hill,1167
Kaleb Johnson,1165
Ted Hurst,1156
Justin Fields,1150
Deshaun Watson,1144
Trey Benson,1143
Woody Marks,1137
Cade Otton,1126
Isaac TeSlaa,1126
Tony Pollard,1125
Keaton Mitchell,1107
Pat Bryant,1102
Rashid Shaheed,1097
Dalton Schultz,1096
Jordan James,1095
Elic Ayomanor,1092
Isiah Pacheco,1090
Keon Coleman,1086
Jaylin Noel,1083
Pat Freiermuth,1063
Adonai Mitchell,1060
Ollie Gordon,1053
Tyrone Tracy,1052
Troy Franklin,1045
Emanuel Wilson,1044
Anthony Richardson,1036
Hunter Henry,1036
Alvin Kamara,1033
Tyjae Spears,1020
Kayshon Boutte,1018
Jalen Nailor,1015
Jack Bech,1007
Garrett Nussmeier,1005
Jauan Jennings,1003
Le'Veon Moss,1002
Aaron Jones,991
Chimere Dike,981
Kyle Williams,980
Jake Tonges,977
Michael Trigg,940
Malik Washington,937
James Conner,919
J'Mari Taylor,898
Calvin Ridley,893
Deebo Samuel,874
Tre Tucker,868
Aaron Rodgers,820
Tory Horton,818
Ray Davis,785
Theo Johnson,732
Dont'e Thornton,731
Jack Endries,712
Deion Burks,704
Kimani Vidal,696
Isaiah Bond,655
Darnell Mooney,643
Elijah Arroyo,620
Cade Klubnik,595
Tez Johnson,521
DJ Giddens,509
Stefon Diggs,500
Jam Miller,490
Evan Engram,445
Kevin Coleman,445
Christian Kirk,424
Jaydon Blue,419
Najee Harris,415
Michael Mayer,414
Jaylen Wright,398
Joe Flacco,385
Will Howard,379
Xavier Legette,375
Riley Leonard,350
Ja'Tavion Sanders,347
Greg Dulcich,337
Sean Tucker,330
DeMario Douglas,310
MarShawn Lloyd,296
Brashard Smith,290
Savion Williams,281
LeQuint Allen,271
Luke Musgrave,270
Jalen Milroe,270
Jameis Winston,267
Jonnu Smith,263
Trevor Etienne,261
Jalen Tolbert,246
Marvin Mims,246
Mike Gesicki,237
Marcus Mariota,236
Devin Neal,229
Colby Parkinson,224
Jahan Dotson,213
Cooper Kupp,211
Tyson Bagent,210
Jarquez Hunter,210
Ben Sinnott,209
Marquise Brown,198
Tyquan Thornton,197
Dillon Gabriel,193
KeAndre Lambert-Smith,192
Cole Kmet,190
Jaylin Lane,186
Joe Milton,186
Devaughn Vele,185
Rashod Bateman,183
Luke McCaffrey,183
Cedric Tillman,181
Gardner Minshew,170
Tahj Brooks,147
Quinn Ewers,138
Joe Mixon,118
Darnell Washington,114
Jalen Royals,113
Kendre Miller,109
Ja'Lynn Polk,69
Davis Mills,62
Isaiah Davis,41
Kenny McIntosh,31
Will Levis,26
Treylon Burks,25
Isaac Guerendo,24
Audric Estime,24
Raheim Sanders,23
Keenan Allen,21
Ryan Flournoy,20
Tutu Atwell,19
Efton Chism,18
Andrei Iosivas,10
Daniel Bellinger,10
Spencer Rattler,5
Tanner McKee,2
Calvin Austin,2
