name,value
Josh Allen,10200
Ja'Marr Chase,10200
Jahmyr Gibbs,10200
Bijan Robinson,10196
Jaxon Smith-Njigba,10181
Drake Maye,9995
Puka Nacua,9386
Brock Bowers,8073
Lamar Jackson,8025
Jayden Daniels,8011
Malik Nabers,7979
Trey McBride,7918
Caleb Williams,7911
Justin Jefferson,7880
Amon-Ra St. Brown,7751
Ashton Jeanty,7604
Joe Burrow,7340
CeeDee Lamb,7327
Justin Herbert,6596
De'Von Achane,6483
Patrick Mahomes,6472
Jeremiyah Love,6377
Omarion Hampton,6353
Drake London,6159
Jalen Hurts,6123
Jaxson Dart,5969
Tetairoa McMillan,5531
Colston Loveland,5526
Bo Nix,5500
Trevor Lawrence,5476
Jonathan Taylor,5349
James Cook,5236
Brock Purdy,5225
Tyler Warren,5052
George Pickens,5022
Emeka Egbuka,4970
Nico Collins,4609
Garrett Wilson,4505
Chris Olave,4490
Jordan Love,4456
Kenneth Walker,4421
Dak Prescott,4330
Christian McCaffrey,4318
TreVeyon Henderson,4216
Quinshon Judkins,4057
Breece Hall,3853
Fernando Mendoza,3839
Carnell Tate,3804
Ladd McConkey,3776
Cam Ward,3676
Rome Odunze,3621
Chase Brown,3540
Rashee Rice,3489
Bucky Irving,3474
Makai Lemon,3470
Saquon Barkley,3413
Harold Fannin,3411
Kenyon Sadiq,3404
Luther Burden,3403
Baker Mayfield,3397
Tucker Kraft,3345
Marvin Harrison,3298
Brian Thomas,3256
C.J. Stroud,3221
Jared Goff,3216
Sam LaPorta,3189
A.J. Brown,3175
Tee Higgins,3117
Jordyn Tyson,3091
Kyren Williams,3065
DeVonta Smith,3056
Zay Flowers,3048
Tyler Shough,2993
Sam Darnold,2987
Javonte Williams,2971
Travis Etienne,2948
Jaylen Waddle,2946
Josh Jacobs,2921
Jameson Williams,2921
Bryce Young,2886
Cam Skattebo,2881
Kyle Pitts,2877
Kyler Murray,2825
Malik Willis,2655
DJ Moore,2576
Jadarian Price,2571
Daniel Jones,2517
KC Concepcion,2495
Oronde Gadsden,2485
Bhayshul Tuten,2470
Alec Pierce,2448
Derrick Henry,2405
RJ Harvey,2371
Travis Hunter,2341
Omar Cooper,2289
Eli Stowers,2217
Jonah Coleman,2209
Jordan Addison,2196
Parker Washington,2135
Denzel Boston,2123
Matthew Golden,2086
Michael Wilson,2083
Matthew Stafford,2076
Davante Adams,2063
David Montgomery,2049
Isaiah Likely,2027
Wan'Dale Robinson,2025
Ty Simpson,2021
Emmett Johnson,2013
Mike Evans,1977
Christian Watson,1940
Mike Washington,1924
D'Andre Swift,1903
Nicholas Singleton,1849
Terry McLaurin,1826
Chuba Hubbard,1806
George Kittle,1781
Zach Charbonnet,1780
Elijah Sarratt,1776
Dalton Kincaid,1764
Jake Ferguson,1761
Chris Bell,1759
DK Metcalf,1748
Tyler Allgeier,1745
Romeo Doubs,1742
Michael Pittman,1735
Kyle Monangai,1721
Ricky Pearsall,1659
Jayden Higgins,1651
Michael Penix,1618
