name,value
2026 Early 1st,6511.0
2026 Early 2nd,4216.0
2026 Early 3rd,2852.0
2026 Early 4th,2076.0
2026 Late 1st,5089.0
2026 Late 2nd,3556.0
2026 Late 3rd,2526.0
2026 Late 4th,1821.0
2026 Mid 1st,5461.0
2026 Mid 2nd,3747.0
2026 Mid 3rd,2700.0
2026 Mid 4th,1961.0
2027 Early 1st,7082.0
2027 Early 2nd,4589.0
2027 Early 3rd,2951.0
2027 Early 4th,2046.0
2027 Late 1st,5508.0
2027 Late 2nd,3750.0
2027 Late 3rd,2595.0
2027 Late 4th,1864.0
2027 Mid 1st,5961.0
2027 Mid 2nd,4086.0
2027 Mid 3rd,2716.0
2027 Mid 4th,1997.0
2028 Early 1st,5622.0
2028 Early 2nd,3782.0
2028 Early 3rd,2608.0
2028 Early 4th,1893.0
2028 Late 1st,4783.0
2028 Late 2nd,3376.0
2028 Late 3rd,2272.0
2028 Late 4th,1501.0
2028 Mid 1st,5172.0
2028 Mid 2nd,3582.0
2028 Mid 3rd,2414.0
2028 Mid 4th,1714.0
A.J. Brown,5576.0
Aaron Jones,2498.0
Aaron Rodgers,1450.0
Abdul Carter,5414.0
Adisa Isaac,770.0
Adonai Mitchell,3335.0
Aidan Hutchinson,5667.0
AJ Barner,3517.0
AJ Epenesa,807.0
Akeem Davis Gaither,795.0
Alec Pierce,5241.0
Alex Anzalone,1265.0
Alex Highsmith,2948.0
Alex Singleton,1415.0
Alex Wright,764.0
Alim McNeil,767.0
Alohi Gilman,1233.0
Alontae Taylor,1225.0
Alvin Kamara,2646.0
Amani Hooker,1243.0
Amon-Ra St. Brown,7941.0
Andrei Iosivas,2042.0
Andrew Mukuba,1232.0
Andrew Van Ginkel,2963.0
Andrew Wingard,857.0
Andru Phillips,1237.0
Anfernee Jennings,804.0
Anthony Hill,1970.0
Anthony Richardson,2224.0
Antoine Winfield,1921.0
Antonio Williams,1795.0
Arden Key,793.0
Arnold Ebiketie,762.0
Arvell Reese,4169.0
