name,value
Aaron Jones,117.0
Aaron Rodgers,13.0
Adam Randall,124.0
Adonai Mitchell,149.0
AJ Barner,59.0
Alvin Kamara,243.0
Antonio Gibson,25.0
Ben Sinnott,14.0
Blake Corum,281.0
Braelon Allen,157.0
Brandon Aiyuk,461.0
Brashard Smith,86.0
Brenton Strange,103.0
Brian Robinson,88.0
Bryce Lance,119.0
Bryce Young,195.0
Cade Otton,77.0
Calvin Austin,10.0
Calvin Ridley,68.0
Cam Akers,14.0
Cedric Tillman,91.0
Chigoziem Okonkwo,12.0
Chimere Dike,190.0
Chris Bell,238.0
Chris Brazzell,310.0
Chris Rodriguez,27.0
Christian Kirk,33.0
Colby Parkinson,16.0
Cole Kmet,17.0
Cooper Kupp,74.0
Dallas Goedert,228.0
Dalton Schultz,33.0
Damien Martinez,26.0
Darnell Mooney,59.0
David Njoku,283.0
DeAndre Hopkins,12.0
Deebo Samuel,375.0
Demario Douglas,19.0
Demond Claiborne,35.0
Deshaun Watson,17.0
Devin Neal,63.0
Dillon Gabriel,19.0
DJ Giddens,15.0
Dont'e Thornton,45.0
Dontayvion Wicks,28.0
Dyami Brown,27.0
Dylan Sampson,148.0
Eli Stowers,383.0
Elic Ayomanor,269.0
Elijah Arroyo,90.0
Elijah Moore,98.0
Elijah Sarratt,41.0
Emanuel Wilson,30.0
Emmett Johnson,114.0
Evan Engram,49.0
Geno Smith,18.0
Germie Bernard,353.0
Gunnar Helm,42.0
Hunter Henry,42.0
Isaac TeSlaa,98.0
Isaiah Bond,49.0
Isaiah Davis,10.0
Isaiah Likely,472.0
Isiah Pacheco,121.0
J.J. McCarthy,201.0
Jack Bech,159.0
Jacoby Brissett,56.0
Jacory Croskey-Merritt,394.0
Jakobi Meyers,432.0
Jalen Coker,69.0
Jalen McMillan,130.0
Jalen Royals,38.0
Jalin Hyatt,9.0
James Conner,44.0
Jared Wiley,14.0
Jarquez Hunter,13.0
Jauan Jennings,337.0
Javon Baker,43.0
Jaydon Blue,54.0
Jaylen Wright,85.0
Jaylin Noel,172.0
Jerry Jeudy,488.0
Joe Mixon,68.0
Jonathon Brooks,271.0
Jonnu Smith,51.0
Jordan James,20.0
Jordan Mason,226.0
Joshua Palmer,14.0
Justice Hill,11.0
Justin Fields,13.0
Juwan Johnson,81.0
Kaleb Johnson,312.0
Kareem Hunt,22.0
Kayshon Boutte,153.0
Keaton Mitchell,15.0
Keenan Allen,26.0
Kendre Miller,25.0
Kenneth Gainwell,125.0
Keon Coleman,144.0
Kimani Vidal,40.0
Kirk Cousins,34.0
Kyle Williams,169.0
Le'Veon Moss,79.0
LeQuint Allen,17.0
Luke Musgrave,9.0
Mac Jones,12.0
Malachi Corley,64.0
Malachi Fields,153.0
Malik Washington,21.0
Malik Willis,202.0
Mark Andrews,399.0
MarShawn Lloyd,10.0
Marvin Mims,59.0
Matthew Stafford,219.0
Max Klare,197.0
Michael Mayer,19.0
Michael Penix,258.0
Michael Trigg,109.0
Mike Evans,440.0
Mike Washington,298.0
Mike Williams,27.0
Najee Harris,20.0
Nick Chubb,39.0
Noah Gray,11.0
Ollie Gordon,81.0
Parker Washington,247.0
Pat Bryant,69.0
Pat Freiermuth,32.0
Quinn Ewers,10.0
Rachaad White,52.0
Raheem Mostert,14.0
Rashid Shaheed,308.0
Rashod Bateman,25.0
Ray Davis,40.0
Rhamondre Stevenson,402.0
Roman Wilson,33.0
Romeo Doubs,466.0
Roschon Johnson,13.0
Sean Tucker,32.0
Shedeur Sanders,21.0
Stefon Diggs,139.0
Tank Bigsby,42.0
Tank Dell,55.0
Taylen Green,9.0
Ted Hurst,238.0
Terrance Ferguson,180.0
Tez Johnson,57.0
Theo Johnson,99.0
Tony Pollard,300.0
Tory Horton,119.0
Travis Kelce,93.0
Tre Harris,195.0
Tre Tucker,59.0
Trevor Etienne,17.0
Troy Franklin,256.0
Tua Tagovailoa,57.0
Ty Simpson,250.0
Tyjae Spears,363.0
Tyler Allgeier,283.0
Tyler Lockett,21.0
Tyler Shough,117.0
Tyreek Hill,43.0
Tyrone Tracy,321.0
Will Shipley,16.0
Woody Marks,406.0
Xavier Legette,162.0
Zachariah Branch,78.0
