name,value
Ja'Marr Chase,10200
Bijan Robinson,10200
Josh Allen,10200
Jahmyr Gibbs,10143
Jaxon Smith-Njigba,10013
Drake Maye,9996
Puka Nacua,9425
Lamar Jackson,8026
Malik Nabers,7948
Brock Bowers,7936
Justin Jefferson,7930
Trey McBride,7899
Jayden Daniels,7798
Caleb Williams,7730
Amon-Ra St. Brown,7689
Ashton Jeanty,7480
Joe Burrow,7358
CeeDee Lamb,7176
Justin Herbert,6510
Patrick Mahomes,6402
Omarion Hampton,6303
De'Von Achane,6274
Jeremiyah Love,6216
Drake London,6207
Jalen Hurts,6110
Jaxson Dart,5947
Colston Loveland,5513
Bo Nix,5482
Tetairoa McMillan,5457
Trevor Lawrence,5427
Jonathan Taylor,5330
James Cook,5264
Brock Purdy,5192
Tyler Warren,4978
George Pickens,4973
Emeka Egbuka,4864
Nico Collins,4553
Jordan Love,4552
Chris Olave,4499
Garrett Wilson,4462
Kenneth Walker,4341
Christian McCaffrey,4302
Dak Prescott,4293
TreVeyon Henderson,4278
Quinshon Judkins,3984
Breece Hall,3860
Ladd McConkey,3836
Carnell Tate,3824
Cam Ward,3777
Fernando Mendoza,3724
Rome Odunze,3563
Rashee Rice,3532
Makai Lemon,3528
Chase Brown,3518
Bucky Irving,3459
Luther Burden,3398
Harold Fannin,3387
Kenyon Sadiq,3384
Saquon Barkley,3349
Baker Mayfield,3326
Tucker Kraft,3309
Marvin Harrison,3303
Brian Thomas,3227
Sam LaPorta,3216
C.J. Stroud,3209
A.J. Brown,3176
Tee Higgins,3149
Jared Goff,3135
Zay Flowers,3065
Kyren Williams,3054
Jordyn Tyson,3013
DeVonta Smith,2993
Jaylen Waddle,2978
Tyler Shough,2974
Kyle Pitts,2972
Javonte Williams,2966
Sam Darnold,2960
Josh Jacobs,2919
Travis Etienne,2917
Bryce Young,2899
Cam Skattebo,2890
Kyler Murray,2880
Jameson Williams,2861
Malik Willis,2687
DJ Moore,2594
Daniel Jones,2586
Jadarian Price,2564
Oronde Gadsden,2505
Alec Pierce,2494
Bhayshul Tuten,2481
Omar Cooper,2409
Derrick Henry,2384
KC Concepcion,2381
RJ Harvey,2375
Jonah Coleman,2344
Travis Hunter,2270
Eli Stowers,2231
Denzel Boston,2225
Jordan Addison,2206
Matthew Stafford,2118
Parker Washington,2105
Davante Adams,2101
Isaiah Likely,2097
David Montgomery,2088
Michael Wilson,2078
Wan'Dale Robinson,2068
Mike Evans,2015
Emmett Johnson,2005
Matthew Golden,1998
Nicholas Singleton,1956
Ty Simpson,1953
Mike Washington,1931
Christian Watson,1913
D'Andre Swift,1880
Terry McLaurin,1831
DK Metcalf,1829
Zach Charbonnet,1828
Romeo Doubs,1824
Chuba Hubbard,1794
Elijah Sarratt,1794
George Kittle,1788
Chris Bell,1779
Michael Pittman,1775
Dalton Kincaid,1759
Jake Ferguson,1745
Tyler Allgeier,1707
Ricky Pearsall,1696
Jayden Higgins,1664
Kyle Monangai,1656
Michael Penix,1592
Chig Okonkwo,1588
Xavier Worthy,1573
Brenton Strange,1539
Josh Downs,1537
J.J. McCarthy,1536
Jonathon Brooks,1528
T.J. Hockenson,1519
Courtland Sutton,1501
Rico Dowdle,1498
Jaylen Warren,1494
Jayden Reed,1493
Tua Tagovailoa,1486
J.K. Dobbins,1477
Zachariah Branch,1475
Jakobi Meyers,1470
Jalen McMillan,1459
Quentin Johnston,1456
Rhamondre Stevenson,1433
Shedeur Sanders,1421
Blake Corum,1414
Gunnar Helm,1410
Chris Brazzell,1399
Chris Godwin,1399
AJ Barner,1397
Demond Claiborne,1386
Mason Taylor,1384
Chris Rodriguez,1362
Kirk Cousins,1358
Germie Bernard,1345
Jacoby Brissett,1343
Terrance Ferguson,1336
Mark Andrews,1333
Brian Robinson,1327
Tre' Harris,1326
Dallas Goedert,1323
Max Klare,1315
Travis Kelce,1305
Malachi Fields,1300
Kenneth Gainwell,1295
Braelon Allen,1284
Jalen Coker,1282
Ja'Kobi Lane,1279
Dylan Sampson,1255
Geno Smith,1250
Tank Bigsby,1241
Khalil Shakir,1239
Mac Jones,1233
Brandon Aiyuk,1231
Jordan Mason,1229
Jacory Croskey-Merritt,1223
Tank Dell,1221
David Njoku,1221
Rachaad White,1203
Kaytron Allen,1202
Juwan Johnson,1200
Antonio Williams,1192
Justin Fields,1185
Skyler Bell,1183
Jerry Jeudy,1178
Tyreek Hill,1175
Woody Marks,1174
Jauan Jennings,1163
Dontayvion Wicks,1158
Ted Hurst,1155
Anthony Richardson,1151
Kaleb Johnson,1146
Isaac TeSlaa,1145
Deshaun Watson,1145
Tony Pollard,1144
Trey Benson,1131
Jordan James,1128
Cade Otton,1124
Rashid Shaheed,1124
Keaton Mitchell,1115
Pat Bryant,1114
Isiah Pacheco,1106
Keon Coleman,1095
Elic Ayomanor,1094
Hunter Henry,1085
Adonai Mitchell,1069
Troy Franklin,1068
Ollie Gordon,1067
Tyrone Tracy,1066
Jaylin Noel,1065
Emanuel Wilson,1064
Dalton Schultz,1048
Alvin Kamara,1047
Kayshon Boutte,1038
Jalen Nailor,1031
Tyjae Spears,1027
Pat Freiermuth,1015
Chimere Dike,1003
Le'Veon Moss,1002
Aaron Jones,1000
Calvin Ridley,994
Jack Bech,992
Kyle Williams,968
Tre Tucker,959
Garrett Nussmeier,952
James Conner,944
Jake Tonges,940
Michael Trigg,931
Deebo Samuel,924
Malik Washington,913
J'Mari Taylor,887
Ray Davis,858
Tory Horton,854
Aaron Rodgers,824
Theo Johnson,819
Kimani Vidal,787
Dont'e Thornton,772
Elijah Arroyo,731
Isaiah Bond,695
Tez Johnson,601
Cade Klubnik,596
Stefon Diggs,559
DJ Giddens,526
Evan Engram,480
