name,value
Aaron Jones,123.0
Aaron Rodgers,13.0
Adam Randall,139.0
Adonai Mitchell,134.0
AJ Barner,63.0
Alvin Kamara,238.0
Antonio Gibson,23.0
Ben Sinnott,13.0
Blake Corum,293.0
Braelon Allen,183.0
Brandon Aiyuk,443.0
Brashard Smith,98.0
Brenton Strange,99.0
Brian Robinson,97.0
Bryce Lance,100.0
Bryce Young,185.0
Cade Otton,70.0
Calvin Austin,10.0
Calvin Ridley,59.0
Cam Akers,15.0
Cedric Tillman,106.0
Chigoziem Okonkwo,12.0
Chimere Dike,173.0
Chris Bell,219.0
Chris Brazzell,363.0
Chris Rodriguez,28.0
Christian Kirk,32.0
Colby Parkinson,18.0
Cole Kmet,18.0
Cooper Kupp,85.0
Dallas Goedert,220.0
Dalton Schultz,30.0
Damien Martinez,26.0
Darnell Mooney,63.0
David Njoku,288.0
DeAndre Hopkins,12.0
Deebo Samuel,438.0
Demario Douglas,22.0
Demond Claiborne,35.0
Deshaun Watson,15.0
Devin Neal,58.0
Dillon Gabriel,18.0
DJ Giddens,14.0
Dont'e Thornton,43.0
Dontayvion Wicks,35.0
Dyami Brown,25.0
Dylan Sampson,173.0
Eli Stowers,366.0
Elic Ayomanor,332.0
Elijah Arroyo,91.0
Elijah Moore,87.0
Elijah Sarratt,41.0
Emanuel Wilson,34.0
Emmett Johnson,131.0
Evan Engram,41.0
Geno Smith,19.0
Germie Bernard,302.0
Gunnar Helm,41.0
Hunter Henry,39.0
Isaac TeSlaa,127.0
Isaiah Bond,53.0
Isaiah Davis,11.0
Isaiah Likely,423.0
Isiah Pacheco,118.0
J.J. McCarthy,215.0
Jack Bech,150.0
Jacoby Brissett,58.0
Jacory Croskey-Merritt,416.0
Jalen Coker,70.0
Jalen McMillan,101.0
Jalen Royals,40.0
Jalin Hyatt,11.0
James Conner,46.0
Jared Wiley,15.0
Jarquez Hunter,12.0
Jauan Jennings,402.0
Javon Baker,36.0
Jaydon Blue,59.0
Jaylen Wright,99.0
Jaylin Noel,165.0
Joe Mixon,70.0
Jonathon Brooks,274.0
Jonnu Smith,44.0
Jordan James,20.0
Jordan Mason,261.0
Joshua Palmer,12.0
Justice Hill,10.0
Justin Fields,16.0
Juwan Johnson,86.0
Kaleb Johnson,288.0
Kareem Hunt,18.0
Kayshon Boutte,135.0
Keaton Mitchell,14.0
Keenan Allen,25.0
Kendre Miller,22.0
Kenneth Gainwell,115.0
Keon Coleman,179.0
Kimani Vidal,49.0
Kirk Cousins,31.0
Kyle Monangai,442.0
Kyle Williams,175.0
Le'Veon Moss,81.0
LeQuint Allen,17.0
Luke Musgrave,9.0
Mac Jones,14.0
Malachi Corley,72.0
Malachi Fields,173.0
Malik Washington,24.0
Malik Willis,192.0
Mark Andrews,362.0
MarShawn Lloyd,10.0
Marvin Mims,48.0
Matthew Stafford,181.0
Max Klare,234.0
Michael Mayer,19.0
Michael Penix,246.0
Michael Trigg,123.0
Mike Evans,436.0
Mike Washington,293.0
Mike Williams,27.0
Najee Harris,24.0
Nick Chubb,35.0
Noah Gray,11.0
Ollie Gordon,88.0
Parker Washington,298.0
Pat Bryant,77.0
Pat Freiermuth,29.0
Quinn Ewers,10.0
Rachaad White,66.0
Raheem Mostert,17.0
Rashid Shaheed,351.0
Rashod Bateman,23.0
Ray Davis,36.0
Rhamondre Stevenson,410.0
Roman Wilson,38.0
Romeo Doubs,456.0
Roschon Johnson,12.0
Sean Tucker,26.0
Shedeur Sanders,22.0
Stefon Diggs,134.0
Tank Bigsby,36.0
Tank Dell,44.0
Taylen Green,9.0
Ted Hurst,209.0
Terrance Ferguson,162.0
Tez Johnson,55.0
Theo Johnson,95.0
Tony Pollard,396.0
Tory Horton,136.0
Travis Kelce,90.0
Tre Harris,211.0
Tre Tucker,71.0
Trevor Etienne,16.0
Troy Franklin,294.0
Tua Tagovailoa,71.0
Ty Simpson,258.0
Tyjae Spears,389.0
Tyler Allgeier,358.0
Tyler Lockett,22.0
Tyler Shough,120.0
Tyreek Hill,50.0
Tyrone Tracy,405.0
Will Shipley,15.0
Woody Marks,444.0
Xavier Legette,173.0
Zachariah Branch,70.0
