name,value
2026 Early 1st,5193.0
2026 Early 2nd,1883.0
2026 Early 3rd,796.0
2026 Early 4th,484.0
2026 Late 1st,2377.0
2026 Late 2nd,1285.0
2026 Late 3rd,558.0
2026 Late 4th,404.0
2026 Mid 1st,2993.0
2026 Mid 2nd,1555.0
2026 Mid 3rd,660.0
2026 Mid 4th,455.0
2027 Early 1st,3794.0
2027 Early 2nd,1834.0
2027 Early 3rd,783.0
2027 Early 4th,459.0
2027 Late 1st,2296.0
2027 Late 2nd,1269.0
2027 Late 3rd,542.0
2027 Late 4th,372.0
2027 Mid 1st,2917.0
2027 Mid 2nd,1517.0
2027 Mid 3rd,617.0
2027 Mid 4th,418.0
2028 Early 1st,3248.0
2028 Early 2nd,1712.0
2028 Early 3rd,744.0
2028 Early 4th,457.0
2028 Late 1st,2206.0
2028 Late 2nd,1236.0
2028 Late 3rd,493.0
2028 Late 4th,366.0
2028 Mid 1st,2906.0
2028 Mid 2nd,1440.0
2028 Mid 3rd,579.0
2028 Mid 4th,410.0
A.J. Brown,3180.0
Aaron Jones,1021.0
Aaron Rodgers,915.0
Adonai Mitchell,1092.0
AJ Barner,1324.0
Alec Pierce,2441.0
Alvin Kamara,1046.0
Amon-Ra St. Brown,7574.0
Andrei Iosivas,98.0
Anthony Richardson,1177.0
Antonio Williams,1206.0
Ashton Jeanty,7323.0
Audric Estime,24.0
Baker Mayfield,3228.0
Ben Sinnott,205.0
Bhayshul Tuten,2409.0
Bijan Robinson,10200.0
Blake Corum,1465.0
Bo Nix,5414.0
Braelon Allen,1247.0
Brandon Aiyuk,1334.0
Brashard Smith,376.0
Breece Hall,3925.0
Brenton Strange,1509.0
Brian Robinson,1413.0
Brian Thomas,3291.0
Brock Bowers,7732.0
Brock Purdy,5142.0
Bryce Young,2906.0
Bucky Irving,3626.0
C.J. Stroud,3244.0
Cade Otton,1236.0
Caleb Williams,7705.0
Calvin Austin,34.0
Calvin Ridley,926.0
Cam Skattebo,2832.0
Cam Ward,4003.0
Carnell Tate,3779.0
Cedric Tillman,180.0
CeeDee Lamb,6942.0
Chase Brown,3506.0
Chig Okonkwo,1618.0
Chimere Dike,1038.0
Chris Bell,1796.0
Chris Brazzell,1437.0
Chris Godwin,1426.0
Chris Olave,4456.0
Chris Rodriguez,1387.0
Christian Kirk,460.0
Christian McCaffrey,4348.0
Christian Watson,1816.0
Chuba Hubbard,1742.0
Colby Parkinson,326.0
Cole Kmet,141.0
Colston Loveland,5516.0
Cooper Kupp,228.0
Courtland Sutton,1524.0
D'Andre Swift,1837.0
Dak Prescott,4368.0
Dallas Goedert,1386.0
Dalton Kincaid,1766.0
Dalton Schultz,1284.0
Daniel Bellinger,136.0
Daniel Jones,2711.0
Darius Slayton,9.0
Darnell Mooney,777.0
Darnell Washington,212.0
Darren Waller,29.0
Davante Adams,2248.0
David Montgomery,2083.0
David Njoku,960.0
Davis Mills,188.0
De'Von Achane,6388.0
Deebo Samuel,1128.0
DeMario Douglas,184.0
Demond Claiborne,1419.0
Denzel Boston,2638.0
Derrick Henry,2444.0
Deshaun Watson,1291.0
Devaughn Vele,270.0
Devin Neal,354.0
DeVonta Smith,3015.0
Dillon Gabriel,145.0
DJ Giddens,969.0
DJ Moore,2672.0
DK Metcalf,1808.0
Dont'e Thornton,898.0
Dontayvion Wicks,220.0
Drake London,6176.0
Drake Maye,9782.0
Dylan Sampson,1290.0
Efton Chism,30.0
Eli Stowers,2243.0
Elic Ayomanor,1067.0
Elijah Arroyo,901.0
Elijah Sarratt,1718.0
Emanuel Wilson,1187.0
Emari Demercado,24.0
Emeka Egbuka,4837.0
Emmett Johnson,2112.0
Evan Engram,498.0
Fernando Mendoza,4135.0
Gardner Minshew,82.0
Garrett Nussmeier,702.0
Garrett Wilson,4414.0
Geno Smith,1306.0
George Holani,31.0
George Kittle,1768.0
George Pickens,4915.0
Germie Bernard,1327.0
Greg Dulcich,249.0
Gunnar Helm,1219.0
Harold Fannin,3337.0
Hunter Henry,1140.0
Isaac Guerendo,46.0
Isaac TeSlaa,1131.0
Isaiah Bond,913.0
Isaiah Davis,117.0
Isaiah Likely,2134.0
Isiah Pacheco,1156.0
J.J. McCarthy,1530.0
J.K. Dobbins,1505.0
Ja'Kobi Lane,1292.0
Ja'Lynn Polk,94.0
Ja'Marr Chase,10155.0
Ja'Tavion Sanders,232.0
Jack Bech,939.0
Jacoby Brissett,1370.0
Jacory Croskey-Merritt,1194.0
Jadarian Price,2562.0
Jahan Dotson,224.0
Jahmyr Gibbs,10115.0
Jake Ferguson,1869.0
Jake Tonges,1044.0
Jakobi Meyers,1439.0
Jalen Coker,1296.0
Jalen Hurts,6186.0
Jalen McMillan,1445.0
Jalen Milroe,325.0
Jalen Nailor,1038.0
Jalen Royals,164.0
Jalen Tolbert,289.0
Jameis Winston,156.0
James Conner,950.0
James Cook,5275.0
Jameson Williams,2881.0
Jared Goff,3112.0
Jarquez Hunter,209.0
Jauan Jennings,1264.0
Javonte Williams,2929.0
Jaxon Smith-Njigba,10097.0
Jaxson Dart,5986.0
Jayden Daniels,7736.0
Jayden Higgins,1738.0
Jayden Reed,1463.0
Jaydon Blue,404.0
Jaylen Waddle,3002.0
Jaylen Warren,1444.0
Jaylen Wright,391.0
Jaylin Lane,168.0
Jaylin Noel,1033.0
Jeremiyah Love,6866.0
Jerome Ford,27.0
Jerry Jeudy,1191.0
Joe Burrow,7246.0
Joe Flacco,861.0
Joe Milton,218.0
Joe Mixon,200.0
John Metchie,24.0
Jonah Coleman,2663.0
Jonathan Taylor,5305.0
Jonathon Brooks,1516.0
Jordan Addison,2235.0
Jordan James,1066.0
Jordan Love,4510.0
Jordan Mason,1139.0
Jordyn Tyson,3010.0
Josh Allen,10200.0
Josh Downs,1552.0
Josh Jacobs,2956.0
Justice Hill,8.0
Justin Fields,1317.0
Justin Herbert,6509.0
Justin Jefferson,7742.0
Juwan Johnson,1256.0
Kaleb Johnson,1161.0
Kayshon Boutte,994.0
Kaytron Allen,1373.0
KC Concepcion,2308.0
KeAndre Lambert-Smith,5.0
Keaton Mitchell,1195.0
Keenan Allen,52.0
Kendre Miller,6.0
Kenneth Gainwell,1344.0
Kenneth Walker,4283.0
Kenny McIntosh,296.0
Kenyon Sadiq,3139.0
Keon Coleman,1098.0
Khalil Shakir,1306.0
Kimani Vidal,970.0
Kirk Cousins,1384.0
Kyle Monangai,1655.0
Kyle Pitts,2992.0
Kyle Williams,994.0
Kyler Murray,2849.0
Kyren Williams,3068.0
Ladd McConkey,3978.0
Lamar Jackson,7926.0
Le'Veon Moss,993.0
LeQuint Allen,361.0
Luke McCaffrey,169.0
Luther Burden,3306.0
Mac Jones,1292.0
Makai Lemon,3810.0
Malachi Fields,1297.0
Malik Nabers,7714.0
Malik Washington,1034.0
Malik Willis,2586.0
Marcus Mariota,276.0
Mark Andrews,1353.0
Marquise Brown,228.0
MarShawn Lloyd,253.0
Marvin Harrison,3350.0
Marvin Mims,140.0
Mason Taylor,1374.0
Matthew Golden,1792.0
Matthew Stafford,2195.0
Max Klare,1362.0
Michael Mayer,511.0
Michael Penix,1542.0
Michael Pittman,1769.0
Michael Trigg,689.0
Michael Wilson,2113.0
Mike Evans,2037.0
Mike Washington,1829.0
Najee Harris,659.0
Nicholas Singleton,2011.0
Nico Collins,4621.0
Noah Gray,18.0
Ollie Gordon,1003.0
Omar Cooper,2308.0
Omarion Hampton,6189.0
Oronde Gadsden,2511.0
Parker Washington,2021.0
Pat Bryant,1132.0
Pat Freiermuth,1176.0
Patrick Mahomes,6359.0
Puka Nacua,9466.0
Quentin Johnston,1471.0
Quinn Ewers,221.0
Quinshon Judkins,3727.0
Rachaad White,1262.0
Rashee Rice,3499.0
Rashid Shaheed,1181.0
Rashod Bateman,285.0
Ray Davis,76.0
Rhamondre Stevenson,1286.0
Ricky Pearsall,1764.0
Rico Dowdle,1652.0
Riley Leonard,263.0
RJ Harvey,2581.0
Rome Odunze,3398.0
Romeo Doubs,1723.0
Ryan Flournoy,216.0
Sam Darnold,2912.0
Sam LaPorta,3145.0
Saquon Barkley,3350.0
Sean Tucker,606.0
Shedeur Sanders,1497.0
Skyler Bell,1259.0
Spencer Rattler,19.0
Stefon Diggs,859.0
T.J. Hockenson,1496.0
Tahj Brooks,176.0
Tank Bigsby,1158.0
Tank Dell,1200.0
Tanner McKee,35.0
Ted Hurst,1046.0
Tee Higgins,3131.0
Terrance Ferguson,1321.0
Terry McLaurin,1832.0
Tetairoa McMillan,5373.0
Tez Johnson,817.0
Theo Johnson,857.0
Tony Pollard,1134.0
Tory Horton,1070.0
Travis Etienne,2889.0
Travis Hunter,2244.0
Travis Kelce,1407.0
Tre Tucker,965.0
Tre' Harris,1373.0
TreVeyon Henderson,4229.0
Trevor Etienne,262.0
Trevor Lawrence,5472.0
Trey Benson,1240.0
Trey Lance,5.0
Trey McBride,7848.0
Treylon Burks,205.0
Troy Franklin,1176.0
Tua Tagovailoa,1539.0
Tucker Kraft,3295.0
Tutu Atwell,200.0
Ty Simpson,1937.0
Tyjae Spears,1021.0
Tyler Allgeier,1768.0
Tyler Shough,2999.0
Tyler Warren,4817.0
Tyquan Thornton,7.0
Tyreek Hill,1232.0
Tyrone Tracy,1062.0
Wan'Dale Robinson,2152.0
Will Howard,272.0
Will Levis,39.0
Woody Marks,1097.0
Xavier Legette,268.0
Xavier Worthy,1609.0
Zach Charbonnet,1938.0
Zachariah Branch,1389.0
Zay Flowers,2983.0
