name,value
2026 Early 1st,5783
2026 Early 2nd,3288
2026 Early 3rd,2365
2026 Early 4th,1789
2026 Late 1st,3932
2026 Late 2nd,2853
2026 Late 3rd,2113
2026 Late 4th,1499
2026 Mid 1st,4658
2026 Mid 2nd,2982
2026 Mid 3rd,2221
2026 Mid 4th,1667
2027 Early 1st,6851
2027 Early 2nd,3822
2027 Early 3rd,2531
2027 Early 4th,1875
2027 Late 1st,4836
2027 Late 2nd,3061
2027 Late 3rd,2270
2027 Late 4th,1669
2027 Mid 1st,5630
2027 Mid 2nd,3399
2027 Mid 3rd,2340
2027 Mid 4th,1772
2028 Early 1st,5020
2028 Early 2nd,3135
2028 Early 3rd,2173
2028 Early 4th,1624
2028 Late 1st,3885
2028 Late 2nd,2727
2028 Late 3rd,1950
2028 Late 4th,1278
2028 Mid 1st,4551
2028 Mid 2nd,2906
2028 Mid 3rd,2085
2028 Mid 4th,1546
A.J. Brown,4782
Aaron Jones,2152
Aaron Rodgers,1894
Adam Trautman,729
Adonai Mitchell,2726
Aidan O'Connell,978
Ainias Smith,850
AJ Barner,2874
AJ Dillon,797
Alec Pierce,4322
Alexander Mattison,831
Alvin Kamara,2074
Amon-Ra St. Brown,7725
Andrei Iosivas,1689
Anthony Richardson,2559
Antonio Gibson,761
Antonio Williams,1296
Arian Smith,1039
Ashton Jeanty,7465
Audric Estime,1628
Baker Mayfield,4765
Bam Knight,1416
Ben Sinnott,1849
Bhayshul Tuten,3918
Bijan Robinson,9998
Blake Corum,3270
Bo Melton,1111
Bo Nix,6249
Braelon Allen,2736
Brandon Aiyuk,2521
Brashard Smith,2138
Breece Hall,5436
Brenden Rice,839
Brenton Strange,3066
Brevin Jordan,1038
Brian Robinson,2274
Brian Thomas,4929
Brock Bowers,7759
Brock Purdy,5973
Brock Wright,978
Bryce Young,4522
Bub Means,919
Bucky Irving,5009
C.J. Stroud,4848
Cade Klubnik,1017
Cade Otton,2409
Cade Stover,1474
Caleb Williams,7841
Calvin Austin,1632
Calvin Ridley,1870
Cam Akers,977
Cam Skattebo,4406
Cam Ward,5124
Carnell Tate,5193
Carson Wentz,815
Cedric Tillman,2109
CeeDee Lamb,7362
Charlie Kolar,1029
Chase Brown,4936
Chigoziem Okonkwo,2802
Chimere Dike,2708
Chris Bell,1989
Chris Brazzell,2189
Chris Brooks,1132
Chris Godwin,2934
Chris Olave,5709
Chris Rodriguez,2375
Christian Kirk,2101
Christian McCaffrey,5092
Christian Watson,3741
Chuba Hubbard,3407
CJ Daniels,904
Colby Parkinson,2148
Cole Kmet,2061
Colston Loveland,6031
Cooper Kupp,1845
Courtland Sutton,3106
Curtis Samuel,750
D'Andre Swift,3500
D.J. Moore,3871
Dak Prescott,5051
Dallas Goedert,2608
Dalton Kincaid,3332
Dalton Schultz,2322
Dameon Pierce,1119
Damien Martinez,1198
Daniel Bellinger,1554
Daniel Jones,4222
Darius Slayton,1552
Darnell Mooney,2122
Darnell Washington,1889
Darren Waller,1148
Davante Adams,3517
David Montgomery,3437
David Njoku,2608
Davis Allen,1062
Davis Mills,1590
Dawson Knox,1737
De'Von Achane,6833
DeAndre Hopkins,855
Deebo Samuel,2446
Deion Burks,925
Demarcus Robinson,932
Demario Douglas,2138
Demond Claiborne,1118
Denzel Boston,3416
Derius Davis,688
Derrick Henry,3803
Deshaun Watson,1720
Deuce Vaughn,967
Devaughn Vele,1733
Devin Neal,2254
Devin Singletary,1433
DeVonta Smith,4927
Devontez Walker,1402
Dillon Gabriel,1588
DJ Giddens,2134
DK Metcalf,3623
Donovan Edwards,1092
Dont'e Thornton,2153
Dontayvion Wicks,2585
Drake London,6938
Drake Maye,9411
Drew Lock,1045
Dyami Brown,1437
Dylan Sampson,2730
Efton Chism,1456
Eli Stowers,2671
Elic Ayomanor,2819
Elijah Arroyo,2505
Elijah Higgins,1229
Elijah Mitchell,975
