name,value
2026 1st,2880
2026 2nd,1495
2026 3rd,989
2026 4th,738
2026 Pick 1.01,7065
2026 Pick 1.02,4811
2026 Pick 1.03,4161
2026 Pick 1.04,3781
2026 Pick 1.05,3448
2026 Pick 1.06,3039
2026 Pick 1.07,2721
2026 Pick 1.08,2537
2026 Pick 1.09,2455
2026 Pick 1.10,2310
2026 Pick 1.11,2204
2026 Pick 1.12,2109
2026 Pick 2.01,1897
2026 Pick 2.02,1794
2026 Pick 2.03,1707
2026 Pick 2.04,1658
2026 Pick 2.05,1596
2026 Pick 2.06,1532
2026 Pick 2.07,1458
2026 Pick 2.08,1433
2026 Pick 2.09,1395
2026 Pick 2.10,1355
2026 Pick 2.11,1354
2026 Pick 2.12,1328
2026 Pick 3.01,1185
2026 Pick 3.02,1147
2026 Pick 3.03,1140
2026 Pick 3.04,1063
2026 Pick 3.05,1032
2026 Pick 3.06,1003
2026 Pick 3.07,975
2026 Pick 3.08,948
2026 Pick 3.09,923
2026 Pick 3.10,900
2026 Pick 3.11,877
2026 Pick 3.12,856
2026 Pick 4.01,835
2026 Pick 4.02,816
2026 Pick 4.03,797
2026 Pick 4.04,779
2026 Pick 4.05,762
2026 Pick 4.06,746
2026 Pick 4.07,731
2026 Pick 4.08,716
2026 Pick 4.09,701
2026 Pick 4.10,688
2026 Pick 4.11,674
2026 Pick 4.12,662
2027 1st,3020
2027 2nd,1537
2027 3rd,1054
2027 4th,775
2028 1st,2191
2028 2nd,1336
2028 3rd,947
2028 4th,762
A.J. Brown,3399
Aaron Anderson,568
Aaron Jones,1132
Aaron Rodgers,832
Adam Randall,1182
Adonai Mitchell,1251
Aidan O'Connell,17
AJ Barner,1513
Alec Pierce,2310
Alvin Kamara,1099
Amon-Ra St. Brown,7485
Andrei Iosivas,122
Andy Dalton,74
Anthony Richardson,1284
Antonio Williams,1342
Arian Smith,8
Ashton Jeanty,6889
Audric Estime,215
Baker Mayfield,3535
Bauer Sharp,105
Ben Sinnott,362
Bhayshul Tuten,2194
Bijan Robinson,10153
Blake Corum,1651
Bo Nix,5048
Braelon Allen,1300
Brandon Aiyuk,1516
Brashard Smith,515
Breece Hall,3932
Brenen Thompson,1133
Brenton Strange,1641
Brian Robinson,1265
Brian Thomas,3380
Brock Bowers,7393
Brock Purdy,4687
Bryce Young,2986
Bucky Irving,3589
C.J. Stroud,3329
Cade Klubnik,702
Cade Otton,1201
Caleb Williams,6857
Calvin Austin,188
Calvin Ridley,736
Cam Skattebo,2771
Cam Ward,3662
Carnell Tate,4291
Carson Beck,1279
Cedric Tillman,300
CeeDee Lamb,6788
Chase Brown,3762
Chig Okonkwo,1643
Chimere Dike,1154
Chris Bell,1628
Chris Brazzell,1584
Chris Godwin,1662
Chris Olave,4189
Chris Rodriguez,1301
Christian Kirk,527
Christian McCaffrey,3995
Christian Watson,1951
Chuba Hubbard,1833
CJ Daniels,993
CJ Donaldson,897
Colby Parkinson,654
Cole Kmet,433
Cole Payton,664
Colston Loveland,5110
Cooper Kupp,516
Courtland Sutton,1792
D'Andre Swift,2092
Dak Prescott,3953
Dallas Goedert,1499
Dalton Kincaid,1914
Dalton Schultz,1010
Dameon Pierce,29
Dane Key,692
Daniel Jones,2693
Darius Slayton,105
Darnell Mooney,795
Darnell Washington,238
Darren Waller,121
Davante Adams,2129
David Montgomery,2108
David Njoku,1070
Davis Mills,249
Dawson Knox,202
De'Von Achane,6075
Dean Connors,324
Deebo Samuel,1098
Deion Burks,1088
DeMario Douglas,287
Demond Claiborne,1328
Denzel Boston,2612
Derrick Henry,2369
Deshaun Watson,1247
Desmond Reid,355
Devaughn Vele,326
Devin Neal,628
Devin Singletary,145
DeVonta Smith,3036
Devontez Walker,14
Dillon Gabriel,217
DJ Giddens,684
DJ Moore,2454
DK Metcalf,1932
Dont'e Thornton,549
Dontayvion Wicks,418
Drake London,5888
Drake Maye,8908
Drew Allar,951
Dyami Brown,74
Dylan Devezin,514
Dylan Sampson,1265
Efton Chism,89
Eli Stowers,2151
Elic Ayomanor,1033
Elijah Arroyo,832
Elijah Sarratt,1678
Emanuel Wilson,1146
Emari Demercado,145
Emeka Egbuka,4586
Emmett Johnson,1957
Eric McAlister,1062
Eric Rivers,411
Erick All,44
Evan Engram,539
Fernando Mendoza,4125
Gardner Minshew,280
Garrett Nussmeier,706
Garrett Wilson,4156
Geno Smith,1396
George Holani,115
