name,value
Jahmyr Gibbs,10200
Bijan Robinson,10200
Josh Allen,10200
Ja'Marr Chase,10158
Jaxon Smith-Njigba,10110
Drake Maye,9957
Puka Nacua,9335
Lamar Jackson,8038
Brock Bowers,7972
Jayden Daniels,7966
Malik Nabers,7937
Justin Jefferson,7869
Trey McBride,7860
Caleb Williams,7848
Amon-Ra St. Brown,7722
Ashton Jeanty,7540
Joe Burrow,7355
CeeDee Lamb,7276
Justin Herbert,6564
Patrick Mahomes,6468
Jeremiyah Love,6441
De'Von Achane,6424
Omarion Hampton,6296
Drake London,6152
Jalen Hurts,6085
Jaxson Dart,5964
Bo Nix,5520
Colston Loveland,5512
Tetairoa McMillan,5490
Trevor Lawrence,5440
Jonathan Taylor,5309
James Cook,5254
Brock Purdy,5202
Tyler Warren,5013
George Pickens,4977
Emeka Egbuka,4949
Jordan Love,4606
Nico Collins,4560
Chris Olave,4458
Garrett Wilson,4447
Kenneth Walker,4443
Dak Prescott,4317
Christian McCaffrey,4295
TreVeyon Henderson,4240
Quinshon Judkins,4030
Breece Hall,3881
Ladd McConkey,3779
Carnell Tate,3773
Fernando Mendoza,3739
Cam Ward,3672
Rome Odunze,3597
Chase Brown,3554
Rashee Rice,3492
Makai Lemon,3489
Bucky Irving,3487
Saquon Barkley,3433
Harold Fannin,3400
Luther Burden,3390
Kenyon Sadiq,3382
Baker Mayfield,3372
Tucker Kraft,3315
Marvin Harrison,3312
Brian Thomas,3223
C.J. Stroud,3211
A.J. Brown,3199
Sam LaPorta,3189
Jared Goff,3184
Tee Higgins,3143
Kyren Williams,3084
DeVonta Smith,3045
Zay Flowers,3041
Jordyn Tyson,3040
Tyler Shough,2998
Sam Darnold,2974
Jaylen Waddle,2973
Travis Etienne,2960
Javonte Williams,2944
Josh Jacobs,2938
Jameson Williams,2912
Kyle Pitts,2908
Cam Skattebo,2892
Bryce Young,2889
Kyler Murray,2843
Malik Willis,2680
Jadarian Price,2577
DJ Moore,2551
Daniel Jones,2546
Oronde Gadsden,2515
Bhayshul Tuten,2489
Alec Pierce,2452
KC Concepcion,2447
Omar Cooper,2427
Derrick Henry,2427
RJ Harvey,2370
Travis Hunter,2302
Jonah Coleman,2281
Eli Stowers,2234
Jordan Addison,2205
Parker Washington,2108
David Montgomery,2101
Denzel Boston,2086
Michael Wilson,2079
Matthew Stafford,2072
Matthew Golden,2068
Davante Adams,2065
Wan'Dale Robinson,2064
Isaiah Likely,2048
Emmett Johnson,2001
Mike Evans,1979
Nicholas Singleton,1965
Ty Simpson,1940
D'Andre Swift,1934
Mike Washington,1931
Christian Watson,1922
Terry McLaurin,1832
Zach Charbonnet,1810
Chuba Hubbard,1810
Elijah Sarratt,1787
DK Metcalf,1785
Romeo Doubs,1780
George Kittle,1772
Chris Bell,1770
Dalton Kincaid,1757
Jake Ferguson,1751
Tyler Allgeier,1736
Michael Pittman,1732
Kyle Monangai,1709
Ricky Pearsall,1667
Jayden Higgins,1652
Michael Penix,1582
Xavier Worthy,1567
Chig Okonkwo,1554
Josh Downs,1521
Jonathon Brooks,1514
J.J. McCarthy,1510
T.J. Hockenson,1508
Brenton Strange,1502
Jalen McMillan,1495
Tua Tagovailoa,1493
Zachariah Branch,1493
Courtland Sutton,1487
Jakobi Meyers,1485
Jayden Reed,1475
Rico Dowdle,1472
Quentin Johnston,1471
J.K. Dobbins,1454
Jaylen Warren,1437
Blake Corum,1430
Rhamondre Stevenson,1412
Shedeur Sanders,1411
Demond Claiborne,1410
AJ Barner,1406
Gunnar Helm,1398
Chris Brazzell,1394
Chris Godwin,1381
Mason Taylor,1380
Mark Andrews,1372
Jacoby Brissett,1337
Terrance Ferguson,1336
Dallas Goedert,1333
Brian Robinson,1332
Germie Bernard,1330
Chris Rodriguez,1327
Braelon Allen,1325
Kenneth Gainwell,1317
Max Klare,1313
Dylan Sampson,1304
Tre' Harris,1303
Jalen Coker,1294
Kirk Cousins,1285
Malachi Fields,1281
Travis Kelce,1274
Ja'Kobi Lane,1263
Jordan Mason,1251
Tank Bigsby,1241
Geno Smith,1238
Dontayvion Wicks,1237
Khalil Shakir,1225
Juwan Johnson,1218
Mac Jones,1216
Jacory Croskey-Merritt,1210
Rachaad White,1206
Brandon Aiyuk,1205
Antonio Williams,1199
Skyler Bell,1191
Kaytron Allen,1187
Jerry Jeudy,1177
David Njoku,1173
Tyreek Hill,1170
Tank Dell,1168
Kaleb Johnson,1166
Justin Fields,1157
Ted Hurst,1156
Woody Marks,1143
Rashid Shaheed,1141
Deshaun Watson,1140
Trey Benson,1138
Tony Pollard,1131
Isaac TeSlaa,1131
Cade Otton,1131
Keaton Mitchell,1108
Dalton Schultz,1105
Jordan James,1103
Pat Bryant,1102
Isiah Pacheco,1091
Elic Ayomanor,1090
Keon Coleman,1088
Jaylin Noel,1087
Adonai Mitchell,1063
Ollie Gordon,1057
Tyrone Tracy,1057
Pat Freiermuth,1056
Troy Franklin,1050
Emanuel Wilson,1046
Alvin Kamara,1042
