name,value
Josh Allen,10200
Bijan Robinson,10200
Ja'Marr Chase,10200
Jahmyr Gibbs,10127
Jaxon Smith-Njigba,9988
Drake Maye,9982
Puka Nacua,9425
Lamar Jackson,8019
Malik Nabers,7944
Brock Bowers,7935
Justin Jefferson,7923
Trey McBride,7883
Jayden Daniels,7796
Caleb Williams,7730
Amon-Ra St. Brown,7680
Ashton Jeanty,7477
Joe Burrow,7347
CeeDee Lamb,7166
Justin Herbert,6504
Patrick Mahomes,6390
Omarion Hampton,6296
De'Von Achane,6272
Jeremiyah Love,6209
Drake London,6204
Jalen Hurts,6106
Jaxson Dart,5941
Colston Loveland,5507
Bo Nix,5476
Tetairoa McMillan,5457
Trevor Lawrence,5422
Jonathan Taylor,5323
James Cook,5259
Brock Purdy,5185
Tyler Warren,4978
George Pickens,4969
Emeka Egbuka,4861
Jordan Love,4545
Nico Collins,4545
Chris Olave,4495
Garrett Wilson,4458
Kenneth Walker,4339
Christian McCaffrey,4293
Dak Prescott,4283
TreVeyon Henderson,4270
Quinshon Judkins,3975
Breece Hall,3919
Ladd McConkey,3833
Carnell Tate,3817
Cam Ward,3776
Fernando Mendoza,3724
Rome Odunze,3557
Makai Lemon,3528
Rashee Rice,3526
Chase Brown,3515
Bucky Irving,3454
Luther Burden,3394
Kenyon Sadiq,3384
Harold Fannin,3379
Saquon Barkley,3351
Baker Mayfield,3322
Tucker Kraft,3308
Marvin Harrison,3296
Brian Thomas,3223
Sam LaPorta,3216
C.J. Stroud,3205
A.J. Brown,3171
Tee Higgins,3141
Jared Goff,3121
Zay Flowers,3059
Kyren Williams,3045
Jordyn Tyson,3013
DeVonta Smith,2987
Jaylen Waddle,2975
Tyler Shough,2974
Kyle Pitts,2969
Javonte Williams,2964
Sam Darnold,2957
Travis Etienne,2919
Josh Jacobs,2918
Bryce Young,2900
Cam Skattebo,2891
Kyler Murray,2879
Jameson Williams,2860
Malik Willis,2683
DJ Moore,2587
Daniel Jones,2586
Jadarian Price,2564
Oronde Gadsden,2495
Alec Pierce,2490
Bhayshul Tuten,2478
Omar Cooper,2409
Derrick Henry,2380
KC Concepcion,2380
RJ Harvey,2374
Jonah Coleman,2344
Travis Hunter,2268
Eli Stowers,2231
Denzel Boston,2223
Jordan Addison,2209
Matthew Stafford,2120
Davante Adams,2105
Parker Washington,2102
Isaiah Likely,2097
David Montgomery,2089
Michael Wilson,2076
Wan'Dale Robinson,2066
Mike Evans,2007
Emmett Johnson,2005
Matthew Golden,1999
Nicholas Singleton,1956
Ty Simpson,1953
Mike Washington,1931
Christian Watson,1909
D'Andre Swift,1877
Terry McLaurin,1832
DK Metcalf,1828
Zach Charbonnet,1823
Romeo Doubs,1821
Elijah Sarratt,1794
Chuba Hubbard,1792
George Kittle,1790
Chris Bell,1779
Michael Pittman,1777
Dalton Kincaid,1759
Jake Ferguson,1747
Tyler Allgeier,1696
Ricky Pearsall,1692
Jayden Higgins,1663
Kyle Monangai,1657
Michael Penix,1593
Chig Okonkwo,1585
Xavier Worthy,1572
Josh Downs,1541
Brenton Strange,1539
J.J. McCarthy,1534
Jonathon Brooks,1525
T.J. Hockenson,1524
Courtland Sutton,1503
Rico Dowdle,1497
Jaylen Warren,1491
Jayden Reed,1491
Tua Tagovailoa,1484
J.K. Dobbins,1477
Zachariah Branch,1475
Jakobi Meyers,1469
Jalen McMillan,1457
Quentin Johnston,1455
Rhamondre Stevenson,1430
Shedeur Sanders,1420
Blake Corum,1410
Gunnar Helm,1406
Chris Brazzell,1399
Chris Godwin,1397
AJ Barner,1393
Demond Claiborne,1386
Mason Taylor,1381
Chris Rodriguez,1359
Kirk Cousins,1355
Germie Bernard,1345
Jacoby Brissett,1344
Terrance Ferguson,1339
Mark Andrews,1330
Dallas Goedert,1324
Brian Robinson,1323
Tre' Harris,1323
Max Klare,1315
Travis Kelce,1301
Malachi Fields,1300
Kenneth Gainwell,1290
Braelon Allen,1283
Jalen Coker,1283
Ja'Kobi Lane,1279
Dylan Sampson,1253
Geno Smith,1243
Tank Bigsby,1241
Khalil Shakir,1237
Mac Jones,1231
Brandon Aiyuk,1228
Jordan Mason,1228
Jacory Croskey-Merritt,1226
Tank Dell,1222
David Njoku,1212
Rachaad White,1205
Juwan Johnson,1203
Kaytron Allen,1202
Antonio Williams,1192
Justin Fields,1185
Skyler Bell,1183
Jerry Jeudy,1177
Woody Marks,1174
Tyreek Hill,1173
Dontayvion Wicks,1159
Jauan Jennings,1156
Ted Hurst,1155
Anthony Richardson,1150
Kaleb Johnson,1149
Isaac TeSlaa,1144
Deshaun Watson,1143
Tony Pollard,1140
Trey Benson,1131
Jordan James,1126
Cade Otton,1123
Rashid Shaheed,1119
Pat Bryant,1111
Keaton Mitchell,1109
Isiah Pacheco,1107
Keon Coleman,1095
Hunter Henry,1094
Elic Ayomanor,1093
Adonai Mitchell,1068
Tyrone Tracy,1067
Troy Franklin,1067
Jaylin Noel,1066
Ollie Gordon,1065
Emanuel Wilson,1063
Dalton Schultz,1048
Alvin Kamara,1047
Kayshon Boutte,1035
Jalen Nailor,1030
Tyjae Spears,1024
Pat Freiermuth,1004
Le'Veon Moss,1002
Aaron Jones,998
Chimere Dike,997
Calvin Ridley,993
Jack Bech,990
Kyle Williams,967
Tre Tucker,957
Garrett Nussmeier,952
Malik Washington,949
Jake Tonges,941
Michael Trigg,931
Deebo Samuel,924
James Conner,919
J'Mari Taylor,887
Ray Davis,857
Tory Horton,853
Aaron Rodgers,824
Theo Johnson,819
Kimani Vidal,786
Elijah Arroyo,731
Dont'e Thornton,723
Isaiah Bond,695
Tez Johnson,601
Cade Klubnik,596
Stefon Diggs,559
DJ Giddens,525
Evan Engram,480
Christian Kirk,463
Najee Harris,461
Darnell Mooney,433
Joe Flacco,430
Jaydon Blue,429
Xavier Legette,398
Will Howard,390
Michael Mayer,388
Ja'Tavion Sanders,379
Jaylen Wright,365
Sean Tucker,364
Riley Leonard,352
MarShawn Lloyd,303
DeMario Douglas,300
Jonnu Smith,299
Brashard Smith,295
Mike Gesicki,289
LeQuint Allen,281
Marvin Mims,277
Greg Dulcich,268
Trevor Etienne,264
Jalen Milroe,257
Savion Williams,256
Jameis Winston,249
Cedric Tillman,241
Marcus Mariota,236
Colby Parkinson,235
Jalen Tolbert,235
Devin Neal,230
Ben Sinnott,223
Tyson Bagent,203
Cole Kmet,203
Cooper Kupp,200
Jaylin Lane,198
Jahan Dotson,198
Devaughn Vele,193
Rashod Bateman,189
Marquise Brown,188
Dillon Gabriel,185
Tyquan Thornton,184
Luke McCaffrey,183
Darnell Washington,176
Jarquez Hunter,163
Joe Milton,163
Kendre Miller,161
Joe Mixon,161
Quinn Ewers,146
Jalen Royals,135
Tahj Brooks,129
Davis Mills,122
Gardner Minshew,116
KeAndre Lambert-Smith,110
Ja'Lynn Polk,87
Kenny McIntosh,55
Audric Estime,44
Treylon Burks,42
Raheim Sanders,39
Keenan Allen,39
Efton Chism,35
Ryan Flournoy,34
Tutu Atwell,23
Isaiah Davis,19
Daniel Bellinger,17
Andrei Iosivas,15
Spencer Rattler,9
Tanner McKee,4
Will Levis,3
Darren Waller,3
Isaac Guerendo,3
George Holani,2
Calvin Austin,2
John Metchie,2
