name,value
2026 Early 1st,5854
2026 Early 2nd,3356
2026 Early 3rd,2397
2026 Early 4th,1837
2026 Late 1st,3965
2026 Late 2nd,2871
2026 Late 3rd,2144
2026 Late 4th,1530
2026 Mid 1st,4758
2026 Mid 2nd,3044
2026 Mid 3rd,2247
2026 Mid 4th,1660
2027 Early 1st,6839
2027 Early 2nd,3741
2027 Early 3rd,2562
2027 Early 4th,1819
2027 Late 1st,4789
2027 Late 2nd,3053
2027 Late 3rd,2234
2027 Late 4th,1651
2027 Mid 1st,5618
2027 Mid 2nd,3454
2027 Mid 3rd,2395
2027 Mid 4th,1790
2028 Early 1st,4998
2028 Early 2nd,3115
2028 Early 3rd,2164
2028 Early 4th,1626
2028 Late 1st,3897
2028 Late 2nd,2712
2028 Late 3rd,1953
2028 Late 4th,1346
2028 Mid 1st,4522
2028 Mid 2nd,2906
2028 Mid 3rd,2140
2028 Mid 4th,1532
A.J. Brown,4786
Aaron Jones,2073
Aaron Rodgers,1844
Adonai Mitchell,2706
Aidan O'Connell,1002
Ainias Smith,851
AJ Barner,2896
AJ Dillon,825
Alec Pierce,4362
Alexander Mattison,835
Alvin Kamara,2131
Amon-Ra St. Brown,7712
Andrei Iosivas,1731
Anthony Richardson,2528
Antonio Gibson,833
Antonio Williams,1322
Arian Smith,1056
Ashton Jeanty,7480
Audric Estime,1618
Baker Mayfield,4763
Bam Knight,1451
Barion Brown,743
Ben Sinnott,1875
Bhayshul Tuten,3921
Bijan Robinson,9988
Blake Corum,3268
Bo Melton,1094
Bo Nix,6269
Braelon Allen,2752
Brandon Aiyuk,2599
Brashard Smith,2151
Breece Hall,5374
Brenden Rice,840
Brenton Strange,3099
Brevin Jordan,1040
Brian Robinson,2259
Brian Thomas,4929
Brock Bowers,7716
Brock Purdy,5946
Brock Wright,983
Bryce Young,4520
Bub Means,903
Bucky Irving,5099
C.J. Stroud,4798
Cade Klubnik,1011
Cade Otton,2501
Cade Stover,1475
Caleb Williams,7736
Calvin Austin,1678
Calvin Ridley,1842
Cam Akers,982
Cam Skattebo,4524
Cam Ward,5144
Carnell Tate,5185
Carson Wentz,745
Cedric Tillman,2132
CeeDee Lamb,7333
Charlie Kolar,1034
Chase Brown,4940
Chigoziem Okonkwo,2752
Chimere Dike,2747
Chris Bell,1946
Chris Brazzell,2103
