name,value
Aaron Jones,111.0
Aaron Rodgers,13.0
Adam Randall,140.0
Adonai Mitchell,135.0
AJ Barner,51.0
Alvin Kamara,195.0
Antonio Gibson,28.0
Ben Sinnott,13.0
Blake Corum,281.0
Braelon Allen,167.0
Brandon Aiyuk,457.0
Brashard Smith,90.0
Brenton Strange,90.0
Brian Robinson,78.0
Bryce Lance,114.0
Bryce Young,189.0
Cade Otton,66.0
Calvin Austin,9.0
Calvin Ridley,68.0
Cam Akers,12.0
Cedric Tillman,113.0
Chigoziem Okonkwo,11.0
Chimere Dike,159.0
Chris Bell,232.0
Chris Brazzell,340.0
Chris Rodriguez,27.0
Christian Kirk,33.0
Colby Parkinson,18.0
Cole Kmet,16.0
Cooper Kupp,81.0
Dallas Goedert,260.0
Dalton Schultz,31.0
Damien Martinez,26.0
Daniel Jones,435.0
Darnell Mooney,63.0
David Njoku,299.0
DeAndre Hopkins,12.0
Deebo Samuel,434.0
Demario Douglas,24.0
Demond Claiborne,36.0
Deshaun Watson,17.0
Devin Neal,72.0
Dillon Gabriel,17.0
DJ Giddens,16.0
Dont'e Thornton,42.0
Dontayvion Wicks,32.0
Dyami Brown,23.0
Dylan Sampson,185.0
Eli Stowers,453.0
Elic Ayomanor,263.0
Elijah Arroyo,71.0
Elijah Moore,94.0
Elijah Sarratt,44.0
Emanuel Wilson,34.0
Emmett Johnson,127.0
Evan Engram,45.0
Geno Smith,18.0
Germie Bernard,346.0
Gunnar Helm,44.0
Hunter Henry,38.0
Isaac TeSlaa,109.0
Isaiah Bond,46.0
Isaiah Davis,11.0
Isaiah Likely,499.0
Isiah Pacheco,133.0
J.J. McCarthy,265.0
Jack Bech,135.0
Jacoby Brissett,54.0
Jacory Croskey-Merritt,401.0
Jakobi Meyers,388.0
Jalen Coker,67.0
Jalen McMillan,102.0
Jalen Royals,35.0
Jalin Hyatt,9.0
James Conner,43.0
Jared Wiley,15.0
Jarquez Hunter,12.0
Jauan Jennings,337.0
Javon Baker,35.0
Jaydon Blue,59.0
Jaylen Wright,110.0
Jaylin Noel,188.0
Joe Mixon,76.0
Jonathon Brooks,264.0
Jonnu Smith,49.0
Jordan James,21.0
Jordan Mason,284.0
Joshua Palmer,14.0
Justice Hill,11.0
Justin Fields,14.0
Juwan Johnson,76.0
Kaleb Johnson,266.0
Kareem Hunt,18.0
Kayshon Boutte,144.0
Keaton Mitchell,13.0
Keenan Allen,26.0
Kendre Miller,23.0
Kenneth Gainwell,137.0
Keon Coleman,182.0
Kimani Vidal,52.0
Kirk Cousins,28.0
Kyle Williams,169.0
Le'Veon Moss,70.0
LeQuint Allen,18.0
Luke Musgrave,8.0
Mac Jones,14.0
Malachi Corley,67.0
Malachi Fields,164.0
Malik Washington,19.0
Malik Willis,212.0
Mark Andrews,428.0
MarShawn Lloyd,10.0
Marvin Mims,49.0
Matthew Stafford,203.0
Max Klare,230.0
Michael Mayer,19.0
Michael Penix,265.0
Michael Trigg,124.0
Mike Evans,392.0
Mike Washington,304.0
Mike Williams,31.0
Najee Harris,21.0
Nick Chubb,32.0
Noah Gray,11.0
Ollie Gordon,78.0
Parker Washington,262.0
Pat Bryant,79.0
Pat Freiermuth,28.0
Quinn Ewers,11.0
Rachaad White,64.0
Raheem Mostert,16.0
Rashid Shaheed,348.0
Rashod Bateman,20.0
Ray Davis,36.0
Rhamondre Stevenson,459.0
Roman Wilson,36.0
Romeo Doubs,436.0
Roschon Johnson,12.0
Sean Tucker,30.0
Shedeur Sanders,23.0
Stefon Diggs,144.0
T.J. Hockenson,468.0
Tank Bigsby,41.0
Tank Dell,56.0
Taylen Green,9.0
Ted Hurst,231.0
Terrance Ferguson,175.0
Tez Johnson,58.0
Theo Johnson,79.0
Tony Pollard,324.0
Tory Horton,122.0
Travis Kelce,81.0
Tre Harris,203.0
Tre Tucker,65.0
Trevor Etienne,17.0
Troy Franklin,251.0
Tua Tagovailoa,67.0
Ty Simpson,267.0
Tyjae Spears,431.0
Tyler Allgeier,341.0
Tyler Lockett,22.0
Tyler Shough,116.0
Tyreek Hill,52.0
Tyrone Tracy,388.0
Will Shipley,17.0
Xavier Legette,141.0
Zach Charbonnet,485.0
Zachariah Branch,65.0
