name,value
Ja'Marr Chase,10200
Bijan Robinson,10200
Josh Allen,10200
Jahmyr Gibbs,10122
Jaxon Smith-Njigba,9995
Drake Maye,9965
Puka Nacua,9415
Lamar Jackson,8014
Malik Nabers,7940
Justin Jefferson,7926
Brock Bowers,7911
Trey McBride,7886
Jayden Daniels,7786
Caleb Williams,7733
Amon-Ra St. Brown,7686
Ashton Jeanty,7466
Joe Burrow,7342
CeeDee Lamb,7168
Justin Herbert,6497
Patrick Mahomes,6395
Omarion Hampton,6293
De'Von Achane,6269
Jeremiyah Love,6207
Drake London,6203
Jalen Hurts,6100
Jaxson Dart,5948
Bo Nix,5629
Colston Loveland,5503
Tetairoa McMillan,5452
Trevor Lawrence,5416
Jonathan Taylor,5322
James Cook,5258
Brock Purdy,5193
George Pickens,4969
Tyler Warren,4967
Emeka Egbuka,4859
Jordan Love,4545
Nico Collins,4542
Chris Olave,4492
Garrett Wilson,4457
Kenneth Walker,4336
Christian McCaffrey,4295
Dak Prescott,4293
TreVeyon Henderson,4268
Quinshon Judkins,3975
Breece Hall,3915
Ladd McConkey,3832
Carnell Tate,3818
Cam Ward,3771
Fernando Mendoza,3727
Rome Odunze,3558
Makai Lemon,3528
Rashee Rice,3524
Chase Brown,3512
Bucky Irving,3453
Luther Burden,3391
Kenyon Sadiq,3384
Harold Fannin,3376
Saquon Barkley,3347
Baker Mayfield,3326
Tucker Kraft,3301
Marvin Harrison,3294
Brian Thomas,3227
Sam LaPorta,3214
C.J. Stroud,3199
A.J. Brown,3168
Tee Higgins,3134
Jared Goff,3125
Jordyn Tyson,3120
Zay Flowers,3061
Kyren Williams,3048
DeVonta Smith,2984
Tyler Shough,2975
Jaylen Waddle,2973
Kyle Pitts,2966
Javonte Williams,2962
Sam Darnold,2957
Travis Etienne,2919
Josh Jacobs,2918
Bryce Young,2901
Cam Skattebo,2889
Kyler Murray,2878
Jameson Williams,2858
Malik Willis,2686
DJ Moore,2600
Daniel Jones,2590
Jadarian Price,2564
Oronde Gadsden,2500
Alec Pierce,2490
Bhayshul Tuten,2474
KC Concepcion,2466
Jonah Coleman,2411
Omar Cooper,2409
Derrick Henry,2384
RJ Harvey,2377
Travis Hunter,2266
Eli Stowers,2231
Denzel Boston,2221
Jordan Addison,2211
Parker Washington,2101
Isaiah Likely,2099
Davante Adams,2098
David Montgomery,2084
Michael Wilson,2084
Wan'Dale Robinson,2067
Matthew Stafford,2050
Mike Evans,2015
Emmett Johnson,2005
Matthew Golden,1995
Nicholas Singleton,1956
Ty Simpson,1953
Mike Washington,1931
Christian Watson,1911
D'Andre Swift,1870
Zach Charbonnet,1833
DK Metcalf,1830
Terry McLaurin,1830
Romeo Doubs,1821
Elijah Sarratt,1794
Chuba Hubbard,1790
George Kittle,1789
Chris Bell,1779
Michael Pittman,1776
Dalton Kincaid,1757
Jake Ferguson,1749
Tyler Allgeier,1702
Ricky Pearsall,1701
Kyle Monangai,1662
Jayden Higgins,1661
Michael Penix,1649
Chig Okonkwo,1586
Xavier Worthy,1571
Josh Downs,1536
J.J. McCarthy,1532
Jonathon Brooks,1524
T.J. Hockenson,1518
Rico Dowdle,1506
Courtland Sutton,1505
Jayden Reed,1494
Jaylen Warren,1494
Tua Tagovailoa,1489
Brenton Strange,1487
Zachariah Branch,1475
Jakobi Meyers,1466
Jalen McMillan,1454
Quentin Johnston,1451
Rhamondre Stevenson,1425
Shedeur Sanders,1424
J.K. Dobbins,1417
Blake Corum,1412
Gunnar Helm,1407
AJ Barner,1403
Chris Brazzell,1399
Chris Godwin,1396
Demond Claiborne,1386
Mason Taylor,1384
Brian Robinson,1371
Chris Rodriguez,1363
Kirk Cousins,1362
Jacoby Brissett,1347
Germie Bernard,1345
Terrance Ferguson,1335
Mark Andrews,1332
Tre' Harris,1323
Dallas Goedert,1320
Max Klare,1315
Travis Kelce,1301
Malachi Fields,1300
Kenneth Gainwell,1289
Jalen Coker,1281
Ja'Kobi Lane,1279
Braelon Allen,1279
Dylan Sampson,1248
Geno Smith,1246
Tank Bigsby,1239
Khalil Shakir,1239
Brandon Aiyuk,1232
Mac Jones,1229
David Njoku,1227
Tank Dell,1223
Rachaad White,1202
Juwan Johnson,1202
Kaytron Allen,1202
Antonio Williams,1192
Justin Fields,1187
Jordan Mason,1186
Skyler Bell,1183
Jacory Croskey-Merritt,1176
Jerry Jeudy,1175
Tyreek Hill,1175
Woody Marks,1173
Dontayvion Wicks,1161
Ted Hurst,1155
Jauan Jennings,1155
Kaleb Johnson,1150
Anthony Richardson,1148
Isaac TeSlaa,1143
Deshaun Watson,1143
Jordan James,1135
Trey Benson,1127
Cade Otton,1123
Pat Bryant,1113
Keaton Mitchell,1111
Isiah Pacheco,1104
Tony Pollard,1100
Keon Coleman,1098
Elic Ayomanor,1095
Hunter Henry,1092
Rashid Shaheed,1084
Ollie Gordon,1072
Adonai Mitchell,1071
Tyrone Tracy,1066
Troy Franklin,1066
Jaylin Noel,1061
Emanuel Wilson,1061
Alvin Kamara,1045
Kayshon Boutte,1037
Jalen Nailor,1031
Tyjae Spears,1028
Pat Freiermuth,1004
Le'Veon Moss,1002
Aaron Jones,999
Chimere Dike,999
Jack Bech,992
Calvin Ridley,991
Kyle Williams,968
Tre Tucker,959
Garrett Nussmeier,947
Michael Trigg,931
Deebo Samuel,924
Dalton Schultz,917
James Conner,915
Malik Washington,901
J'Mari Taylor,887
Jake Tonges,859
Ray Davis,856
Tory Horton,852
Theo Johnson,819
Aaron Rodgers,816
Kimani Vidal,791
Dont'e Thornton,772
Elijah Arroyo,732
Isaiah Bond,698
Tez Johnson,603
Cade Klubnik,596
Stefon Diggs,558
DJ Giddens,529
Evan Engram,486
