name,value
Aaron Jones,106.0
Aaron Rodgers,13.0
Adam Randall,111.0
Adonai Mitchell,144.0
AJ Barner,59.0
Alvin Kamara,221.0
Antonio Gibson,26.0
Ben Sinnott,12.0
Blake Corum,321.0
Braelon Allen,183.0
Brashard Smith,90.0
Brenton Strange,96.0
Brian Robinson,90.0
Bryce Lance,108.0
Bryce Young,189.0
Cade Otton,79.0
Calvin Austin,10.0
Calvin Ridley,67.0
Cam Akers,14.0
Cedric Tillman,108.0
Chigoziem Okonkwo,11.0
Chimere Dike,169.0
Chris Bell,213.0
Chris Brazzell,303.0
Chris Rodriguez,32.0
Christian Kirk,34.0
Colby Parkinson,19.0
Cole Kmet,18.0
Cooper Kupp,81.0
Dallas Goedert,265.0
Dalton Schultz,33.0
Damien Martinez,26.0
Darnell Mooney,54.0
David Njoku,248.0
DeAndre Hopkins,13.0
Deebo Samuel,481.0
Demario Douglas,20.0
Demond Claiborne,36.0
Deshaun Watson,17.0
Devin Neal,57.0
Dillon Gabriel,18.0
DJ Giddens,15.0
Dont'e Thornton,36.0
Dontayvion Wicks,32.0
Dyami Brown,24.0
Dylan Sampson,189.0
Eli Stowers,462.0
Elic Ayomanor,287.0
Elijah Arroyo,90.0
Elijah Moore,96.0
Elijah Sarratt,35.0
Emanuel Wilson,30.0
Emmett Johnson,128.0
Evan Engram,42.0
Geno Smith,18.0
Germie Bernard,279.0
Gunnar Helm,46.0
Hunter Henry,40.0
Isaac TeSlaa,125.0
Isaiah Bond,48.0
Isaiah Davis,11.0
Isiah Pacheco,112.0
J.J. McCarthy,246.0
Jack Bech,134.0
Jacoby Brissett,50.0
Jacory Croskey-Merritt,347.0
Jakobi Meyers,379.0
Jalen Coker,79.0
Jalen McMillan,116.0
Jalen Royals,37.0
Jalin Hyatt,11.0
James Conner,47.0
Jared Wiley,15.0
Jarquez Hunter,12.0
Jauan Jennings,345.0
Javon Baker,38.0
Jaydon Blue,53.0
Jaylen Wright,96.0
Jaylin Noel,184.0
Joe Mixon,79.0
Jonathon Brooks,274.0
Jonnu Smith,43.0
Jordan James,20.0
Jordan Mason,294.0
Joshua Palmer,14.0
Justice Hill,10.0
Justin Fields,15.0
Juwan Johnson,94.0
Kaleb Johnson,282.0
Kareem Hunt,23.0
Kayshon Boutte,136.0
Keaton Mitchell,15.0
Keenan Allen,22.0
Kendre Miller,26.0
Kenneth Gainwell,146.0
Keon Coleman,138.0
Kimani Vidal,45.0
Kirk Cousins,32.0
Kyle Monangai,477.0
Kyle Williams,138.0
Le'Veon Moss,65.0
LeQuint Allen,19.0
Luke Musgrave,9.0
Mac Jones,12.0
Malachi Corley,72.0
Malachi Fields,146.0
Malik Washington,19.0
Malik Willis,180.0
Mark Andrews,373.0
MarShawn Lloyd,10.0
Marvin Mims,47.0
Matthew Stafford,185.0
Max Klare,224.0
Michael Mayer,18.0
Michael Penix,248.0
Michael Trigg,101.0
Mike Evans,432.0
Mike Washington,254.0
Mike Williams,25.0
Najee Harris,19.0
Nick Chubb,34.0
Noah Gray,11.0
Ollie Gordon,83.0
Parker Washington,293.0
Pat Bryant,71.0
Pat Freiermuth,29.0
Quinn Ewers,9.0
Rachaad White,51.0
Raheem Mostert,17.0
Rashid Shaheed,332.0
Rashod Bateman,20.0
Ray Davis,36.0
Rhamondre Stevenson,459.0
Roman Wilson,35.0
Romeo Doubs,446.0
Roschon Johnson,12.0
Sean Tucker,31.0
Shedeur Sanders,24.0
Stefon Diggs,154.0
Tank Bigsby,41.0
Tank Dell,51.0
Taylen Green,9.0
Ted Hurst,217.0
Terrance Ferguson,155.0
Tez Johnson,58.0
Theo Johnson,88.0
Tony Pollard,307.0
Tory Horton,114.0
Travis Kelce,97.0
Tre Harris,175.0
Tre Tucker,66.0
Trevor Etienne,16.0
Troy Franklin,256.0
Tua Tagovailoa,62.0
Ty Simpson,246.0
Tyjae Spears,385.0
Tyler Allgeier,368.0
Tyler Lockett,23.0
Tyler Shough,115.0
Tyreek Hill,49.0
Tyrone Tracy,317.0
Will Shipley,17.0
Xavier Legette,177.0
Zachariah Branch,66.0
