name,value
2026 Early 1st,5757
2026 Early 2nd,3296
2026 Early 3rd,2309
2026 Early 4th,1790
2026 Late 1st,3963
2026 Late 2nd,2817
2026 Late 3rd,2115
2026 Late 4th,1519
2026 Mid 1st,4660
2026 Mid 2nd,2990
2026 Mid 3rd,2172
2026 Mid 4th,1633
2027 Early 1st,6908
2027 Early 2nd,3798
2027 Early 3rd,2499
2027 Early 4th,1891
2027 Late 1st,4905
2027 Late 2nd,3067
2027 Late 3rd,2259
2027 Late 4th,1630
2027 Mid 1st,5615
2027 Mid 2nd,3434
2027 Mid 3rd,2391
2027 Mid 4th,1739
2028 Early 1st,4972
2028 Early 2nd,3135
2028 Early 3rd,2193
2028 Early 4th,1619
2028 Late 1st,3866
2028 Late 2nd,2761
2028 Late 3rd,1946
2028 Late 4th,1294
2028 Mid 1st,4490
2028 Mid 2nd,2898
2028 Mid 3rd,2072
2028 Mid 4th,1548
A.J. Brown,4826
Aaron Jones,2191
Aaron Rodgers,1873
Adam Trautman,750
Adonai Mitchell,2744
Aidan O'Connell,979
Ainias Smith,863
AJ Barner,2910
AJ Dillon,808
Alec Pierce,4232
Alexander Mattison,888
Alvin Kamara,2109
Amon-Ra St. Brown,7765
Andrei Iosivas,1703
Anthony Richardson,2500
Antonio Gibson,760
Antonio Williams,1267
Arian Smith,1049
Ashton Jeanty,7459
Audric Estime,1624
Baker Mayfield,4847
Bam Knight,1400
Ben Sinnott,1877
Bhayshul Tuten,3979
Bijan Robinson,9982
Blake Corum,3213
Bo Melton,1136
Bo Nix,6214
Braelon Allen,2683
Brandon Aiyuk,2554
Brashard Smith,2073
Breece Hall,5344
Brenden Rice,816
Brenton Strange,3063
Brevin Jordan,1045
Brian Robinson,2431
Brian Thomas,4866
Brock Bowers,7798
Brock Purdy,5984
Brock Wright,981
Bryce Young,4547
Bub Means,917
Bucky Irving,4992
C.J. Stroud,4850
Cade Klubnik,1058
Cade Otton,2399
Cade Stover,1471
Caleb Williams,7819
Calvin Austin,1647
Calvin Ridley,1882
Cam Akers,1001
Cam Skattebo,4335
Cam Ward,5096
Carnell Tate,5311
Carson Wentz,816
Cedric Tillman,2084
CeeDee Lamb,7303
Charlie Kolar,1027
Chase Brown,4847
Chigoziem Okonkwo,2783
Chimere Dike,2739
Chris Bell,2076
Chris Brazzell,2289
Chris Brooks,1190
Chris Godwin,2896
Chris Olave,5636
Chris Rodriguez,2502
Christian Kirk,2087
Christian McCaffrey,5009
Christian Watson,3802
Chuba Hubbard,3402
CJ Daniels,806
Colby Parkinson,2084
Cole Kmet,2058
Colston Loveland,6034
Cooper Kupp,1834
Courtland Sutton,3119
D'Andre Swift,3500
D.J. Moore,3825
Dak Prescott,5044
Dallas Goedert,2673
Dalton Kincaid,3303
Dalton Schultz,2264
Dameon Pierce,1102
Damien Martinez,1237
Daniel Bellinger,1524
Daniel Jones,4219
Darius Slayton,1564
Darnell Mooney,2165
Darnell Washington,1929
Darren Waller,1101
Davante Adams,3496
David Bell,747
David Montgomery,3451
David Njoku,2583
Davis Allen,1045
Davis Mills,1556
Dawson Knox,1754
De'Von Achane,6895
DeAndre Hopkins,858
Deebo Samuel,2402
Deion Burks,917
Demarcus Robinson,870
Demario Douglas,2120
Demond Claiborne,1068
Denzel Boston,3436
Derrick Henry,3820
Deshaun Watson,1795
Deuce Vaughn,977
Devaughn Vele,1710
Devin Neal,2225
Devin Singletary,1438
DeVonta Smith,5003
Devontez Walker,1377
Dillon Gabriel,1545
DJ Giddens,2095
DK Metcalf,3603
Donovan Edwards,1144
Dont'e Thornton,2121
Dontayvion Wicks,2682
Drake London,6929
Drake Maye,9401
Drew Lock,1022
Dyami Brown,1465
Dylan Sampson,2772
Efton Chism,1435
Eli Stowers,2893
Elic Ayomanor,2746
Elijah Arroyo,2519
Elijah Higgins,1236
Elijah Mitchell,958
Elijah Moore,1277
Elijah Sarratt,2504
Emanuel Wilson,2260
Emari Demercado,1217
Emeka Egbuka,6032
