name,value
2026 Early 1st,5255.0
2026 Early 2nd,1923.0
2026 Early 3rd,984.0
2026 Early 4th,490.0
2026 Late 1st,2594.0
2026 Late 2nd,1357.0
2026 Late 3rd,537.0
2026 Late 4th,425.0
2026 Mid 1st,3061.0
2026 Mid 2nd,1597.0
2026 Mid 3rd,664.0
2026 Mid 4th,462.0
2027 Early 1st,3778.0
2027 Early 2nd,1869.0
2027 Early 3rd,949.0
2027 Early 4th,472.0
2027 Late 1st,2471.0
2027 Late 2nd,1348.0
2027 Late 3rd,535.0
2027 Late 4th,402.0
2027 Mid 1st,2929.0
2027 Mid 2nd,1543.0
2027 Mid 3rd,616.0
2027 Mid 4th,432.0
2028 Early 1st,3159.0
2028 Early 2nd,1857.0
2028 Early 3rd,867.0
2028 Early 4th,464.0
2028 Late 1st,2391.0
2028 Late 2nd,1309.0
2028 Late 3rd,497.0
2028 Late 4th,388.0
2028 Mid 1st,2924.0
2028 Mid 2nd,1532.0
2028 Mid 3rd,566.0
2028 Mid 4th,425.0
A.J. Brown,3164.0
Aaron Jones,1154.0
Aaron Rodgers,862.0
Adonai Mitchell,1091.0
AJ Barner,1301.0
Alec Pierce,2467.0
Alvin Kamara,1120.0
Amon-Ra St. Brown,7484.0
Andrei Iosivas,80.0
Anthony Richardson,1225.0
Antonio Williams,1194.0
Ashton Jeanty,7209.0
Audric Estime,49.0
Baker Mayfield,3134.0
Ben Sinnott,325.0
Bhayshul Tuten,2475.0
Bijan Robinson,10200.0
Blake Corum,1477.0
Bo Nix,5503.0
Braelon Allen,1241.0
Brandon Aiyuk,1377.0
Brashard Smith,698.0
Breece Hall,3964.0
Brenton Strange,1639.0
Brian Robinson,1263.0
Brian Thomas,3283.0
Brock Bowers,7846.0
Brock Purdy,5276.0
Bryce Young,2768.0
Bucky Irving,4008.0
C.J. Stroud,3390.0
Cade Otton,1221.0
Caleb Williams,7735.0
Calvin Austin,253.0
Calvin Ridley,844.0
Cam Skattebo,2886.0
Cam Ward,4077.0
Carnell Tate,3899.0
Cedric Tillman,217.0
CeeDee Lamb,6996.0
Chase Brown,3594.0
Chig Okonkwo,1718.0
Chimere Dike,1158.0
Chris Bell,1855.0
Chris Brazzell,1408.0
Chris Godwin,1480.0
Chris Olave,4604.0
Chris Rodriguez,1395.0
Christian Kirk,498.0
Christian McCaffrey,4285.0
Christian Watson,1700.0
Chuba Hubbard,1812.0
CJ Daniels,989.0
Colby Parkinson,345.0
Cole Kmet,202.0
Colston Loveland,5446.0
Cooper Kupp,282.0
Courtland Sutton,1605.0
D'Andre Swift,1875.0
Dak Prescott,4431.0
Dallas Goedert,1371.0
Dalton Kincaid,1753.0
Dalton Schultz,1173.0
Daniel Bellinger,87.0
Daniel Jones,2694.0
Darius Slayton,170.0
Darnell Mooney,998.0
Darnell Washington,208.0
Darren Waller,43.0
Davante Adams,2166.0
David Montgomery,2150.0
David Njoku,1219.0
Davis Mills,149.0
De'Von Achane,6339.0
Deebo Samuel,1065.0
Deion Burks,997.0
DeMario Douglas,21.0
Demond Claiborne,1423.0
Denzel Boston,2648.0
Derrick Henry,2527.0
Deshaun Watson,349.0
Devaughn Vele,239.0
Devin Neal,505.0
DeVonta Smith,2971.0
Dillon Gabriel,39.0
DJ Giddens,365.0
DJ Moore,2663.0
DK Metcalf,1955.0
Dont'e Thornton,819.0
Dontayvion Wicks,230.0
Drake London,6260.0
Drake Maye,9923.0
Dylan Sampson,1188.0
Efton Chism,58.0
Eli Stowers,2272.0
Elic Ayomanor,1076.0
Elijah Arroyo,359.0
Elijah Sarratt,1684.0
Emanuel Wilson,1305.0
Emari Demercado,285.0
Emeka Egbuka,4815.0
Emmett Johnson,2224.0
Evan Engram,528.0
Fernando Mendoza,4224.0
Gardner Minshew,224.0
Garrett Nussmeier,640.0
Garrett Wilson,4436.0
Geno Smith,1437.0
George Holani,270.0
George Kittle,1823.0
George Pickens,4965.0
Germie Bernard,1338.0
Greg Dulcich,377.0
Gunnar Helm,1265.0
Harold Fannin,3359.0
Hunter Henry,1100.0
Isaac TeSlaa,1105.0
Isaiah Bond,960.0
Isaiah Davis,103.0
Isaiah Likely,2251.0
Isiah Pacheco,1161.0
J'Mari Taylor,896.0
J.J. McCarthy,1632.0
J.K. Dobbins,1431.0
Ja'Kobi Lane,1286.0
Ja'Lynn Polk,64.0
Ja'Marr Chase,9903.0
Ja'Tavion Sanders,248.0
Jack Bech,1022.0
Jack Endries,1008.0
Jacoby Brissett,1432.0
Jacory Croskey-Merritt,1186.0
Jadarian Price,2533.0
Jahan Dotson,336.0
Jahmyr Gibbs,9878.0
Jake Ferguson,1911.0
Jake Tonges,1081.0
Jakobi Meyers,1521.0
Jalen Coker,1303.0
Jalen Hurts,6198.0
Jalen McMillan,1490.0
Jalen Milroe,349.0
Jalen Nailor,1098.0
Jalen Royals,196.0
Jalen Tolbert,338.0
Jam Miller,436.0
Jameis Winston,134.0
James Conner,954.0
James Cook,5134.0
Jameson Williams,2828.0
Jared Goff,3089.0
Jarquez Hunter,251.0
Jauan Jennings,1240.0
Javonte Williams,2900.0
Jaxon Smith-Njigba,10067.0
Jaxson Dart,5918.0
Jayden Daniels,7813.0
Jayden Higgins,1754.0
Jayden Reed,1405.0
Jaydon Blue,671.0
Jaylen Waddle,3006.0
Jaylen Warren,1533.0
Jaylen Wright,724.0
Jaylin Lane,195.0
Jaylin Noel,1117.0
Jeremiyah Love,6841.0
Jerome Ford,211.0
Jerry Jeudy,1302.0
Jimmy Horn,14.0
Joe Burrow,7182.0
Joe Flacco,507.0
Joe Milton,195.0
Joe Mixon,305.0
John Metchie,163.0
Jonah Coleman,2567.0
Jonathan Taylor,5495.0
Jonathon Brooks,1314.0
Jonnu Smith,2.0
Jordan Addison,2302.0
Jordan James,795.0
Jordan Love,4436.0
Jordan Mason,1217.0
Jordyn Tyson,3148.0
Josh Allen,10200.0
Josh Downs,1594.0
Josh Jacobs,2952.0
Justice Hill,153.0
Justin Fields,1571.0
Justin Herbert,6609.0
Justin Jefferson,7559.0
Juwan Johnson,1192.0
Kaleb Johnson,1217.0
Kayshon Boutte,1050.0
Kaytron Allen,1606.0
KC Concepcion,2597.0
KeAndre Lambert-Smith,5.0
Keaton Mitchell,1308.0
Keenan Allen,154.0
Kendre Miller,101.0
Kenneth Gainwell,1444.0
Kenneth Walker,4096.0
Kenyon Sadiq,3055.0
