name,value
A.J. Brown,72.0
Aaron Anderson,720.0
Aaron Jones,268.0
Aaron Rodgers,594.0
Adam Randall,300.0
Adonai Mitchell,244.0
AJ Barner,233.0
Alec Pierce,133.0
Alvin Kamara,260.0
Amon-Ra St. Brown,15.0
Andrei Iosivas,586.0
Andres Borregales,536.0
Anthony Gould,836.0
Anthony Richardson,377.0
Antonio Gibson,599.0
Antonio Williams,253.0
Arian Smith,694.0
Ashton Jeanty,20.0
Audric Estime,606.0
Baker Mayfield,68.0
Barion Brown,608.0
Barry Kpeenu,764.0
Bauer Sharp,864.0
Behren Morton,757.0
Ben Sinnott,838.0
Bhayshul Tuten,148.0
Bijan Robinson,4.0
Blake Corum,185.0
Bo Nix,42.0
Braelon Allen,229.0
Brandon Aiyuk,238.0
Brandon Aubrey,119.0
Brandon McManus,402.0
Brashard Smith,340.0
Breece Hall,47.0
Brenen Thompson,337.0
Brenton Strange,135.0
Brian Robinson,339.0
Brian Thomas,93.0
Brock Bowers,12.0
Brock Purdy,33.0
Bryce Lance,290.0
Bryce Young,90.0
Bub Means,803.0
Bucky Irving,70.0
C.J. Stroud,54.0
Cade Klubnik,742.0
Cade Otton,242.0
Cade Stover,839.0
Cairo Santos,611.0
Caleb Douglas,709.0
Caleb Williams,14.0
Calvin Austin,369.0
Calvin Ridley,454.0
Cam Little,289.0
Cameron Dicker,171.0
Cameron Skattebo,101.0
Cameron Ward,85.0
Carnell Tate,67.0
Carson Beck,557.0
Caullin Lacy,777.0
Cedric Tillman,347.0
CeeDee Lamb,16.0
Charlie Kolar,773.0
Charlie Smyth,672.0
Chase Brown,63.0
Chase McLaughlin,205.0
Chase Roberts,798.0
Chigoziem Okonkwo,213.0
Chimere Dike,306.0
Chip Trayanum,741.0
Chris Bell,211.0
Chris Boswell,412.0
Chris Brazzell,221.0
Chris Godwin,166.0
Chris Hilton,778.0
Chris Olave,51.0
Chris Rodriguez,321.0
Christian Kirk,532.0
Christian McCaffrey,50.0
Christian Watson,120.0
Chuba Hubbard,173.0
CJ Daniels,624.0
CJ Dippre,854.0
CJ Donaldson,722.0
Colbie Young,779.0
Colby Parkinson,301.0
Cole Kmet,745.0
Cole Payton,640.0
Colston Loveland,30.0
Cooper Kupp,512.0
Courtland Sutton,139.0
Cyrus Allen,807.0
D'Andre Swift,151.0
D.J. Moore,142.0
D.K. Metcalf,124.0
Dae'Quan Wright,865.0
Dak Prescott,48.0
Dallas Goedert,144.0
Dallen Bentley,856.0
Dalton Kincaid,80.0
Dalton Schultz,197.0
Dan Villari,871.0
Daniel Bellinger,792.0
Daniel Jones,99.0
Darius Slayton,676.0
Darnell Mooney,395.0
Darnell Washington,650.0
Darren Waller,829.0
Davante Adams,129.0
David Montgomery,181.0
David Njoku,167.0
Davis Allen,844.0
Dawson Knox,833.0
De'Von Achane,23.0
De'Zhaun Stribling,546.0
Deebo Samuel,332.0
Deion Burks,296.0
Demarcus Robinson,770.0
Demario Douglas,439.0
Demond Claiborne,292.0
Denzel Boston,141.0
Derius Davis,793.0
Derrick Henry,110.0
Deshaun Watson,641.0
Desmond Reid,715.0
Devaughn Vele,411.0
Devin Culp,855.0
Devin Neal,343.0
Devin Singletary,498.0
Devin Voisin,802.0
DeVonta Smith,69.0
Devontez Walker,751.0
Diego Pavia,728.0
Dillon Gabriel,436.0
DJ Giddens,555.0
DJ Rogers,810.0
Dominic Lovett,835.0
Donaven McCulley,794.0
Dont'e Thornton,383.0
Dontayvion Wicks,366.0
Drake London,24.0
Drake Maye,2.0
Drew Allar,506.0
Dyami Brown,755.0
Dylan Sampson,247.0
Eli Heidenreich,617.0
Eli Raridon,859.0
Eli Stowers,117.0
Elic Ayomanor,280.0
Elijah Arroyo,227.0
Elijah Sarratt,214.0
Emanuel Wilson,407.0
Emari Demercado,612.0
Emeka Egbuka,44.0
Emmanuel Henderson,799.0
Emmett Johnson,176.0
Eric McAlister,660.0
Eric Rivers,701.0
Evan Engram,504.0
Evan McPherson,277.0
Fernando Mendoza,43.0
Garrett Nussmeier,356.0
Garrett Wilson,59.0
Geno Smith,267.0
George Kittle,113.0
George Pickens,38.0
Germie Bernard,226.0
Graham Gano,848.0
Greg Dortch,768.0
Greg Dulcich,763.0
Gunnar Helm,251.0
Harold Fannin,32.0
Harrison Butker,222.0
Harrison Mevis,743.0
Harrison Wallace,621.0
Haynes King,740.0
Hunter Henry,177.0
Isaac Guerendo,417.0
Isaac TeSlaa,286.0
Isaiah Bond,471.0
Isaiah Davis,373.0
Isaiah Likely,130.0
Isiah Pacheco,259.0
J'Mari Taylor,605.0
J. Michael Sturdivant,748.0
J.J. McCarthy,111.0
J.K. Dobbins,202.0
Ja'Corey Brooks,828.0
Ja'Kobi Lane,263.0
Ja'Lynn Polk,809.0
Ja'Marr Chase,5.0
Ja'Tavion Sanders,534.0
Jack Bech,334.0
Jack Endries,808.0
Jackson Hawes,842.0
Jacob Cowing,830.0
Jacoby Brissett,336.0
Jacory Croskey-Merritt,218.0
Jadarian Price,134.0
Jahan Dotson,314.0
Jahmyr Gibbs,9.0
Jake Bates,146.0
Jake Briningstool,845.0
Jake Elliott,224.0
Jake Ferguson,83.0
Jake Tonges,831.0
Jakobi Meyers,170.0
Jaleel McLaughlin,580.0
Jalen Coker,239.0
Jalen Hurts,21.0
Jalen McMillan,210.0
Jalen Milroe,444.0
Jalen Nailor,499.0
Jalen Royals,554.0
Jalen Tolbert,695.0
Jalen Walthall,790.0
Jalin Hyatt,791.0
Jalon Daniels,749.0
Jamal Haynes,759.0
Jamarion Miller,363.0
James Conner,318.0
James Cook,37.0
Jameson Williams,76.0
Jared Goff,71.0
Jaren Kanak,867.0
Jarquez Hunter,443.0
Jason Myers,410.0
Jason Sanders,511.0
Jauan Jennings,232.0
Javonte Williams,116.0
Jawhar Jordan,691.0
Jaxon Smith-Njigba,6.0
Jaxson Dart,34.0
Jayden Daniels,3.0
Jayden Higgins,126.0
Jayden Reed,188.0
Jaydn Ott,705.0
Jaydon Blue,361.0
Jaylen Waddle,73.0
Jaylen Warren,152.0
Jaylen Wright,358.0
Jaylin Lane,540.0
Jaylin Noel,279.0
Jeff Caldwell,613.0
Jeremiyah Love,19.0
Jeremy Ruckert,852.0
Jerome Ford,496.0
Jerry Jeudy,287.0
Jimmy Horn,652.0
Joe Burrow,10.0
Joe Fagnano,761.0
Joe Mixon,310.0
Joe Royer,841.0
John Metchie,767.0
John Michael Gyllenborg,849.0
Jonah Coleman,165.0
Jonathan Mingo,774.0
Jonathan Taylor,29.0
Jonathon Brooks,240.0
Jonnu Smith,714.0
Jordan Addison,122.0
Jordan Hudson,649.0
Jordan James,434.0
Jordan Love,41.0
Jordan Mason,203.0
Jordan Watkins,656.0
Jordan Whittington,642.0
Jordyn Tyson,79.0
Josh Allen,1.0
Josh Cameron,568.0
Josh Cuevas,860.0
Josh Downs,198.0
Josh Jacobs,61.0
Joshua Palmer,507.0
Justice Hill,477.0
Justin Fields,217.0
Justin Herbert,22.0
Justin Jefferson,17.0
Justin Joly,800.0
Juwan Johnson,168.0
Ka'imi Fairbairn,161.0
Kaden Wetjen,753.0
Kaelon Black,771.0
Kaleb Johnson,345.0
KaVontae Turpin,711.0
Kayshon Boutte,299.0
Kaytron Allen,234.0
KC Concepcion,114.0
KeAndre Lambert-Smith,597.0
Keaton Mitchell,322.0
Keenan Allen,381.0
Kejon Owens,760.0
Kendre Miller,489.0
Kendrick Law,712.0
Kenneth Gainwell,204.0
Kenneth Walker,46.0
Kentrel Bullock,765.0
Kenyon Sadiq,49.0
Keon Coleman,329.0
Kevin Coleman,609.0
Khalil Dinkins,868.0
Khalil Shakir,155.0
Kimani Vidal,420.0
Kirk Cousins,610.0
Konata Mumpfield,631.0
Kyle Monangai,200.0
Kyle Pitts,53.0
Kyle Williams,331.0
Kyler Murray,84.0
Kyren Williams,82.0
Ladd McConkey,60.0
Lake McRee,858.0
Lamar Jackson,7.0
Le'Veon Moss,589.0
LeQuint Allen,375.0
Lewis Bond,801.0
Luke Altmyer,724.0
Luke McCaffrey,703.0
Luke Musgrave,834.0
Luke Schoonmaker,847.0
Luther Burden,65.0
Mac Jones,462.0
Mack Hollins,752.0
Makai Lemon,64.0
Malachi Fields,257.0
Malik Benson,681.0
Malik Nabers,18.0
Malik Washington,379.0
Malik Willis,88.0
Marcus Mariota,644.0
Mark Andrews,174.0
Marlin Klein,846.0
Marquise Brown,359.0
MarShawn Lloyd,494.0
Marvin Harrison,95.0
Marvin Mims,493.0
Mason Taylor,153.0
Mason Tipton,797.0
Matthew Golden,157.0
Matthew Hibner,861.0
Matthew Stafford,91.0
Max Bredeson,863.0
Max Klare,455.0
Michael Carter,595.0
Michael Mayer,364.0
Michael Penix,103.0
Michael Pittman,132.0
Michael Trigg,469.0
Michael Wilson,180.0
Mike Evans,138.0
Mike Gesicki,581.0
Mike Washington,172.0
Miles Kitselman,870.0
Mitchell Evans,796.0
Mitchell Tinsley,756.0
Najee Harris,542.0
Nate Boerkircher,850.0
Nathaniel Dell,353.0
Nicholas Singleton,243.0
Nick Chubb,627.0
Nick Westbrook-Ikhine,682.0
Nico Collins,26.0
Noah Fant,766.0
Noah Thomas,832.0
Noah Whittington,667.0
Ollie Gordon,311.0
Omar Cooper,112.0
Omarion Hampton,25.0
Oronde Gadsden,81.0
Oscar Delp,806.0
Parker Washington,179.0
Pat Bryant,230.0
Pat Freiermuth,265.0
Patrick Mahomes,11.0
Phil Mafah,603.0
Puka Nacua,8.0
Quentin Johnston,193.0
Quinshon Judkins,52.0
Rachaad White,258.0
Raheim Sanders,683.0
Rahsul Faison,665.0
Rashee Rice,39.0
Rasheen Ali,639.0
Rashid Shaheed,223.0
Rashod Bateman,505.0
Ray Davis,409.0
Reggie Virgil,634.0
Rhamondre Stevenson,169.0
Ricky Pearsall,104.0
Rico Dowdle,231.0
Riley Leonard,717.0
Riley Nowakowski,862.0
RJ Harvey,107.0
RJ Maryland,853.0
Robert Henry,699.0
Roman Hemby,623.0
Roman Wilson,664.0
Rome Odunze,100.0
Romello Brinson,804.0
Romeo Doubs,160.0
Roschon Johnson,661.0
Ryan Fitzgerald,869.0
Ryan Flournoy,463.0
Sam Darnold,86.0
Sam LaPorta,62.0
Sam Roush,688.0
Samaje Perine,663.0
Saquon Barkley,58.0
Savion Williams,569.0
Sawyer Robertson,744.0
Sean Tucker,419.0
Seth McGowan,405.0
Seydou Traore,872.0
Shedeur Sanders,127.0
Skyler Bell,282.0
Spencer Shrader,873.0
Stefon Diggs,237.0
T.J. Hockenson,216.0
Tahj Brooks,559.0
Tai Felton,583.0
Tank Bigsby,388.0
Tanner Koziol,620.0
Tanner McKee,718.0
Taylen Green,662.0
Taysom Hill,857.0
Ted Hurst,284.0
Tee Higgins,56.0
Terrance Ferguson,220.0
Terry McLaurin,118.0
Tetairoa McMillan,35.0
Tez Johnson,460.0
Theo Johnson,305.0
Tip Reiman,843.0
Tommy Tremble,837.0
Tony Pollard,190.0
Tory Horton,307.0
Travis Etienne,121.0
Travis Hunter,137.0
Travis Kelce,201.0
Tre Harris,196.0
Tre Tucker,351.0
TreVeyon Henderson,28.0
Trevor Etienne,495.0
Trevor Lawrence,27.0
Trey Benson,206.0
Trey McBride,13.0
Treylon Burks,750.0
Troy Franklin,249.0
Tua Tagovailoa,125.0
Tucker Kraft,45.0
Tutu Atwell,637.0
Ty Johnson,675.0
Ty Simpson,109.0
Tyjae Spears,187.0
Tyler Allgeier,175.0
Tyler Badie,716.0
Tyler Bass,384.0
Tyler Conklin,851.0
Tyler Higbee,805.0
Tyler Loop,276.0
Tyler Shough,77.0
Tyler Warren,31.0
Tyquan Thornton,686.0
Tyreek Hill,298.0
Tyren Montgomery,772.0
Tyrone Tracy,248.0
Vinny Anthony,727.0
Wan'Dale Robinson,140.0
Wil Lutz,294.0
Will Howard,671.0
Will Kacmarek,866.0
Will Pauling,840.0
Will Reichard,288.0
Will Shipley,479.0
Woody Marks,191.0
Xavier Hutchinson,698.0
Xavier Legette,425.0
Xavier Restrepo,725.0
Xavier Worthy,136.0
Zach Charbonnet,158.0
Zachariah Branch,225.0
Zavion Thomas,780.0
Zay Flowers,57.0
