name,value
2026 1st,3009
2026 2nd,1507
2026 3rd,997
2026 4th,744
2026 Pick 1.01,7062
2026 Pick 1.02,4862
2026 Pick 1.03,4193
2026 Pick 1.04,3843
2026 Pick 1.05,3499
2026 Pick 1.06,3061
2026 Pick 1.07,2958
2026 Pick 1.08,2729
2026 Pick 1.09,2533
2026 Pick 1.10,2364
2026 Pick 1.11,2216
2026 Pick 1.12,2085
2026 Pick 2.01,1968
2026 Pick 2.02,1865
2026 Pick 2.03,1771
2026 Pick 2.04,1686
2026 Pick 2.05,1610
2026 Pick 2.06,1539
2026 Pick 2.07,1475
2026 Pick 2.08,1416
2026 Pick 2.09,1361
2026 Pick 2.10,1311
2026 Pick 2.11,1264
2026 Pick 2.12,1220
2026 Pick 3.01,1179
2026 Pick 3.02,1141
2026 Pick 3.03,1106
2026 Pick 3.04,1072
2026 Pick 3.05,1040
2026 Pick 3.06,1011
2026 Pick 3.07,983
2026 Pick 3.08,956
2026 Pick 3.09,931
2026 Pick 3.10,907
2026 Pick 3.11,884
2026 Pick 3.12,863
2026 Pick 4.01,842
2026 Pick 4.02,822
2026 Pick 4.03,804
2026 Pick 4.04,786
2026 Pick 4.05,769
2026 Pick 4.06,752
2026 Pick 4.07,737
2026 Pick 4.08,722
2026 Pick 4.09,707
2026 Pick 4.10,693
2026 Pick 4.11,680
2026 Pick 4.12,667
2027 1st,3064
2027 2nd,1545
2027 3rd,1061
2027 4th,774
2028 1st,2179
2028 2nd,1336
2028 3rd,953
2028 4th,767
A.J. Brown,3413
A.J. Dillon,17
Aaron Anderson,615
Aaron Jones,1177
Aaron Rodgers,714
Adam Randall,1222
Adonai Mitchell,1281
AJ Barner,1518
Alec Pierce,2391
Alvin Kamara,1159
Amon-Ra St. Brown,7375
Andrei Iosivas,109
Andy Dalton,88
Anthony Richardson,1217
Antonio Williams,1393
Ashton Jeanty,6824
Audric Estime,164
Baker Mayfield,3417
Bauer Sharp,61
Ben Sinnott,422
Bhayshul Tuten,2264
Bijan Robinson,9907
Blake Corum,1641
Bo Nix,5110
Braelon Allen,1118
Brandon Aiyuk,1540
Brashard Smith,658
Breece Hall,3823
Brenen Thompson,1183
Brenton Strange,1706
Brian Robinson,1217
Brian Thomas,3503
Brock Bowers,7148
Brock Purdy,4690
Bryce Young,2877
Bucky Irving,3638
C.J. Stroud,3468
Cade Klubnik,619
Cade Otton,1017
Caleb Williams,7069
Calvin Austin,244
Calvin Ridley,639
Cam Skattebo,2897
Cam Ward,3641
Carnell Tate,4436
Carson Beck,1363
Carson Wentz,174
Cedric Tillman,377
CeeDee Lamb,6798
Chase Brown,3684
Chig Okonkwo,1596
Chimere Dike,1191
Chris Bell,1693
Chris Brazzell,1608
Chris Godwin,1691
Chris Olave,4241
Chris Rodriguez,1274
Christian Kirk,473
Christian McCaffrey,4138
Christian Watson,1895
Chuba Hubbard,1928
CJ Daniels,1059
CJ Donaldson,960
Colby Parkinson,595
Cole Kmet,433
Cole Payton,630
Colston Loveland,4941
Cooper Kupp,452
Courtland Sutton,1865
D'Andre Swift,2057
Dak Prescott,4109
Dallas Goedert,1444
Dalton Kincaid,1947
Dalton Schultz,1043
Dane Key,746
Daniel Bellinger,31
Daniel Jones,2714
Darius Slayton,134
Darnell Mooney,736
Darnell Washington,265
Darren Waller,181
Davante Adams,2178
David Montgomery,2117
David Njoku,1177
Davis Mills,188
Dawson Knox,137
De'Von Achane,5953
Dean Connors,309
Deebo Samuel,1100
Deion Burks,1131
DeMario Douglas,244
Demond Claiborne,1436
Denzel Boston,2837
Derrick Henry,2644
Deshaun Watson,673
Desmond Reid,341
Devaughn Vele,364
Devin Neal,610
Devin Singletary,191
DeVonta Smith,3202
Dillon Gabriel,157
DJ Giddens,649
DJ Moore,2704
DK Metcalf,2115
Dont'e Thornton,733
Dontayvion Wicks,335
Drake London,5888
Drake Maye,9106
Drew Allar,970
Dyami Brown,113
Dylan Devezin,567
Dylan Sampson,1270
Efton Chism,40
Eli Stowers,2234
Elic Ayomanor,953
