name,value
Ja'Marr Chase,10200
Jahmyr Gibbs,10200
Josh Allen,10200
Bijan Robinson,10196
Jaxon Smith-Njigba,10161
Drake Maye,9974
Puka Nacua,9399
Brock Bowers,8088
Lamar Jackson,8036
Jayden Daniels,7997
Malik Nabers,7976
Trey McBride,7930
Caleb Williams,7908
Justin Jefferson,7884
Amon-Ra St. Brown,7754
Ashton Jeanty,7612
Joe Burrow,7333
CeeDee Lamb,7321
Justin Herbert,6603
Patrick Mahomes,6493
De'Von Achane,6482
Jeremiyah Love,6375
Omarion Hampton,6353
Drake London,6157
Jalen Hurts,6123
Jaxson Dart,5974
Tetairoa McMillan,5541
Colston Loveland,5537
Bo Nix,5507
Trevor Lawrence,5476
Jonathan Taylor,5357
James Cook,5248
Brock Purdy,5220
Tyler Warren,5055
George Pickens,5026
Emeka Egbuka,4970
Nico Collins,4610
Garrett Wilson,4501
Chris Olave,4493
Jordan Love,4458
Kenneth Walker,4423
Dak Prescott,4329
Christian McCaffrey,4326
TreVeyon Henderson,4220
Quinshon Judkins,4060
Breece Hall,3856
Carnell Tate,3807
Ladd McConkey,3777
Fernando Mendoza,3695
Cam Ward,3677
Rome Odunze,3623
Chase Brown,3546
Rashee Rice,3489
Makai Lemon,3473
Bucky Irving,3472
Saquon Barkley,3417
Harold Fannin,3411
Kenyon Sadiq,3404
Luther Burden,3404
Baker Mayfield,3404
Tucker Kraft,3348
Marvin Harrison,3291
Brian Thomas,3256
C.J. Stroud,3224
Jared Goff,3216
Sam LaPorta,3190
A.J. Brown,3178
Tee Higgins,3119
Jordyn Tyson,3088
Kyren Williams,3076
DeVonta Smith,3058
Zay Flowers,3055
Tyler Shough,2995
Sam Darnold,2981
Javonte Williams,2973
Travis Etienne,2947
Jaylen Waddle,2947
Josh Jacobs,2923
Jameson Williams,2921
Bryce Young,2893
Cam Skattebo,2879
Kyle Pitts,2874
Kyler Murray,2825
Malik Willis,2660
DJ Moore,2578
Jadarian Price,2571
Daniel Jones,2528
Oronde Gadsden,2481
KC Concepcion,2480
Bhayshul Tuten,2465
Alec Pierce,2446
Derrick Henry,2404
RJ Harvey,2381
Travis Hunter,2339
Omar Cooper,2290
Eli Stowers,2217
Jordan Addison,2196
Jonah Coleman,2195
Parker Washington,2137
Denzel Boston,2113
Matthew Golden,2092
Michael Wilson,2086
Matthew Stafford,2080
Davante Adams,2064
David Montgomery,2053
Wan'Dale Robinson,2026
Isaiah Likely,2026
Mike Evans,1978
Emmett Johnson,1960
Ty Simpson,1946
Christian Watson,1945
Mike Washington,1924
D'Andre Swift,1908
Nicholas Singleton,1846
Terry McLaurin,1828
Chuba Hubbard,1813
George Kittle,1787
Zach Charbonnet,1785
Elijah Sarratt,1776
Dalton Kincaid,1765
Jake Ferguson,1760
Chris Bell,1759
DK Metcalf,1747
Tyler Allgeier,1745
Romeo Doubs,1740
Michael Pittman,1731
Kyle Monangai,1717
Jayden Higgins,1652
Ricky Pearsall,1651
Michael Penix,1622
Xavier Worthy,1553
Chig Okonkwo,1546
Brenton Strange,1545
Jonathon Brooks,1526
T.J. Hockenson,1511
J.K. Dobbins,1505
Jalen McMillan,1495
Zachariah Branch,1494
Jayden Reed,1492
Josh Downs,1491
J.J. McCarthy,1484
Courtland Sutton,1483
Jakobi Meyers,1477
Quentin Johnston,1468
Rico Dowdle,1468
Blake Corum,1443
Tua Tagovailoa,1426
Jaylen Warren,1420
Shedeur Sanders,1402
Chris Brazzell,1396
Rhamondre Stevenson,1395
Gunnar Helm,1382
Mark Andrews,1380
Demond Claiborne,1378
AJ Barner,1377
Mason Taylor,1366
Chris Godwin,1353
Germie Bernard,1342
Brian Robinson,1331
Jacoby Brissett,1330
Kenneth Gainwell,1329
Dallas Goedert,1327
Chris Rodriguez,1326
Terrance Ferguson,1324
Braelon Allen,1319
Dylan Sampson,1310
Max Klare,1303
Tre' Harris,1298
Malachi Fields,1285
Travis Kelce,1266
Jalen Coker,1260
Kirk Cousins,1259
Ja'Kobi Lane,1257
Jordan Mason,1239
Tank Bigsby,1239
Dontayvion Wicks,1229
Jacory Croskey-Merritt,1226
Khalil Shakir,1225
Geno Smith,1223
Rachaad White,1212
Mac Jones,1208
Skyler Bell,1202
Juwan Johnson,1201
Antonio Williams,1194
Tank Dell,1191
Brandon Aiyuk,1187
Jerry Jeudy,1182
Kaytron Allen,1178
Ted Hurst,1159
Kaleb Johnson,1158
Tyreek Hill,1150
Deshaun Watson,1143
Trey Benson,1137
Justin Fields,1132
Tony Pollard,1130
Dalton Schultz,1129
Cade Otton,1119
Isaac TeSlaa,1118
Woody Marks,1111
Keaton Mitchell,1111
Keon Coleman,1107
Pat Bryant,1103
Elic Ayomanor,1097
Jordan James,1092
Jaylin Noel,1090
Rashid Shaheed,1084
Isiah Pacheco,1083
Pat Freiermuth,1075
Tyrone Tracy,1063
Adonai Mitchell,1062
Ollie Gordon,1056
Troy Franklin,1042
Emanuel Wilson,1041
Garrett Nussmeier,1035
Kayshon Boutte,1028
Alvin Kamara,1028
Tyjae Spears,1011
David Njoku,1011
Chimere Dike,1009
Jack Bech,1006
Jalen Nailor,1000
Jake Tonges,994
Le'Veon Moss,992
Kyle Williams,988
Hunter Henry,979
Aaron Jones,976
Anthony Richardson,967
Malik Washington,966
Michael Trigg,939
James Conner,918
Jauan Jennings,905
J'Mari Taylor,894
Calvin Ridley,854
Aaron Rodgers,848
Darnell Mooney,841
Deebo Samuel,834
Tre Tucker,776
Jack Endries,774
Deion Burks,773
Tory Horton,770
Dont'e Thornton,760
Ray Davis,747
Theo Johnson,665
Kimani Vidal,664
Isaiah Bond,617
Cade Klubnik,598
Elijah Arroyo,588
Evan Engram,557
Michael Mayer,515
DJ Giddens,494
Jam Miller,489
Tez Johnson,487
Kevin Coleman,478
Stefon Diggs,476
Christian Kirk,432
Najee Harris,404
Jaylen Wright,398
Jaydon Blue,395
Will Howard,386
Joe Flacco,369
Xavier Legette,364
Riley Leonard,357
Greg Dulcich,348
Ja'Tavion Sanders,339
Sean Tucker,320
MarShawn Lloyd,310
DeMario Douglas,305
Jameis Winston,288
Brashard Smith,287
Savion Williams,285
Jalen Milroe,266
Luke Musgrave,264
Trevor Etienne,264
LeQuint Allen,260
Jalen Tolbert,253
Marvin Mims,240
Marcus Mariota,235
Devin Neal,227
Jahan Dotson,221
Colby Parkinson,221
Tyson Bagent,220
Cooper Kupp,218
Jonnu Smith,217
Ben Sinnott,212
Jarquez Hunter,210
KeAndre Lambert-Smith,208
Joe Milton,204
Mike Gesicki,204
Marquise Brown,199
Tyquan Thornton,196
Cole Kmet,190
Gardner Minshew,189
Devaughn Vele,184
Jaylin Lane,182
Rashod Bateman,180
Dillon Gabriel,178
Luke McCaffrey,165
Tahj Brooks,163
Quinn Ewers,143
Cedric Tillman,138
Jalen Royals,98
Joe Mixon,89
Kendre Miller,84
Darnell Washington,80
Isaiah Davis,74
Ja'Lynn Polk,54
Kenny McIntosh,51
Davis Mills,46
Will Levis,41
Isaac Guerendo,40
Efton Chism,21
Treylon Burks,20
Audric Estime,18
Raheim Sanders,18
Tutu Atwell,16
Ryan Flournoy,16
Keenan Allen,16
Andrei Iosivas,8
Daniel Bellinger,8
Spencer Rattler,4
Calvin Austin,2
