name,value
2026 Early 1st,5836
2026 Early 2nd,3345
2026 Early 3rd,2409
2026 Early 4th,1810
2026 Late 1st,3921
2026 Late 2nd,2874
2026 Late 3rd,2129
2026 Late 4th,1533
2026 Mid 1st,4752
2026 Mid 2nd,3017
2026 Mid 3rd,2235
2026 Mid 4th,1652
2027 Early 1st,6872
2027 Early 2nd,3740
2027 Early 3rd,2574
2027 Early 4th,1830
2027 Late 1st,4787
2027 Late 2nd,3057
2027 Late 3rd,2219
2027 Late 4th,1667
2027 Mid 1st,5647
2027 Mid 2nd,3424
2027 Mid 3rd,2392
2027 Mid 4th,1789
2028 Early 1st,4982
2028 Early 2nd,3116
2028 Early 3rd,2158
2028 Early 4th,1644
2028 Late 1st,3924
2028 Late 2nd,2720
2028 Late 3rd,1970
2028 Late 4th,1335
2028 Mid 1st,4532
2028 Mid 2nd,2900
2028 Mid 3rd,2128
2028 Mid 4th,1521
A.J. Brown,4774
Aaron Jones,2096
Aaron Rodgers,1841
Adam Trautman,692
Adonai Mitchell,2714
Aidan O'Connell,993
Ainias Smith,799
AJ Barner,2891
AJ Dillon,803
Alec Pierce,4353
Alexander Mattison,828
Alvin Kamara,2146
Amon-Ra St. Brown,7693
Andrei Iosivas,1740
Anthony Richardson,2531
Antonio Gibson,769
Antonio Williams,1313
Arian Smith,1056
Ashton Jeanty,7464
Audric Estime,1627
Baker Mayfield,4772
Bam Knight,1448
Barion Brown,716
Ben Sinnott,1878
Bhayshul Tuten,3943
Bijan Robinson,9999
Blake Corum,3267
Bo Melton,1090
Bo Nix,6239
Braelon Allen,2731
Brandon Aiyuk,2570
Brashard Smith,2169
Breece Hall,5347
Brenden Rice,839
Brenton Strange,3078
Brevin Jordan,1043
Brian Robinson,2271
Brian Thomas,4934
Brock Bowers,7727
Brock Purdy,5965
Brock Wright,974
Bryce Young,4514
Bub Means,902
Bucky Irving,5097
C.J. Stroud,4796
Cade Klubnik,1008
Cade Otton,2516
Cade Stover,1481
Caleb Williams,7754
Calvin Austin,1675
Calvin Ridley,1872
Cam Akers,994
Cam Skattebo,4532
Cam Ward,5154
Carnell Tate,5198
Carson Wentz,762
Cedric Tillman,2138
CeeDee Lamb,7322
Charlie Kolar,1040
Chase Brown,4960
Chigoziem Okonkwo,2776
Chimere Dike,2742
Chris Bell,1964
Chris Brazzell,2121
Chris Brooks,1098
Chris Godwin,2867
Chris Olave,5679
Chris Rodriguez,2289
Christian Kirk,2101
Christian McCaffrey,5142
Christian Watson,3639
Chuba Hubbard,3410
CJ Daniels,928
Colby Parkinson,2172
Cole Kmet,2050
Colston Loveland,6003
Cooper Kupp,1850
Courtland Sutton,3183
Curtis Samuel,770
D'Andre Swift,3529
D.J. Moore,3914
Dak Prescott,5064
Dallas Goedert,2627
Dalton Kincaid,3350
Dalton Schultz,2281
Dameon Pierce,1136
Damien Martinez,1197
Daniel Bellinger,1572
Daniel Jones,4285
Darius Slayton,1587
Darnell Mooney,2112
Darnell Washington,1928
Darren Waller,1180
Davante Adams,3541
David Montgomery,3489
David Njoku,2708
Davis Allen,1061
Davis Mills,1608
Dawson Knox,1739
De'Von Achane,6817
DeAndre Hopkins,876
Deebo Samuel,2508
Deion Burks,954
Demarcus Robinson,914
Demario Douglas,2146
Demond Claiborne,1157
Denzel Boston,3365
Derrick Henry,3780
Deshaun Watson,1320
Deuce Vaughn,973
Devaughn Vele,1733
Devin Neal,2311
Devin Singletary,1436
DeVonta Smith,4929
Devontez Walker,1444
Dillon Gabriel,1631
DJ Giddens,2119
DK Metcalf,3638
Donovan Edwards,1073
Dont'e Thornton,2171
Dontayvion Wicks,2345
Drake London,6928
Drake Maye,9356
Drew Lock,1029
Dyami Brown,1445
Dylan Sampson,2737
Efton Chism,1500
Eli Stowers,2640
Elic Ayomanor,2829
Elijah Arroyo,2545
Elijah Higgins,1199
Elijah Mitchell,963
Elijah Moore,1214
Elijah Sarratt,2407
Emanuel Wilson,2179
Emari Demercado,1225
Emeka Egbuka,5994
Emmett Johnson,2175
Erick All,1207
Evan Engram,1828
Fernando Mendoza,5611
Frank Gore,933
Gabriel Davis,1173
Gardner Minshew,1274
Garrett Nussmeier,2037
Garrett Wilson,5780
Geno Smith,2128
George Holani,1302
George Kittle,3267
George Pickens,6068
Germie Bernard,1724
Grant Calcaterra,870
Greg Dortch,1218
Greg Dulcich,1580
Gunnar Helm,2554
Harold Fannin,4958
Hassan Haskins,1022
Hunter Henry,2339
Isaac Guerendo,1731
Isaac TeSlaa,2866
Isaiah Bond,2293
Isaiah Davis,1919
Isaiah Hodgins,1021
Isaiah Likely,3497
Isiah Pacheco,2390
Israel Abanikanda,982
J'Mari Taylor,995
J.J. McCarthy,2888
J.K. Dobbins,3055
Ja'Kobi Lane,1748
Ja'Lynn Polk,1607
Ja'Marr Chase,9853
Ja'Tavion Sanders,2113
Jack Bech,2406
Jack Endries,924
Jacob Cowing,1114
Jacoby Brissett,2784
Jacory Croskey-Merritt,2836
Jadarian Price,2978
Jahan Dotson,1839
Jahmyr Gibbs,9647
Jake Bobo,1173
Jake Browning,836
Jake Ferguson,3375
Jake Tonges,2406
Jakobi Meyers,3394
Jaleel McLaughlin,1497
Jalen Coker,3049
Jalen Hurts,6325
Jalen McMillan,3121
Jalen Milroe,2457
Jalen Nailor,2362
Jalen Royals,1843
Jalen Tolbert,1675
Jalin Hyatt,1285
Jam Miller,1017
Jamari Thrash,945
Jameis Winston,1538
James Conner,2138
James Cook,5999
Jameson Williams,4765
Jared Goff,4668
Jared Wiley,1043
Jarquez Hunter,1718
Jauan Jennings,2820
Javon Baker,1115
Javonte Williams,4570
Jawhar Jordan,958
Jaxon Smith-Njigba,9777
Jaxson Dart,6683
Jayden Daniels,7768
Jayden Higgins,3585
Jayden Reed,3298
Jaydon Blue,2024
Jaylen Waddle,4861
Jaylen Warren,3223
Jaylen Wright,2336
Jaylin Lane,1892
Jaylin Noel,2791
Jeremiyah Love,7411
Jeremy McNichols,859
Jeremy Ruckert,891
Jermaine Burton,688
Jerome Ford,1612
Jerry Jeudy,2729
Jimmy Horn,1646
Joe Burrow,7367
Joe Flacco,1102
Joe Milton,1841
Joe Mixon,1323
John Metchie,1771
Johnny Wilson,823
Jonah Coleman,2765
Jonathan Mingo,1131
Jonathan Taylor,5990
Jonathon Brooks,2948
Jonnu Smith,1414
Jordan Addison,3939
Jordan James,1938
Jordan Love,5693
Jordan Mason,2710
Jordan Watkins,1108
Jordan Whittington,1603
Jordyn Tyson,4804
Josh Allen,9998
Josh Downs,3348
Josh Jacobs,4581
Josh Oliver,741
Joshua Palmer,1583
JuJu Smith-Schuster,818
Julius Chestnut,754
Justice Hill,1320
Justin Fields,2308
Justin Herbert,6930
Justin Jefferson,7701
Juwan Johnson,2443
Kaleb Johnson,2385
Kalel Mullings,1177
Kameron Johnson,1165
Kareem Hunt,1125
KaVontae Turpin,1247
Kayshon Boutte,2893
Kaytron Allen,1857
KC Concepcion,3741
KeAndre Lambert-Smith,1637
Keaton Mitchell,2539
Keenan Allen,1755
Kendall Milton,871
Kendre Miller,2000
Kendrick Bourne,1540
Kenneth Gainwell,2918
Kenneth Walker,5757
Kenny McIntosh,823
Kenny Pickett,1190
Kenyon Sadiq,4396
Keon Coleman,2555
Kevin Coleman,1237
Khalil Herbert,847
Khalil Shakir,3025
Kimani Vidal,2475
Kirk Cousins,1751
Konata Mumpfield,1503
Kyle McCord,755
Kyle Monangai,3563
Kyle Pitts,4532
Kyle Williams,2695
Kyler Murray,4393
Kyren Williams,4871
Ladd McConkey,5408
LaJohntay Wester,706
Lamar Jackson,7675
Le'Veon Moss,1046
LeQuint Allen,2157
Lil'Jordan Humphrey,1087
Luke Altmyer,692
Luke McCaffrey,1793
Luke Musgrave,1901
Luke Schoonmaker,1251
Luther Burden,5378
Mac Jones,2919
Mack Hollins,1211
Makai Lemon,5098
Malachi Corley,1238
Malachi Fields,1875
Malik Davis,1421
Malik Heath,719
Malik Nabers,7722
Malik Washington,2444
Malik Willis,4121
Marcus Mariota,1541
Mark Andrews,2739
Marquise Brown,1923
MarShawn Lloyd,1811
Marvin Harrison,5000
Marvin Mims,2407
Mason Rudolph,944
Mason Taylor,2927
Mason Tipton,994
Matthew Golden,3537
Matthew Stafford,3733
Max Klare,1378
Mecole Hardman,742
Michael Carter,1403
Michael Mayer,2320
Michael Penix,3091
Michael Pittman,3528
Michael Trigg,1233
Michael Wilson,3734
Mike Evans,3338
Mike Gesicki,1413
Mike Washington,2274
Miles Sanders,877
Mitchell Evans,1104
Najee Harris,1858
Nicholas Singleton,2438
Nick Chubb,914
Nick Westbrook-Ikhine,936
Nico Collins,5768
Noah Brown,724
Noah Fant,1512
Noah Gray,1705
Olamide Zaccheaus,1425
Ollie Gordon,2534
Omar Cooper,3419
Omarion Hampton,6740
Oronde Gadsden,3859
Parker Washington,3590
Pat Bryant,2772
Pat Freiermuth,2205
Patrick Mahomes,6816
Phil Mafah,1273
Puka Nacua,9246
Quentin Johnston,3351
Quinn Ewers,1922
Quinshon Judkins,5407
Rachaad White,2690
Raheim Sanders,1449
Rashee Rice,4783
Rasheen Ali,1235
Rashid Shaheed,3056
Rashod Bateman,2108
Ray Davis,1971
Rhamondre Stevenson,3003
Ricky Pearsall,3599
Rico Dowdle,3316
Riley Leonard,1803
RJ Harvey,3773
Roman Wilson,1726
Rome Odunze,5543
Romeo Doubs,3679
Roschon Johnson,1488
Ryan Flournoy,1909
Sam Darnold,4762
Sam Howell,1135
Sam LaPorta,4549
Samaje Perine,920
Saquon Barkley,4923
Savion Williams,1614
Sean Tucker,2491
Seth McGowan,979
Shedeur Sanders,2857
Sione Vaki,1071
Skyler Bell,1413
Skyy Moore,1023
Spencer Rattler,1811
Stefon Diggs,2234
Sterling Shepard,699
T.J. Hockenson,2787
Tahj Brooks,1725
Tahj Washington,1347
Tai Felton,1331
Tank Bigsby,2526
Tank Dell,2499
Tanner McKee,1332
Ted Hurst,1020
Tee Higgins,4930
Terrance Ferguson,2859
Terrell Jennings,910
Terry McLaurin,3403
Tetairoa McMillan,6613
Tez Johnson,2272
Theo Johnson,2439
Tommy Tremble,1479
Tony Pollard,2662
Tory Horton,2738
Travis Etienne,4700
Travis Hunter,3678
Travis Kelce,2459
Tre Harris,2843
Tre Tucker,2457
TreVeyon Henderson,5481
Trevor Etienne,2121
Trevor Lawrence,6292
Trey Benson,2701
Trey Lance,1281
Trey McBride,7614
Trey Palmer,1228
Treylon Burks,1569
Trinidad Chambliss,2038
Troy Franklin,2847
Tua Tagovailoa,2719
Tucker Kraft,4778
Tutu Atwell,1621
Ty Chandler,933
Ty Johnson,1246
Ty Simpson,3026
Tyjae Spears,2666
Tylan Wallace,755
Tyler Allgeier,3564
Tyler Badie,1032
Tyler Conklin,734
