name,value
Aaron Jones,109.0
Aaron Rodgers,12.0
Adam Randall,119.0
Adonai Mitchell,149.0
AJ Barner,59.0
Alvin Kamara,208.0
Antonio Gibson,24.0
Ben Sinnott,12.0
Blake Corum,300.0
Braelon Allen,181.0
Brandon Aiyuk,457.0
Brashard Smith,93.0
Brenton Strange,90.0
Brian Robinson,91.0
Bryce Lance,98.0
Bryce Young,166.0
Cade Otton,68.0
Calvin Austin,11.0
Calvin Ridley,54.0
Cam Akers,14.0
Cedric Tillman,89.0
Chigoziem Okonkwo,11.0
Chimere Dike,179.0
Chris Bell,204.0
Chris Brazzell,367.0
Chris Rodriguez,29.0
Christian Kirk,35.0
Christian Watson,484.0
Colby Parkinson,19.0
Cole Kmet,17.0
Cooper Kupp,81.0
Dallas Goedert,238.0
Dalton Schultz,30.0
Damien Martinez,28.0
Daniel Jones,421.0
Darnell Mooney,52.0
David Njoku,299.0
DeAndre Hopkins,12.0
Deebo Samuel,473.0
Demario Douglas,22.0
Demond Claiborne,33.0
Deshaun Watson,17.0
Devin Neal,72.0
Dillon Gabriel,17.0
DJ Giddens,15.0
Dont'e Thornton,48.0
Dontayvion Wicks,35.0
Dyami Brown,23.0
Dylan Sampson,187.0
Eli Stowers,449.0
Elic Ayomanor,290.0
Elijah Arroyo,72.0
Elijah Moore,97.0
Elijah Sarratt,42.0
Emanuel Wilson,30.0
Emmett Johnson,137.0
Evan Engram,46.0
Geno Smith,18.0
Germie Bernard,305.0
Gunnar Helm,46.0
Hunter Henry,41.0
Isaac TeSlaa,126.0
Isaiah Bond,45.0
Isaiah Davis,10.0
Isaiah Likely,472.0
Isiah Pacheco,117.0
J.J. McCarthy,231.0
Jack Bech,138.0
Jacoby Brissett,58.0
Jacory Croskey-Merritt,329.0
Jakobi Meyers,379.0
Jalen Coker,67.0
Jalen McMillan,129.0
Jalen Royals,34.0
Jalin Hyatt,9.0
James Conner,46.0
Jared Wiley,15.0
Jarquez Hunter,12.0
Jauan Jennings,437.0
Javon Baker,44.0
Jaydon Blue,55.0
Jaylen Wright,91.0
Jaylin Noel,182.0
Jerry Jeudy,483.0
Joe Mixon,63.0
Jonathon Brooks,248.0
Jonnu Smith,50.0
Jordan James,22.0
Jordan Mason,271.0
Joshua Palmer,14.0
Justice Hill,11.0
Justin Fields,16.0
Juwan Johnson,81.0
Kaleb Johnson,309.0
Kareem Hunt,18.0
Kayshon Boutte,168.0
Keaton Mitchell,13.0
Keenan Allen,22.0
Kendre Miller,21.0
Kenneth Gainwell,120.0
Keon Coleman,184.0
Kimani Vidal,51.0
Kirk Cousins,36.0
Kyle Williams,132.0
Le'Veon Moss,72.0
LeQuint Allen,21.0
Luke Musgrave,9.0
Mac Jones,14.0
Malachi Corley,66.0
Malachi Fields,145.0
Malik Washington,21.0
Malik Willis,174.0
Mark Andrews,395.0
MarShawn Lloyd,10.0
Marvin Mims,50.0
Matthew Stafford,207.0
Max Klare,237.0
Michael Mayer,19.0
Michael Penix,278.0
Michael Trigg,107.0
Mike Evans,392.0
Mike Washington,296.0
Mike Williams,25.0
Najee Harris,21.0
Nick Chubb,36.0
Noah Gray,10.0
Ollie Gordon,85.0
Parker Washington,242.0
Pat Bryant,79.0
Pat Freiermuth,26.0
Quinn Ewers,10.0
Rachaad White,67.0
Raheem Mostert,17.0
Rashid Shaheed,292.0
Rashod Bateman,24.0
Ray Davis,34.0
Rhamondre Stevenson,467.0
Roman Wilson,39.0
Romeo Doubs,481.0
Roschon Johnson,13.0
Sean Tucker,25.0
Shedeur Sanders,22.0
Stefon Diggs,126.0
Tank Bigsby,43.0
Tank Dell,49.0
Taylen Green,9.0
Ted Hurst,227.0
Terrance Ferguson,179.0
Tez Johnson,52.0
Theo Johnson,82.0
Tony Pollard,389.0
Tory Horton,115.0
Travis Kelce,83.0
Tre Harris,201.0
Tre Tucker,57.0
Trevor Etienne,15.0
Troy Franklin,286.0
Tua Tagovailoa,58.0
Ty Simpson,232.0
Tyjae Spears,348.0
Tyler Allgeier,345.0
Tyler Lockett,22.0
Tyler Shough,110.0
Tyreek Hill,55.0
Tyrone Tracy,328.0
Will Shipley,17.0
Woody Marks,416.0
Xavier Legette,171.0
Zachariah Branch,60.0
